"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"Congressional District 5 (115th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","818,162","678,811","463,272","110,770","30,511","26,917","246","1,139","45,956","335","45,621","139,351","99,468","1,054","2,833","342","301","27,061","8,292","2,909","5,383"
"Congressional District 1 (115th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","844,175","716,400","594,661","14,196","3,449","67,397","2,389","1,137","33,171","521","32,650","127,775","80,356","833","2,174","338","73","33,803","10,198","6,564","3,634"
"Congressional District 2 (115th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","821,129","705,889","651,297","5,109","15,826","8,793","1,189","877","22,798","176","22,622","115,240","87,944","83","2,317","207","0","19,472","5,217","2,523","2,694"
"Congressional District 3 (115th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","842,158","747,191","593,857","42,186","6,943","60,623","5,924","2,160","35,498","573","34,925","94,967","66,834","1,273","1,935","243","0","17,853","6,829","2,347","4,482"
"Congressional District 4 (115th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","803,611","739,251","672,023","5,706","6,017","20,234","1,229","1,622","32,420","557","31,863","64,360","37,821","196","594","256","331","16,734","8,428","3,154","5,274"
"Congressional District 5 (115th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","831,703","693,121","620,914","7,148","6,620","22,995","5,009","1,165","29,270","589","28,681","138,582","91,535","1,020","1,817","573","0","28,724","14,913","3,447","11,466"
"Congressional District 1 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,366","598,455","269,495","259,204","816","53,261","0","1,672","14,007","593","13,414","129,911","62,698","8,435","1,219","164","649","47,411","9,335","4,145","5,190"
"Congressional District 2 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,135","681,273","222,346","405,002","1,078","36,329","406","1,175","14,937","301","14,636","44,862","23,398","6,205","223","551","0","10,979","3,506","1,537","1,969"
"Congressional District 3 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","691,184","675,229","621,762","30,005","769","7,619","190","1,749","13,135","339","12,796","15,955","9,561","704","41","0","56","3,480","2,113","958","1,155"
"Congressional District 4 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","729,945","670,501","585,142","50,717","612","17,961","302","949","14,818","303","14,515","59,444","38,792","6,685","435","77","0","8,016","5,439","2,264","3,175"
"Congressional District 5 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","696,063","681,751","639,956","17,689","1,679","13,477","43","61","8,846","825","8,021","14,312","9,797","1,278","36","0","0","1,695","1,506","733","773"
"Congressional District 6 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,576","682,851","595,283","38,419","404","36,387","41","1,158","11,159","918","10,241","45,725","23,499","1,455","305","302","64","15,978","4,122","2,453","1,669"
"Congressional District 7 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,762","703,755","606,762","40,930","371","37,246","16","1,069","17,361","334","17,027","22,007","15,286","428","182","179","0","4,800","1,132","424","708"
"Congressional District 8 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,998","676,847","596,866","28,492","726","39,488","0","1,373","9,902","699","9,203","37,151","27,416","415","200","276","0","6,855","1,989","1,076","913"
"Congressional District 9 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","687,620","671,964","636,056","19,328","521","3,799","191","562","11,507","534","10,973","15,656","12,010","497","64","6","0","2,255","824","52","772"
"Congressional District 10 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","694,398","663,971","621,412","23,236","1,268","7,680","37","561","9,777","291","9,486","30,427","22,138","1,936","155","0","11","4,123","2,064","1,192","872"
"Congressional District 11 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,056","657,755","589,898","39,672","708","15,210","140","1,513","10,614","207","10,407","43,301","27,401","4,472","210","73","18","9,136","1,991","712","1,279"
"Congressional District 12 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","689,237","679,317","628,544","24,181","263","11,676","223","1,356","13,074","192","12,882","9,920","5,692","321","305","76","129","1,411","1,986","762","1,224"
"Congressional District 13 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,475","625,686","411,942","121,730","2,526","72,403","52","4,700","12,333","298","12,035","102,789","57,623","6,238","419","86","0","34,122","4,301","1,324","2,977"
"Congressional District 14 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","687,028","669,720","478,276","139,286","535","26,128","180","2,884","22,431","586","21,845","17,308","10,756","3,078","476","219","70","1,207","1,502","604","898"
"Congressional District 15 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","734,824","611,159","543,409","32,848","799","21,102","161","1,089","11,751","206","11,545","123,665","73,419","8,966","1,570","45","0","30,259","9,406","2,655","6,751"
"Congressional District 16 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","731,802","588,569","520,356","39,975","550","14,437","47","207","12,997","241","12,756","143,233","84,341","12,244","2,126","96","126","24,466","19,834","1,650","18,184"
"Congressional District 17 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","697,535","625,728","560,225","39,980","478","12,831","189","282","11,743","821","10,922","71,807","48,246","4,228","799","13","0","13,002","5,519","2,317","3,202"
"Congressional District 18 (115th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,533","702,578","653,211","17,121","395","15,391","84","710","15,666","637","15,029","10,955","6,474","1,681","260","0","0","735","1,805","1,063","742"
"Congressional District 1 (115th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","539,250","440,957","360,070","37,119","1,692","19,149","1,045","5,638","16,244","2,149","14,095","98,293","55,905","7,163","1,369","10","42","27,809","5,995","3,924","2,071"
"Congressional District 2 (115th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","520,389","455,336","403,600","20,077","1,442","18,649","41","1,900","9,627","1,141","8,486","65,053","46,683","2,301","1,077","250","0","11,956","2,786","1,087","1,699"
"Congressional District 1 (115th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","782,340","734,270","549,885","149,642","1,709","13,641","205","1,550","17,638","438","17,200","48,070","31,452","3,095","214","384","0","10,522","2,403","1,374","1,029"
"Congressional District 2 (115th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,488","670,481","471,231","168,035","2,049","13,963","505","1,786","12,912","49","12,863","43,007","29,323","1,736","153","79","0","10,505","1,211","467","744"
"Congressional District 3 (115th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","687,378","650,649","505,333","127,864","1,231","5,407","85","404","10,325","0","10,325","36,729","20,492","1,011","1,254","138","0","11,819","2,015","1,350","665"
"Congressional District 4 (115th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","731,886","671,676","499,017","128,968","991","18,077","4,526","1,205","18,892","1,083","17,809","60,210","38,205","1,762","552","548","74","16,075","2,994","2,024","970"
"Congressional District 5 (115th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","718,465","687,497","474,120","187,472","2,428","8,810","311","1,102","13,254","191","13,063","30,968","19,652","1,611","72","0","0","6,967","2,666","1,142","1,524"
"Congressional District 6 (115th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","670,725","634,572","237,403","377,779","1,329","7,746","259","1,440","8,616","76","8,540","36,153","24,330","2,649","347","71","29","7,355","1,372","881","491"
"Congressional District 7 (115th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,087","689,234","460,823","204,981","2,633","7,245","395","880","12,277","0","12,277","30,853","18,953","780","45","72","0","10,349","654","199","455"
"Congressional District (at Large) (115th Congress), South Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","869,666","838,388","715,927","16,345","74,563","10,612","779","758","19,404","0","19,404","31,278","20,654","642","1,515","163","165","4,889","3,250","1,275","1,975"
"Congressional District 1 (115th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,912","688,326","651,999","18,878","1,425","5,629","49","385","9,961","739","9,222","26,586","18,882","1,608","20","122","93","5,243","618","524","94"
"Congressional District 2 (115th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,673","716,117","641,121","46,008","1,718","13,553","263","1,399","12,055","89","11,966","31,556","24,608","172","0","0","135","5,993","648","543","105"
"Congressional District 3 (115th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,082","703,491","599,185","77,880","1,420","11,023","179","1,698","12,106","138","11,968","29,591","21,166","326","99","0","0","7,138","862","443","419"
"Congressional District 4 (115th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","782,024","729,881","621,498","73,871","1,015","14,438","914","956","17,189","382","16,807","52,143","40,871","658","261","32","0","8,776","1,545","839","706"
"Congressional District 5 (115th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,096","701,378","465,609","185,343","1,607","24,839","598","2,182","21,200","1,011","20,189","72,718","61,431","1,044","214","116","0","8,266","1,647","617","1,030"
"Congressional District 6 (115th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","772,984","738,090","681,094","34,203","2,978","7,469","645","180","11,521","223","11,298","34,894","22,775","280","0","93","0","10,151","1,595","734","861"
"Congressional District 7 (115th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,057","739,814","624,834","75,467","1,046","15,485","1,007","1,575","20,400","147","20,253","38,243","30,574","1,405","120","0","150","3,307","2,687","1,553","1,134"
"Congressional District 8 (115th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,130","691,852","517,461","141,152","1,447","14,461","430","736","16,165","203","15,962","24,278","14,531","407","134","267","0","6,183","2,756","1,910","846"
"Congressional District 9 (115th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","697,026","645,832","159,425","462,385","1,043","11,415","1,714","702","9,148","174","8,974","51,194","24,527","1,588","90","173","203","24,390","223","136","87"
"Congressional District 1 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","717,376","589,267","441,381","124,887","1,201","9,226","375","1,325","10,872","385","10,487","128,109","111,243","1,805","2,329","0","0","9,700","3,032","1,890","1,142"
"Congressional District 2 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","772,262","524,686","349,306","90,541","1,176","61,060","719","3,674","18,210","604","17,606","247,576","173,389","2,502","633","538","0","60,845","9,669","3,454","6,215"
"Congressional District 3 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","870,763","740,345","492,327","84,927","2,644","136,275","598","1,470","22,104","2,352","19,752","130,418","104,273","600","1,123","253","0","16,912","7,257","3,040","4,217"
"Congressional District 4 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,188","639,371","532,803","75,462","6,049","8,112","360","630","15,955","608","15,347","107,817","74,381","606","560","94","31","28,766","3,379","1,797","1,582"
"Congressional District 5 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,579","544,358","401,622","108,331","2,793","19,109","356","1,196","10,951","225","10,726","225,221","193,525","2,700","1,259","23","61","22,701","4,952","2,206","2,746"
"Congressional District 6 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","792,043","605,523","374,606","167,437","2,059","35,035","1,053","3,175","22,158","225","21,933","186,520","140,446","4,186","716","197","165","32,813","7,997","3,487","4,510"
"Congressional District 7 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","800,081","556,892","334,609","112,943","3,398","88,467","0","1,745","15,730","653","15,077","243,189","183,480","2,921","1,891","279","0","49,406","5,212","2,075","3,137"
"Congressional District 8 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","863,498","666,774","545,664","77,807","2,007","26,925","123","1,528","12,720","301","12,419","196,724","168,182","1,038","900","258","173","21,638","4,535","2,526","2,009"
"Congressional District 9 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","789,535","467,310","79,890","285,008","768","90,475","268","767","10,134","1,037","9,097","322,225","227,242","5,096","705","1,017","230","80,809","7,126","3,431","3,695"
"Congressional District 10 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","846,261","599,873","440,186","86,325","1,570","52,912","59","1,963","16,858","2,049","14,809","246,388","156,769","3,655","1,933","885","104","72,808","10,234","4,749","5,485"
"Congressional District 11 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","759,467","462,239","417,605","27,568","1,960","7,069","473","679","6,885","155","6,730","297,228","222,475","1,242","3,528","508","82","60,207","9,186","4,136","5,050"
"Congressional District 12 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","806,551","615,571","495,745","68,889","3,415","26,564","704","1,789","18,465","107","18,358","190,980","135,208","1,460","1,657","235","45","46,079","6,296","3,337","2,959"
"Congressional District 13 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,480","519,398","449,081","37,741","3,133","12,213","1,540","1,775","13,915","275","13,640","194,082","152,493","701","2,248","213","0","27,463","10,964","5,304","5,660"
"Congressional District 14 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,031","566,223","377,438","148,483","1,335","25,579","486","924","11,978","354","11,624","198,808","163,123","4,392","2,933","382","46","20,020","7,912","2,797","5,115"
"Congressional District 15 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,730","140,099","113,852","13,712","713","8,239","145","343","3,095","311","2,784","650,631","545,205","1,648","1,322","324","227","87,057","14,848","11,373","3,475"
"Congressional District 16 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,384","140,762","97,072","24,482","2,000","9,334","495","478","6,901","0","6,901","601,622","474,298","2,220","1,736","1,239","317","108,945","12,867","5,192","7,675"
"Congressional District 17 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,567","569,385","417,455","97,512","1,398","36,953","284","2,338","13,445","701","12,744","202,182","162,977","2,164","2,414","1,596","0","27,468","5,563","3,181","2,382"
"Congressional District 18 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","800,402","447,502","129,100","273,010","441","34,011","1,064","1,659","8,217","286","7,931","352,900","271,902","3,769","1,853","89","76","69,339","5,872","2,568","3,304"
"Congressional District 19 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","734,202","463,389","395,018","43,822","2,933","10,764","627","797","9,428","156","9,272","270,813","217,834","1,878","2,942","406","31","40,313","7,409","5,016","2,393"
"Congressional District 20 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","806,372","244,151","168,433","37,724","1,389","21,315","1,586","1,437","12,267","722","11,545","562,221","510,272","3,305","3,524","1,213","0","33,394","10,513","5,143","5,370"
"Congressional District 21 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","809,322","564,182","490,042","26,978","648","28,782","325","689","16,718","872","15,846","245,140","202,013","4,405","3,274","576","174","24,811","9,887","3,858","6,029"
"Congressional District 22 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","897,080","667,887","360,666","117,031","1,063","172,231","0","1,667","15,229","1,197","14,032","229,193","188,755","1,667","1,027","385","0","28,144","9,215","4,029","5,186"
"Congressional District 23 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,276","228,244","178,482","25,321","4,412","9,691","0","788","9,550","932","8,618","541,032","452,713","1,549","1,291","193","0","77,006","8,280","4,904","3,376"
"Congressional District 24 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","800,103","604,152","364,935","98,498","3,003","112,828","2,386","3,284","19,218","1,364","17,854","195,951","147,027","2,563","2,041","635","0","36,829","6,856","4,017","2,839"
"Congressional District 25 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","789,825","645,345","541,900","50,388","2,446","25,466","2,003","609","22,533","685","21,848","144,480","116,622","2,933","2,663","321","0","16,920","5,021","1,953","3,068"
"Congressional District 26 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","879,237","722,446","559,969","66,969","2,687","67,566","769","1,243","23,243","792","22,451","156,791","122,957","2,415","631","817","201","22,135","7,635","5,077","2,558"
"Congressional District 27 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","740,277","347,625","289,007","37,596","1,630","11,598","420","704","6,670","258","6,412","392,652","346,859","1,397","1,457","18","84","35,955","6,882","4,105","2,777"
"Congressional District 28 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,502","170,809","118,651","32,492","734","11,168","322","349","7,093","481","6,612","582,693","538,393","3,111","944","220","0","32,851","7,174","3,312","3,862"
"Congressional District 29 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","761,833","171,764","69,072","86,550","447","10,580","68","1,639","3,408","100","3,308","590,069","527,713","3,826","2,632","53","32","48,258","7,555","2,965","4,590"
"Congressional District 30 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,443","478,541","115,599","329,092","1,101","18,851","292","2,116","11,490","668","10,822","295,902","249,914","4,501","231","559","0","35,674","5,023","2,108","2,915"
"Congressional District 31 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","853,799","642,975","473,662","92,157","1,947","43,916","1,801","1,144","28,348","868","27,480","210,824","165,560","5,726","1,839","385","239","25,644","11,431","4,604","6,827"
"Congressional District 32 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","763,452","568,829","370,881","111,873","1,548","63,383","208","3,991","16,945","405","16,540","194,623","149,272","739","778","726","51","34,866","8,191","6,445","1,746"
"Congressional District 33 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,565","231,389","96,374","111,819","1,496","15,495","181","306","5,718","266","5,452","522,176","389,494","2,031","2,005","116","304","122,280","5,946","4,317","1,629"
"Congressional District 34 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,595","108,874","94,495","7,459","827","4,434","0","228","1,431","0","1,431","618,721","573,306","789","1,179","70","0","35,599","7,778","6,227","1,551"
"Congressional District 35 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","830,041","331,443","217,231","80,545","629","15,271","199","2,487","15,081","566","14,515","498,598","358,658","5,155","4,607","357","595","115,978","13,248","5,174","8,074"
"Congressional District 36 (115th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,474","558,222","460,933","68,825","4,859","14,066","170","511","8,858","696","8,162","184,252","156,075","2,332","434","105","178","22,814","2,314","844","1,470"
"Congressional District 1 (115th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","763,612","667,493","622,077","7,612","6,515","11,408","1,976","627","17,278","267","17,011","96,119","63,829","324","1,165","139","36","22,545","8,081","3,064","5,017"
"Congressional District 2 (115th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,809","645,236","583,969","8,800","6,947","19,387","8,809","1,691","15,633","415","15,218","120,573","46,486","711","393","805","113","64,522","7,543","4,747","2,796"
"Congressional District 3 (115th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,012","684,354","636,747","3,441","10,028","15,467","4,927","1,115","12,629","86","12,543","82,658","61,799","364","251","217","82","16,105","3,840","2,166","1,674"
"Congressional District 4 (115th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","805,400","670,460","585,702","15,836","6,583","28,268","10,486","3,270","20,315","1,398","18,917","134,940","56,404","581","812","0","118","70,068","6,957","4,834","2,123"
"Congressional District (at Large) (115th Congress), Vermont","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","623,657","611,725","578,706","7,731","1,971","11,073","166","292","11,786","245","11,541","11,932","8,559","529","384","197","0","1,100","1,163","437","726"
"Congressional District 1 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","805,159","723,202","532,719","130,165","2,259","26,588","357","1,556","29,558","351","29,207","81,957","48,604","2,271","605","219","215","25,746","4,297","1,767","2,530"
"Congressional District 2 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","741,514","680,158","461,876","140,760","1,540","40,417","426","2,386","32,753","469","32,284","61,356","34,361","4,383","446","1,353","550","14,525","5,738","2,092","3,646"
"Congressional District 3 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,840","691,391","305,738","337,674","2,188","16,866","267","2,232","26,426","708","25,718","48,449","26,049","5,061","639","260","0","10,997","5,443","1,643","3,800"
"Congressional District 4 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,899","727,639","371,303","313,906","1,249","14,550","196","3,427","23,008","911","22,097","44,260","29,651","2,668","183","304","0","6,709","4,745","1,291","3,454"
"Congressional District 5 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,064","700,729","531,750","132,424","2,386","11,728","245","1,192","21,004","425","20,579","26,335","21,414","1,265","154","0","0","2,327","1,175","335","840"
"Congressional District 6 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","752,763","711,543","593,644","83,084","2,622","15,409","198","1,323","15,263","365","14,898","41,220","25,736","2,919","359","345","129","4,600","7,132","2,893","4,239"
"Congressional District 7 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,084","732,199","517,259","144,963","2,078","40,634","139","2,633","24,493","462","24,031","57,885","34,594","1,467","583","469","193","15,542","5,037","1,959","3,078"
"Congressional District 8 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","801,609","646,233","411,117","116,880","578","87,401","520","1,166","28,571","1,120","27,451","155,376","91,622","2,797","1,580","390","0","49,211","9,776","4,026","5,750"
"Congressional District 9 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","711,755","695,322","634,784","36,635","1,698","10,052","102","674","11,377","289","11,088","16,433","11,318","1,094","443","0","0","2,999","579","107","472"
"Congressional District 10 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","850,118","728,309","499,228","60,682","1,658","133,124","364","1,177","32,076","1,157","30,919","121,809","82,638","3,733","558","1,593","151","26,547","6,589","3,718","2,871"
"Congressional District 11 (115th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,215","642,633","367,122","97,866","2,312","142,613","173","2,013","30,534","2,667","27,867","135,582","82,172","4,944","674","1,461","0","40,519","5,812","3,204","2,608"
"Congressional District 1 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","744,868","679,395","538,919","10,018","8,183","85,865","1,356","1,359","33,695","2,678","31,017","65,473","36,498","398","1,146","1,077","233","19,953","6,168","2,633","3,535"
"Congressional District 2 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,184","661,782","527,297","22,668","6,525","62,210","3,464","1,605","38,013","400","37,613","83,402","42,805","823","804","242","39","25,044","13,645","3,794","9,851"
"Congressional District 3 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","731,931","660,961","586,325","10,047","4,132","26,201","3,747","1,246","29,263","122","29,141","70,970","48,386","1,340","1,167","531","134","12,190","7,222","2,570","4,652"
"Congressional District 4 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,053","440,145","387,587","6,160","16,892","12,038","417","546","16,505","156","16,349","283,908","154,992","855","5,947","950","347","110,887","9,930","5,820","4,110"
"Congressional District 5 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,859","667,766","596,966","9,394","10,110","16,261","3,238","481","31,316","418","30,898","49,093","29,157","591","2,943","403","72","11,622","4,305","1,844","2,461"
"Congressional District 6 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,112","658,205","546,473","23,667","12,706","31,190","3,422","1,223","39,524","483","39,041","54,907","34,209","801","1,487","380","658","12,750","4,622","1,923","2,699"
"Congressional District 7 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,408","708,908","531,034","31,861","2,412","96,863","2,643","1,454","42,641","637","42,004","59,500","28,875","316","281","1,195","142","22,779","5,912","3,271","2,641"
"Congressional District 8 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","757,166","665,461","525,710","18,276","5,463","72,627","6,291","2,256","34,838","551","34,287","91,705","41,709","704","1,057","13","59","41,344","6,819","3,448","3,371"
"Congressional District 9 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,319","670,065","349,520","85,195","2,512","175,153","8,932","4,242","44,511","1,894","42,617","95,254","35,675","1,835","898","869","259","47,693","8,025","4,528","3,497"
"Congressional District 10 (115th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,843","652,263","487,272","44,925","6,600","47,531","12,600","1,075","52,260","1,737","50,523","86,580","52,952","1,710","1,773","557","480","20,237","8,871","2,920","5,951"
"Congressional District 1 (115th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","611,376","604,429","569,711","16,651","1,019","5,437","280","1,559","9,772","939","8,833","6,947","5,210","107","47","38","0","971","574","468","106"
"Congressional District 2 (115th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","621,635","610,216","560,272","29,628","574","6,201","0","3,638","9,903","63","9,840","11,419","5,834","395","0","0","0","3,332","1,858","796","1,062"
"Congressional District 3 (115th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
