"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","772,345","709,186","318,250","330,643","541","22,898","0","6,071","30,783","7,172","23,611","63,159","10,368","2,932","1,380","0","0","20,338","28,141","20,914","7,227"
"Congressional District 12 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","804,132","786,086","697,615","31,066","511","17,012","269","2,609","37,004","4,651","32,353","18,046","5,089","39","302","220","0","2,524","9,872","8,172","1,700"
"Congressional District 13 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,848","758,916","591,637","89,811","410","27,213","1,710","3,532","44,603","6,924","37,679","22,932","5,332","1,588","569","174","0","4,627","10,642","8,792","1,850"
"Congressional District 14 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","784,185","756,042","671,714","40,325","507","8,022","57","1,255","34,162","13,312","20,850","28,143","9,919","1,373","378","52","0","8,205","8,216","6,368","1,848"
"Congressional District 15 (118th Congress), Ohio","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,183","740,328","566,384","99,404","553","30,165","408","2,993","40,421","5,737","34,684","49,855","7,637","1,267","256","0","0","19,618","21,077","17,280","3,797"
"Congressional District 1 (118th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","812,132","691,825","475,606","65,488","42,646","28,726","1,433","2,980","74,946","5,378","69,568","120,307","24,464","1,670","4,982","420","149","32,036","56,586","48,920","7,666"
"Congressional District 2 (118th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","811,280","759,914","503,107","25,181","130,076","6,836","670","1,990","92,054","5,042","87,012","51,366","13,293","507","3,326","17","69","13,090","21,064","14,747","6,317"
"Congressional District 3 (118th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","803,437","629,947","484,980","38,950","33,309","8,414","4,966","1,402","57,926","3,931","53,995","173,490","41,577","1,238","8,330","341","228","54,756","67,020","57,913","9,107"
"Congressional District 4 (118th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","808,026","719,741","527,738","54,048","37,399","20,409","908","1,899","77,340","6,174","71,166","88,285","20,158","1,686","4,338","142","19","20,742","41,200","29,129","12,071"
"Congressional District 5 (118th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","818,949","729,106","511,184","84,837","24,640","29,439","653","5,264","73,089","8,413","64,676","89,843","18,483","426","3,049","58","0","20,952","46,875","39,593","7,282"
"Congressional District 1 (118th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,371","597,596","449,518","18,006","2,743","72,697","3,829","3,614","47,189","9,043","38,146","112,775","19,307","1,169","4,160","855","62","35,933","51,289","41,570","9,719"
"Congressional District 2 (118th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","704,844","590,258","526,604","4,409","9,080","6,223","522","5,224","38,196","9,163","29,033","114,586","29,893","136","3,319","325","0","33,821","47,092","41,735","5,357"
"Congressional District 3 (118th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","681,430","575,229","436,434","33,482","2,157","46,389","2,875","5,284","48,608","12,156","36,452","106,201","18,554","1,371","3,319","553","38","29,575","52,791","44,885","7,906"
"Congressional District 4 (118th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,184","642,757","555,292","5,724","7,582","18,833","1,238","5,058","49,030","14,860","34,170","67,427","13,972","1,445","1,146","530","0","19,641","30,693","20,715","9,978"
"Congressional District 5 (118th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,945","637,332","557,018","12,124","2,200","23,021","1,481","3,415","38,073","9,709","28,364","72,613","16,544","444","3,478","329","369","15,332","36,117","30,546","5,571"
"Congressional District 6 (118th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,584","558,623","472,254","8,854","2,218","24,334","5,052","4,118","41,793","10,608","31,185","157,961","31,808","242","3,966","302","10","54,709","66,924","60,752","6,172"
"Congressional District 1 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","763,720","713,780","606,168","25,572","222","45,589","163","4,058","32,008","10,317","21,691","49,940","7,366","355","950","0","0","20,229","21,040","18,476","2,564"
"Congressional District 2 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,964","532,030","245,584","184,990","876","67,020","348","9,906","23,306","6,602","16,704","181,934","17,756","7,528","3,707","1,168","0","95,864","55,911","49,250","6,661"
"Congressional District 3 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,800","712,679","245,660","373,889","1,174","49,510","107","3,648","38,691","6,621","32,070","56,121","9,512","10,108","1,851","0","191","15,575","18,884","14,786","4,098"
"Congressional District 4 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,948","729,444","576,970","71,092","475","47,189","213","2,405","31,100","8,991","22,109","52,504","11,276","1,725","354","38","51","17,156","21,904","19,652","2,252"
"Congressional District 5 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","757,986","703,023","437,408","176,032","393","53,555","0","7,206","28,429","5,811","22,618","54,963","8,656","2,616","2,208","0","221","21,178","20,084","18,735","1,349"
"Congressional District 6 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","777,885","645,886","536,756","34,520","474","41,182","96","4,108","28,750","6,182","22,568","131,999","12,420","3,225","1,907","775","0","42,322","71,350","45,441","25,909"
"Congressional District 7 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,593","612,486","513,253","36,924","492","26,057","64","5,544","30,152","11,157","18,995","166,107","17,870","5,816","3,798","436","0","71,240","66,947","57,365","9,582"
"Congressional District 8 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,570","645,565","546,917","48,914","446","15,952","547","3,969","28,820","11,301","17,519","119,005","16,358","5,551","1,055","418","28","49,400","46,195","40,364","5,831"
"Congressional District 9 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,968","710,859","660,723","15,878","970","7,997","46","1,529","23,716","8,547","15,169","55,109","9,937","2,538","439","132","148","19,666","22,249","19,002","3,247"
"Congressional District 10 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,862","696,964","541,442","75,894","583","38,789","0","5,668","34,588","5,405","29,183","84,898","15,388","8,166","1,382","406","0","29,629","29,927","21,253","8,674"
"Congressional District 11 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,134","698,826","627,376","24,629","488","15,179","105","4,712","26,337","5,820","20,517","74,308","13,134","1,726","589","203","934","25,840","31,882","28,928","2,954"
"Congressional District 12 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","752,466","729,896","551,642","109,914","324","30,910","23","5,185","31,898","8,050","23,848","22,570","4,955","336","223","514","0","7,085","9,457","7,670","1,787"
"Congressional District 13 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,875","735,717","682,578","15,174","118","5,324","41","2,284","30,198","9,962","20,236","30,158","6,442","1,284","716","0","129","13,238","8,349","6,701","1,648"
"Congressional District 14 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,602","739,725","684,973","22,106","390","5,592","337","751","25,576","7,044","18,532","13,877","4,106","1,113","963","200","31","1,125","6,339","5,382","957"
"Congressional District 15 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,180","733,807","683,545","15,215","692","12,497","83","1,825","19,950","6,413","13,537","16,373","5,192","641","231","192","8","3,270","6,839","5,379","1,460"
"Congressional District 16 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","761,148","738,594","667,386","31,306","370","9,285","131","2,744","27,372","7,993","19,379","22,554","5,201","737","801","161","0","5,439","10,215","7,973","2,242"
"Congressional District 17 (118th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","749,982","730,642","616,110","52,208","403","23,007","125","2,242","36,547","12,206","24,341","19,340","4,076","486","650","103","0","4,520","9,505","7,862","1,643"
"Congressional District 1 (118th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","536,470","427,065","338,844","29,063","878","18,631","67","3,511","36,071","14,528","21,543","109,405","11,991","4,307","4,965","1,014","0","39,305","47,823","39,361","8,462"
"Congressional District 2 (118th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","559,492","471,492","402,900","24,131","345","17,644","0","2,109","24,363","7,969","16,394","88,000","9,758","2,213","2,440","130","240","33,587","39,632","35,326","4,306"
"Congressional District 1 (118th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","776,842","714,342","528,756","141,678","803","12,068","211","3,315","27,511","5,787","21,724","62,500","14,277","2,321","1,087","60","156","20,862","23,737","19,893","3,844"
"Congressional District 2 (118th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,004","696,695","450,352","186,964","526","15,958","2,071","4,413","36,411","6,113","30,298","58,309","14,031","820","1,439","83","0","18,000","23,936","20,978","2,958"
"Congressional District 3 (118th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,137","718,830","543,238","126,678","1,278","7,035","268","4,885","35,448","6,787","28,661","49,307","14,704","449","1,217","41","57","15,948","16,891","13,526","3,365"
"Congressional District 4 (118th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,156","677,688","497,563","127,653","632","20,660","276","2,431","28,473","3,566","24,907","89,468","13,427","1,852","2,817","701","981","26,829","42,861","38,589","4,272"
"Congressional District 5 (118th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,387","724,283","491,138","177,702","2,400","16,321","770","4,556","31,396","5,109","26,287","47,104","12,525","2,559","1,647","29","105","9,064","21,175","19,284","1,891"
"Congressional District 6 (118th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,258","704,750","316,156","345,186","1,476","11,858","209","2,949","26,916","4,733","22,183","50,508","10,784","2,081","2,023","838","0","20,175","14,607","11,527","3,080"
"Congressional District 7 (118th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","779,771","737,004","499,775","194,613","1,779","8,826","631","3,121","28,259","4,848","23,411","42,767","8,559","466","3,576","73","253","12,813","17,027","13,883","3,144"
"Congressional District (at Large) (118th Congress), South Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","919,318","872,799","729,905","21,185","66,719","13,882","299","2,803","38,006","7,972","30,034","46,519","9,774","1,545","4,217","117","0","12,535","18,331","13,814","4,517"
"Congressional District 1 (118th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","788,014","745,941","694,684","16,681","842","6,987","134","2,081","24,532","3,048","21,484","42,073","7,611","34","628","258","0","11,546","21,996","18,968","3,028"
"Congressional District 2 (118th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","806,407","758,647","667,260","46,045","473","12,394","423","5,849","26,203","4,755","21,448","47,760","8,863","512","300","130","34","9,433","28,488","27,848","640"
"Congressional District 3 (118th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","798,804","746,247","620,709","76,337","852","10,830","238","3,120","34,161","9,866","24,295","52,557","11,631","1,545","2,373","250","56","18,884","17,818","15,128","2,690"
"Congressional District 4 (118th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","808,625","735,370","610,137","64,358","419","18,147","1,459","2,702","38,148","3,777","34,371","73,255","9,593","467","380","221","0","24,543","38,051","36,234","1,817"
"Congressional District 5 (118th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","793,338","714,407","545,032","97,550","460","30,548","671","3,216","36,930","6,238","30,692","78,931","13,242","943","6,377","413","0","17,860","40,096","36,045","4,051"
"Congressional District 6 (118th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,534","730,485","621,052","65,722","985","8,564","469","4,867","28,826","4,496","24,330","66,049","8,490","1,067","2,821","313","0","23,250","30,108","27,437","2,671"
"Congressional District 7 (118th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","813,590","744,590","569,970","124,864","1,287","13,803","319","2,105","32,242","4,981","27,261","69,000","16,027","1,536","724","316","0","15,198","35,199","30,995","4,204"
"Congressional District 8 (118th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,599","743,279","562,413","131,818","1,111","12,990","0","2,407","32,540","5,573","26,967","30,320","5,861","294","421","0","0","10,131","13,613","11,331","2,282"
"Congressional District 9 (118th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,578","673,879","172,512","458,969","534","14,382","90","2,135","25,257","3,811","21,446","73,699","4,673","699","3,059","189","360","39,577","25,142","23,143","1,999"
"Congressional District 1 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","785,535","645,624","470,831","127,439","1,965","8,074","179","3,255","33,881","5,811","28,070","139,911","37,214","652","2,140","220","453","35,792","63,440","59,495","3,945"
"Congressional District 2 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","839,055","556,559","375,730","102,554","1,024","43,432","119","3,660","30,040","7,640","22,400","282,496","72,383","4,440","5,043","287","0","69,554","130,789","121,506","9,283"
"Congressional District 3 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","872,647","726,017","463,726","97,342","1,489","119,542","120","5,111","38,687","11,429","27,258","146,630","39,587","1,486","2,755","525","0","37,607","64,670","60,631","4,039"
"Congressional District 4 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","845,835","718,923","483,485","71,336","2,443","117,825","176","4,274","39,384","6,044","33,340","126,912","26,887","1,071","2,136","308","155","33,308","63,047","53,903","9,144"
"Congressional District 5 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","827,361","555,736","359,172","118,731","954","41,333","652","4,069","30,825","4,626","26,199","271,625","40,966","1,081","5,471","56","84","66,148","157,819","148,508","9,311"
"Congressional District 6 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","814,151","518,085","345,657","112,132","743","25,684","3,564","2,620","27,685","5,720","21,965","296,066","77,170","1,843","3,458","785","147","87,081","125,582","116,431","9,151"
"Congressional District 7 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","809,564","552,952","198,019","168,484","587","154,096","277","3,171","28,318","7,012","21,306","256,612","33,029","1,741","5,162","1,127","241","70,614","144,698","137,380","7,318"
"Congressional District 8 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","868,181","583,796","393,164","96,356","1,084","55,945","657","6,134","30,456","8,017","22,439","284,385","74,575","830","9,233","292","82","78,720","120,653","113,679","6,974"
"Congressional District 9 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,812","458,708","93,703","271,565","270","74,833","0","872","17,465","3,792","13,673","306,104","37,363","3,328","12,299","1,706","1,241","114,936","135,231","129,383","5,848"
"Congressional District 10 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","817,807","602,717","446,580","75,514","1,342","43,406","418","4,920","30,537","6,228","24,309","215,090","55,303","2,939","4,933","831","493","54,667","95,924","87,125","8,799"
"Congressional District 11 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,592","468,922","330,727","88,441","1,217","16,149","2,202","2,313","27,873","3,537","24,336","321,670","78,528","7,906","3,906","473","136","84,524","146,197","137,954","8,243"
"Congressional District 12 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","849,835","645,023","452,985","114,246","1,514","36,409","637","5,857","33,375","4,710","28,665","204,812","45,421","3,496","4,446","274","313","50,572","100,290","93,386","6,904"
"Congressional District 13 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,888","556,576","453,483","51,397","2,008","20,324","557","1,163","27,644","3,472","24,172","234,312","73,074","2,506","5,943","113","461","48,131","104,084","97,810","6,274"
"Congressional District 14 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,849","566,805","401,147","115,533","1,595","19,988","207","4,088","24,247","3,810","20,437","212,044","47,283","2,020","4,049","311","0","60,027","98,354","85,896","12,458"
"Congressional District 15 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","799,844","149,062","120,118","8,811","1,167","8,894","369","1,789","7,914","919","6,995","650,782","146,453","1,123","3,764","218","109","78,890","420,225","415,770","4,455"
"Congressional District 16 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","766,538","136,542","88,212","24,136","1,752","9,098","1,260","704","11,380","1,274","10,106","629,996","139,803","2,767","9,546","676","36","146,540","330,628","319,011","11,617"
"Congressional District 17 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","800,590","595,085","418,139","115,867","1,256","20,025","292","4,307","35,199","9,858","25,341","205,505","44,532","2,274","3,417","455","0","37,331","117,496","109,975","7,521"
"Congressional District 18 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","788,066","444,372","133,351","245,255","996","38,628","1,587","3,869","20,686","4,953","15,733","343,694","67,650","7,164","9,456","380","405","122,825","135,814","129,350","6,464"
"Congressional District 19 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,186","470,334","387,955","43,132","2,770","10,777","2,348","3,143","20,209","3,218","16,991","300,852","100,294","3,680","5,329","138","0","56,210","135,201","126,829","8,372"
"Congressional District 20 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,443","222,895","128,759","46,497","1,109","23,132","603","4,974","17,821","2,443","15,378","545,548","148,067","4,518","13,071","1,831","271","106,351","271,439","246,581","24,858"
"Congressional District 21 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","839,290","566,841","484,133","29,553","1,449","20,704","286","4,074","26,642","8,802","17,840","272,449","69,855","1,331","5,003","1,399","63","49,613","145,185","133,726","11,459"
"Congressional District 22 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","852,846","610,776","332,087","113,937","1,630","128,569","483","3,772","30,298","9,834","20,464","242,070","48,347","3,669","1,799","835","0","54,165","133,255","125,502","7,753"
"Congressional District 23 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","786,734","290,913","212,236","30,636","1,699","21,695","1,893","4,965","17,789","3,392","14,397","495,821","122,888","1,779","8,810","1,570","392","99,503","260,879","250,367","10,512"
"Congressional District 24 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","784,279","639,237","469,748","59,824","1,348","65,793","2,927","6,408","33,189","5,736","27,453","145,042","49,409","1,171","1,349","217","662","28,522","63,712","56,438","7,274"
"Congressional District 25 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","813,686","619,935","455,765","102,998","1,495","25,733","520","4,119","29,305","5,121","24,184","193,751","37,762","2,360","4,196","345","20","53,308","95,760","90,172","5,588"
"Congressional District 26 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","854,717","685,408","470,053","84,454","1,110","93,133","675","3,379","32,604","7,498","25,106","169,309","34,691","3,761","4,272","289","47","42,516","83,733","77,586","6,147"
"Congressional District 27 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","779,431","351,635","284,311","27,211","1,168","12,993","75","4,955","20,922","7,274","13,648","427,796","100,880","3,282","5,695","120","72","64,817","252,930","243,484","9,446"
"Congressional District 28 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","799,580","193,652","132,538","35,301","958","7,616","28","3,341","13,870","3,584","10,286","605,928","137,631","1,534","4,713","427","0","112,385","349,238","340,508","8,730"
"Congressional District 29 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","740,677","185,993","52,306","108,677","518","14,188","290","2,703","7,311","3,075","4,236","554,684","86,443","2,245","11,723","446","369","184,464","268,994","260,407","8,587"
"Congressional District 30 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","772,920","501,884","126,073","326,708","459","24,482","9","2,775","21,378","2,032","19,346","271,036","45,313","4,188","4,292","591","396","96,464","119,792","113,882","5,910"
"Congressional District 31 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","868,119","654,560","485,357","65,867","988","58,734","1,799","4,613","37,202","5,729","31,473","213,559","51,421","5,305","4,338","616","88","49,569","102,222","90,109","12,113"
"Congressional District 32 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","762,001","476,863","237,229","146,222","1,063","59,429","5,980","1,780","25,160","5,032","20,128","285,138","44,458","2,355","6,157","903","77","87,662","143,526","135,159","8,367"
"Congressional District 33 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","734,551","300,780","100,000","115,902","980","67,561","1,013","781","14,543","820","13,723","433,771","71,000","2,200","7,079","922","81","147,938","204,551","196,675","7,876"
"Congressional District 34 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,323","73,484","58,147","4,318","776","4,768","0","2,247","3,228","1,083","2,145","704,839","203,527","940","4,083","234","116","77,406","418,533","414,634","3,899"
"Congressional District 35 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","834,055","394,111","232,459","96,860","459","29,028","1,477","4,381","29,447","3,826","25,621","439,944","106,002","4,270","9,458","2,447","801","91,901","225,065","210,025","15,040"
"Congressional District 36 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","789,655","529,172","376,346","86,959","864","31,786","314","5,546","27,357","6,792","20,565","260,483","49,692","1,768","8,003","990","202","104,007","95,821","89,032","6,789"
"Congressional District 37 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,870","551,881","395,995","40,617","886","77,000","773","4,383","32,227","7,363","24,864","213,989","53,108","1,586","5,984","1,703","97","45,826","105,685","96,275","9,410"
"Congressional District 38 (118th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,788","565,755","367,607","88,141","544","76,454","369","5,352","27,288","7,229","20,059","231,033","42,377","1,861","9,755","1,613","0","60,447","114,980","105,489","9,491"
"Congressional District 1 (118th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","855,830","732,053","665,998","9,261","2,974","19,040","3,599","2,490","28,691","7,150","21,541","123,777","45,243","1,377","1,848","442","551","28,764","45,552","39,471","6,081"
"Congressional District 2 (118th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","857,385","687,228","605,349","8,256","5,588","22,796","9,459","2,770","33,010","7,492","25,518","170,157","34,863","617","5,073","309","433","85,844","43,018","39,018","4,000"
"Congressional District 3 (118th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","818,995","710,778","628,186","5,885","11,707","21,645","7,092","3,298","32,965","5,763","27,202","108,217","26,081","305","1,574","97","145","38,281","41,734","34,926","6,808"
"Congressional District 4 (118th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","885,524","740,727","648,344","11,534","3,528","19,760","11,940","3,739","41,882","11,200","30,682","144,797","31,683","1,145","4,495","640","706","46,937","59,191","51,998","7,193"
"Congressional District (at Large) (118th Congress), Vermont","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","647,464","631,336","578,026","7,593","1,147","11,029","142","4,275","29,124","10,431","18,693","16,128","4,261","250","346","173","87","2,629","8,382","5,337","3,045"
"Congressional District 1 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","814,127","762,265","564,230","105,086","1,616","48,920","991","5,633","35,789","5,851","29,938","51,862","10,521","1,234","845","256","0","17,083","21,923","17,388","4,535"
"Congressional District 2 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","789,864","730,334","461,308","178,090","1,293","44,762","445","3,678","40,758","6,769","33,989","59,530","11,911","2,738","756","73","399","13,480","30,173","22,487","7,686"
"Congressional District 3 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,212","701,548","299,180","320,155","1,759","21,087","484","4,403","54,480","7,433","47,047","71,664","11,386","7,314","1,602","190","269","18,471","32,432","25,521","6,911"
"Congressional District 4 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,240","715,836","335,023","322,034","1,160","17,050","2,779","5,785","32,005","4,871","27,134","80,404","9,493","5,842","2,136","466","229","32,435","29,803","26,541","3,262"
"Congressional District 5 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","798,327","762,690","550,673","153,931","636","15,855","120","4,191","37,284","8,274","29,010","35,637","8,671","1,146","553","459","0","9,509","15,299","12,592","2,707"
"Congressional District 6 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","794,509","726,414","613,953","61,298","1,413","12,897","281","4,794","31,778","5,475","26,303","68,095","10,438","1,033","245","136","0","29,588","26,655","23,707","2,948"
"Congressional District 7 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","814,164","656,797","396,063","165,346","830","36,928","44","5,160","52,426","8,078","44,348","157,367","22,777","2,475","2,484","575","38","79,906","49,112","44,396","4,716"
"Congressional District 8 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,124","617,124","383,138","92,180","1,022","95,598","78","5,380","39,728","7,232","32,496","152,000","16,971","2,152","7,284","577","22","51,832","73,162","65,891","7,271"
"Congressional District 9 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","776,692","749,324","671,156","40,009","1,024","10,003","359","2,089","24,684","2,554","22,130","27,368","6,869","530","617","79","142","7,050","12,081","10,412","1,669"
"Congressional District 10 (118th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","805,856","659,936","415,050","67,632","463","127,991","323","5,225","43,252","5,224","38,028","145,920","32,699","1,278","1,905","402","119","41,190","68,327","61,266","7,061"
