"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","778,062","676,293","628,000","3,808","11,573","7,530","1,840","1,099","22,443","131","22,312","101,769","75,302","440","1,761","84","89","17,691","6,402","3,352","3,050"
"Congressional District 3 (113th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","797,199","709,741","577,772","40,299","4,094","49,815","4,504","1,603","31,654","415","31,239","87,458","52,908","1,308","2,754","466","47","21,614","8,361","3,215","5,146"
"Congressional District 4 (113th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","772,196","715,578","656,208","5,286","8,609","16,476","1,825","644","26,530","656","25,874","56,618","35,867","1,511","1,015","266","169","14,617","3,173","1,906","1,267"
"Congressional District 5 (113th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","785,707","660,567","597,203","6,179","4,603","23,349","2,332","464","26,437","220","26,217","125,140","87,504","500","2,346","488","0","28,424","5,878","3,383","2,495"
"Congressional District 1 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,059","600,720","280,582","250,655","913","52,002","46","2,336","14,186","929","13,257","124,339","47,158","10,580","882","226","375","58,854","6,264","3,366","2,898"
"Congressional District 2 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","712,372","670,893","212,133","410,505","1,066","32,818","0","969","13,402","843","12,559","41,479","22,071","6,044","157","536","0","10,184","2,487","1,110","1,377"
"Congressional District 3 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","703,010","688,620","638,036","32,784","800","6,300","58","1,264","9,378","480","8,898","14,390","9,197","493","0","53","116","2,894","1,637","572","1,065"
"Congressional District 4 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,120","663,693","582,139","52,489","534","15,922","0","309","12,300","127","12,173","46,427","25,269","3,551","173","39","0","12,997","4,398","1,755","2,643"
"Congressional District 5 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,630","688,135","648,880","16,061","1,918","11,526","259","297","9,194","195","8,999","13,495","9,589","991","27","32","25","1,558","1,273","815","458"
"Congressional District 6 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,522","675,841","606,178","28,743","771","26,916","0","665","12,568","1,260","11,308","45,681","27,082","1,175","542","133","0","13,778","2,971","2,196","775"
"Congressional District 7 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","722,495","701,097","619,317","36,395","226","34,116","0","929","10,114","113","10,001","21,398","15,057","1,865","76","47","0","3,204","1,149","680","469"
"Congressional District 8 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","708,333","675,509","603,630","24,974","1,360","32,797","0","1,565","11,183","1,473","9,710","32,824","23,830","716","0","230","110","5,501","2,437","1,585","852"
"Congressional District 9 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,622","688,439","654,778","20,148","343","2,987","188","243","9,752","225","9,527","13,183","10,126","430","12","146","34","1,631","804","229","575"
"Congressional District 10 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","707,291","683,733","644,282","22,903","1,307","6,123","68","750","8,300","124","8,176","23,558","16,124","1,338","3","32","15","4,739","1,307","899","408"
"Congressional District 11 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,647","664,168","607,799","34,133","1,267","10,146","108","555","10,160","395","9,765","41,479","20,750","1,920","366","0","0","13,720","4,723","2,530","2,193"
"Congressional District 12 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","703,938","694,585","650,814","20,519","345","11,995","69","536","10,307","31","10,276","9,353","6,431","385","269","20","88","960","1,200","143","1,057"
"Congressional District 13 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,615","637,240","433,953","128,179","234","60,517","67","2,915","11,375","535","10,840","73,375","35,800","7,456","589","1,135","0","23,302","5,093","877","4,216"
"Congressional District 14 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","704,276","690,858","499,064","149,847","777","19,476","0","1,215","20,479","262","20,217","13,418","8,915","1,672","289","101","0","1,085","1,356","457","899"
"Congressional District 15 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,008","610,661","551,762","27,921","455","19,847","20","1,072","9,584","434","9,150","102,347","49,627","6,276","863","437","0","40,186","4,958","2,097","2,861"
"Congressional District 16 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","712,447","589,330","522,862","41,252","971","12,983","0","1,139","10,123","105","10,018","123,117","61,437","6,291","2,947","99","417","38,633","13,293","4,538","8,755"
"Congressional District 17 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","699,632","642,768","580,812","39,409","506","10,106","36","705","11,194","263","10,931","56,864","35,677","3,340","1,269","313","113","11,475","4,677","1,367","3,310"
"Congressional District 18 (113th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,784","699,364","657,658","17,320","243","14,627","0","480","9,036","213","8,823","11,420","8,875","261","355","0","29","1,454","446","282","164"
"Congressional District 1 (113th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","528,341","442,236","364,842","37,261","2,172","16,526","390","8,033","13,012","1,398","11,614","86,105","34,630","10,256","158","241","27","37,816","2,977","1,807","1,170"
"Congressional District 2 (113th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","523,170","466,422","419,705","18,484","1,486","16,180","67","1,691","8,809","492","8,317","56,748","26,925","1,540","320","293","47","25,519","2,104","908","1,196"
"Congressional District 1 (113th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,200","669,265","505,168","136,032","1,227","12,267","233","546","13,792","208","13,584","45,935","25,062","1,776","84","89","0","16,228","2,696","1,316","1,380"
"Congressional District 2 (113th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","671,907","635,973","454,144","155,625","1,142","12,336","94","657","11,975","414","11,561","35,934","23,423","1,901","0","270","97","8,056","2,187","1,211","976"
"Congressional District 3 (113th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","663,437","635,812","495,948","124,666","1,255","4,761","446","818","7,918","75","7,843","27,625","14,686","525","56","0","54","10,731","1,573","1,087","486"
"Congressional District 4 (113th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","690,796","633,916","472,831","132,466","1,800","16,482","364","1,114","8,859","8","8,851","56,880","44,460","1,113","196","64","0","9,577","1,470","1,131","339"
"Congressional District 5 (113th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","678,788","650,663","448,869","178,695","2,007","6,819","542","434","13,297","426","12,871","28,125","19,348","714","0","89","47","6,445","1,482","818","664"
"Congressional District 6 (113th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","678,025","647,859","239,021","388,747","1,466","6,375","773","329","11,148","1,255","9,893","30,166","14,667","1,626","82","22","0","10,299","3,470","2,707","763"
"Congressional District 7 (113th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","676,686","647,991","431,267","195,182","4,880","5,474","487","568","10,133","512","9,621","28,695","21,006","1,063","102","0","0","5,776","748","451","297"
"Congressional District (at Large) (113th Congress), South Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","844,877","817,691","705,020","12,696","69,313","9,105","420","122","21,015","254","20,761","27,186","14,092","305","2,668","0","0","6,599","3,522","1,283","2,239"
"Congressional District 1 (113th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","",""
"Congressional District 2 (113th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","722,761","696,276","626,223","46,652","1,307","9,558","247","999","11,290","433","10,857","26,485","19,564","605","756","0","46","1,459","4,055","1,134","2,921"
"Congressional District 3 (113th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,988","698,931","597,427","79,903","1,356","8,178","660","530","10,877","465","10,412","23,057","18,537","704","0","109","136","2,982","589","313","276"
"Congressional District 4 (113th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,649","686,617","594,538","62,353","1,723","10,742","40","1,094","16,127","73","16,054","40,032","32,555","530","46","0","23","5,616","1,262","651","611"
"Congressional District 5 (113th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,937","672,287","450,085","182,694","2,328","21,744","684","868","13,884","90","13,794","67,650","36,355","1,040","47","20","0","27,978","2,210","1,608","602"
"Congressional District 6 (113th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,274","696,791","645,939","33,069","1,042","6,024","425","668","9,624","198","9,426","27,483","21,145","205","656","23","0","4,558","896","696","200"
"Congressional District 7 (113th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,823","694,341","594,884","68,829","1,733","12,022","107","1,564","15,202","471","14,731","34,482","23,538","708","430","89","52","7,476","2,189","843","1,346"
"Congressional District 8 (113th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,335","691,719","522,409","143,947","1,541","14,465","81","474","8,802","322","8,480","18,616","12,572","499","63","0","0","4,174","1,308","998","310"
"Congressional District 9 (113th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","711,664","664,252","179,913","461,751","1,043","11,277","0","517","9,751","272","9,479","47,412","19,941","2,251","80","0","414","22,694","2,032","1,312","720"
"Congressional District 1 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","712,524","594,071","450,720","126,501","993","6,023","165","536","9,133","1,337","7,796","118,453","99,339","835","70","21","0","15,455","2,733","1,398","1,335"
"Congressional District 2 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","722,575","496,764","370,803","56,750","1,958","53,356","845","1,863","11,189","1,192","9,997","225,811","152,804","2,040","1,691","79","142","63,210","5,845","4,309","1,536"
"Congressional District 3 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,486","650,133","461,798","67,934","2,116","99,049","411","1,378","17,447","844","16,603","115,353","98,298","518","751","469","51","10,882","4,384","2,622","1,762"
"Congressional District 4 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,641","621,569","518,901","77,813","3,840","6,923","439","237","13,416","313","13,103","89,072","62,335","483","125","0","91","21,307","4,731","1,835","2,896"
"Congressional District 5 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,896","524,306","392,789","103,603","2,986","12,977","649","714","10,588","928","9,660","202,590","143,956","842","996","498","0","50,852","5,446","3,388","2,058"
"Congressional District 6 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,955","576,732","384,594","139,703","2,368","35,300","183","575","14,009","833","13,176","154,223","120,464","1,928","2,686","48","0","21,942","7,155","3,136","4,019"
"Congressional District 7 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","741,599","531,980","326,328","101,794","1,493","83,085","176","4,026","15,078","1,342","13,736","209,619","174,056","3,682","1,570","625","0","21,907","7,779","1,650","6,129"
"Congressional District 8 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","761,764","590,797","498,870","64,339","824","17,015","60","259","9,430","92","9,338","170,967","125,819","1,251","1,414","267","0","38,717","3,499","1,860","1,639"
"Congressional District 9 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","736,852","465,938","86,388","285,163","1,044","81,013","172","1,440","10,718","481","10,237","270,914","183,895","5,604","727","269","0","76,992","3,427","1,148","2,279"
"Congressional District 10 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,585","541,977","402,871","81,609","1,073","40,017","56","1,785","14,566","1,092","13,474","216,608","176,442","1,859","2,968","152","0","29,700","5,487","2,935","2,552"
"Congressional District 11 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","729,613","469,907","424,341","25,035","2,480","6,742","934","951","9,424","473","8,951","259,706","199,825","2,085","1,956","83","0","48,959","6,798","3,281","3,517"
"Congressional District 12 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","732,246","568,035","475,739","50,701","3,380","22,480","589","740","14,406","970","13,436","164,211","116,631","1,217","820","306","262","37,450","7,525","3,102","4,423"
"Congressional District 13 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","700,874","521,790","455,368","36,945","3,025","12,768","522","331","12,831","352","12,479","179,084","147,095","2,425","1,798","567","0","19,353","7,846","3,472","4,374"
"Congressional District 14 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","716,592","545,532","373,371","139,427","2,063","21,371","168","253","8,879","222","8,657","171,060","140,421","1,760","702","766","0","21,993","5,418","1,998","3,420"
"Congressional District 15 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","731,065","141,322","116,522","12,969","806","8,712","0","165","2,148","0","2,148","589,743","534,488","1,927","762","88","0","46,569","5,909","3,440","2,469"
"Congressional District 16 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,654","152,718","108,594","25,220","2,042","8,593","987","302","6,980","222","6,758","575,936","500,079","3,094","2,711","542","221","61,186","8,103","4,572","3,531"
"Congressional District 17 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,128","546,610","409,097","91,510","1,674","28,944","303","261","14,821","224","14,597","179,518","128,629","2,450","1,163","419","0","41,149","5,708","2,146","3,562"
"Congressional District 18 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","741,385","441,720","127,888","274,626","195","27,095","617","1,171","10,128","1,087","9,041","299,665","215,595","3,873","2,799","339","0","71,214","5,845","2,181","3,664"
"Congressional District 19 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","719,455","461,047","397,604","41,878","2,472","8,431","215","200","10,247","331","9,916","258,408","203,890","1,863","2,146","135","0","41,805","8,569","4,822","3,747"
"Congressional District 20 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","752,996","238,954","162,658","40,259","250","23,820","702","1,234","10,031","1,390","8,641","514,042","436,338","1,960","2,221","904","208","62,962","9,449","5,976","3,473"
"Congressional District 21 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","743,443","543,600","481,544","24,959","685","21,578","757","355","13,722","849","12,873","199,843","178,565","1,249","923","900","262","13,172","4,772","2,250","2,522"
"Congressional District 22 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","783,172","592,875","338,197","108,609","868","130,928","69","1,448","12,756","1,339","11,417","190,297","149,266","1,747","1,112","460","0","33,070","4,642","2,425","2,217"
"Congressional District 23 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","723,867","217,622","177,031","19,226","3,613","9,558","251","963","6,980","359","6,621","506,245","434,174","1,376","4,554","39","0","56,312","9,790","4,014","5,776"
"Congressional District 24 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","741,164","565,536","374,766","75,884","1,126","92,717","1,852","1,989","17,202","536","16,666","175,628","115,748","1,974","720","497","59","51,725","4,905","3,279","1,626"
"Congressional District 25 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","731,689","598,454","514,460","46,217","1,903","18,552","1,655","408","15,259","309","14,950","133,235","113,589","1,347","1,017","187","183","12,558","4,354","2,031","2,323"
"Congressional District 26 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","768,246","633,685","510,806","53,753","1,847","38,766","573","2,433","25,507","4,371","21,136","134,561","106,697","878","997","757","0","18,490","6,742","3,076","3,666"
"Congressional District 27 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,527","352,802","296,888","36,337","778","11,287","402","591","6,519","258","6,261","361,725","304,154","2,121","1,613","0","0","46,193","7,644","4,061","3,583"
"Congressional District 28 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,080","160,892","121,509","24,251","1,701","4,608","445","650","7,728","375","7,353","563,188","520,190","2,374","864","321","0","33,823","5,616","1,786","3,830"
"Congressional District 29 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","729,827","160,505","72,977","75,743","773","8,314","115","417","2,166","302","1,864","569,322","466,871","1,454","3,508","46","0","88,260","9,183","5,070","4,113"
"Congressional District 30 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,336","463,523","120,369","318,529","655","12,965","56","953","9,996","446","9,550","282,813","232,637","5,320","558","0","165","39,468","4,665","2,539","2,126"
"Congressional District 31 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,721","589,735","444,551","86,212","1,736","32,059","1,796","1,042","22,339","248","22,091","177,986","139,626","3,520","1,950","674","181","23,485","8,550","3,757","4,793"
"Congressional District 32 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","718,713","534,878","362,846","94,926","1,853","54,004","281","1,023","19,945","1,699","18,246","183,835","87,256","1,705","586","365","0","84,278","9,645","4,889","4,756"
"Congressional District 33 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,761","257,065","114,436","122,088","688","14,926","0","1,168","3,759","100","3,659","468,696","340,638","1,997","3,563","32","0","113,235","9,231","5,753","3,478"
"Congressional District 34 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,005","117,045","102,723","6,839","432","5,035","27","0","1,989","102","1,887","602,960","559,744","1,001","1,473","194","39","36,540","3,969","2,967","1,002"
"Congressional District 35 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","752,749","278,626","186,970","70,483","1,116","8,225","205","990","10,637","296","10,341","474,123","389,030","3,917","4,019","422","421","63,927","12,387","4,826","7,561"
"Congressional District 36 (113th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,008","545,043","458,097","60,864","2,101","11,151","900","522","11,408","102","11,306","164,965","118,369","491","2,372","49","30","37,902","5,752","3,039","2,713"
"Congressional District 1 (113th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,959","632,901","593,434","7,443","6,839","11,377","1,294","449","12,065","486","11,579","88,058","59,407","813","324","161","78","20,734","6,541","5,485","1,056"
"Congressional District 2 (113th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,552","613,515","555,657","7,824","8,032","15,081","12,416","1,734","12,771","356","12,415","102,037","51,776","411","546","174","0","44,162","4,968","2,746","2,222"
"Congressional District 3 (113th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","718,575","643,816","597,192","2,932","11,150","13,472","4,112","1,800","13,158","199","12,959","74,759","52,962","887","746","59","0","17,245","2,860","1,105","1,755"
"Congressional District 4 (113th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,786","623,071","560,656","12,164","4,947","22,235","9,393","1,290","12,386","406","11,980","122,715","63,450","280","741","112","220","52,191","5,721","4,201","1,520"
"Congressional District (at Large) (113th Congress), Vermont","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","626,630","617,084","588,831","6,861","1,571","7,625","38","313","11,845","195","11,650","9,546","6,317","323","8","15","184","1,320","1,379","400","979"
"Congressional District 1 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","763,763","693,247","511,246","129,878","2,008","27,860","790","863","20,602","621","19,981","70,516","53,624","1,792","316","34","0","11,531","3,219","1,702","1,517"
"Congressional District 2 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,759","681,572","460,393","153,410","1,251","38,645","703","906","26,264","248","26,016","57,187","39,553","4,894","551","1,010","143","7,150","3,886","1,290","2,596"
"Congressional District 3 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,782","699,664","240,659","418,180","2,407","13,002","414","2,462","22,540","781","21,759","43,118","23,738","4,476","1,047","425","0","9,793","3,639","1,763","1,876"
"Congressional District 4 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,602","701,541","431,091","231,991","1,623","15,209","147","755","20,725","861","19,864","38,061","19,245","3,137","334","0","118","12,199","3,028","1,002","2,026"
"Congressional District 5 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","735,799","711,631","536,660","146,423","881","10,420","287","671","16,289","247","16,042","24,168","17,637","542","81","109","0","4,124","1,675","838","837"
"Congressional District 6 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","735,143","701,487","593,807","75,584","1,166","12,925","1,305","228","16,472","164","16,308","33,656","24,824","862","85","0","60","5,438","2,387","448","1,939"
"Congressional District 7 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,928","719,197","551,433","110,163","992","35,699","129","1,574","19,207","274","18,933","41,731","24,475","2,843","129","254","129","11,420","2,481","875","1,606"
"Congressional District 8 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,396","628,670","407,371","110,868","852","85,619","186","2,789","20,985","289","20,696","145,726","84,296","3,426","1,824","644","328","48,962","6,246","3,062","3,184"
"Congressional District 9 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,531","705,366","647,520","37,676","757","8,605","72","1,509","9,227","50","9,177","16,165","10,928","453","37","0","0","2,739","2,008","868","1,140"
"Congressional District 10 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,947","685,702","503,055","53,237","1,843","95,933","336","1,838","29,460","1,038","28,422","96,245","72,598","2,106","145","324","0","16,085","4,987","2,155","2,832"
"Congressional District 11 (113th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","765,755","624,366","363,027","96,358","797","137,353","566","1,676","24,589","1,209","23,380","141,389","109,706","4,127","489","427","95","17,950","8,595","3,923","4,672"
"Congressional District 1 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,693","641,692","530,309","7,973","7,305","70,521","1,251","664","23,669","236","23,433","68,001","46,920","581","1,449","287","0","14,691","4,073","1,224","2,849"
"Congressional District 2 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","692,085","626,655","514,973","19,866","8,063","51,434","3,878","400","28,041","306","27,735","65,430","42,034","1,322","1,309","94","197","14,246","6,228","2,404","3,824"
"Congressional District 3 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","691,968","634,091","567,170","10,530","6,494","21,836","2,549","256","25,256","320","24,936","57,877","33,823","693","1,133","285","428","17,874","3,641","2,102","1,539"
"Congressional District 4 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","698,426","435,018","386,847","6,899","14,956","12,427","319","109","13,461","563","12,898","263,408","132,652","1,036","1,957","1,133","104","118,134","8,392","5,108","3,284"
"Congressional District 5 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","681,812","639,503","577,517","11,755","8,824","16,743","2,085","82","22,497","227","22,270","42,309","29,249","762","1,100","243","25","6,600","4,330","1,113","3,217"
"Congressional District 6 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","682,280","633,165","531,329","21,446","12,391","29,724","6,603","742","30,930","146","30,784","49,115","30,005","519","1,118","456","534","11,939","4,544","1,981","2,563"
"Congressional District 7 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","706,603","653,223","506,229","27,913","3,821","75,683","2,841","2,266","34,470","496","33,974","53,380","31,556","252","2,329","373","0","13,801","5,069","2,446","2,623"
"Congressional District 8 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,614","631,087","509,815","22,707","5,778","54,689","7,889","957","29,252","606","28,646","70,527","46,894","1,992","420","0","100","17,575","3,546","1,680","1,866"
"Congressional District 9 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,731","620,761","342,231","73,172","3,998","154,599","5,892","1,103","39,766","666","39,100","84,970","58,285","2,039","1,944","370","41","13,490","8,801","3,202","5,599"
"Congressional District 10 (113th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,194","624,235","475,246","46,742","8,844","44,544","7,402","1,787","39,670","395","39,275","76,959","46,621","1,138","1,960","652","197","18,868","7,523","2,656","4,867"
"Congressional District 1 (113th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","617,842","609,157","579,863","15,519","545","4,536","575","183","7,936","0","7,936","8,685","5,974","527","178","0","0","1,081","925","492","433"
"Congressional District 2 (113th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","626,979","615,278","568,645","23,060","469","3,956","596","1,493","17,059","91","16,968","11,701","9,744","122","32","149","0","1,268","386","74","312"
"Congressional District 3 (113th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","","","","","","","","","","","","","","","","","","","","",""
"Congressional District 1 (113th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,472","641,601","575,072","38,622","1,425","13,302","212","371","12,597","211","12,386","67,871","46,802","985","450","66","52","15,197","4,319","1,781","2,538"
"Congressional District 2 (113th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,541","688,860","609,998","30,684","1,931","28,858","340","505","16,544","344","16,200","44,681","29,353","654","315","121","0","11,903","2,335","800","1,535"
"Congressional District 3 (113th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","711,620","695,245","659,443","6,496","4,076","14,155","31","512","10,532","267","10,265","16,375","10,551","318","382","185","18","4,020","901","325","576"
"Congressional District 4 (113th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,840","602,094","313,827","239,099","3,373","24,954","58","565","20,218","998","19,220","113,746","72,083","2,288","505","101","0","31,739","7,030","3,314","3,716"
