"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","728,797","668,080","556,154","27,469","36,817","6,887","1,654","151","38,948","550","38,398","60,717","31,342","203","2,622","1,785","0","20,678","4,087","1,607","2,480"
"Congressional District 4 (112th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","796,956","733,944","578,332","47,833","40,302","16,215","1,718","561","48,983","594","48,389","63,012","38,344","993","1,412","330","0","12,687","9,246","3,856","5,390"
"Congressional District 5 (112th Congress), Oklahoma","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","763,505","649,945","455,590","102,652","32,133","20,480","761","180","38,149","444","37,705","113,560","74,242","1,326","3,693","188","0","25,171","8,940","2,292","6,648"
"Congressional District 1 (112th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","814,663","704,431","605,024","12,720","5,459","54,132","3,428","971","22,697","940","21,757","110,232","46,046","645","3,887","492","783","54,710","3,669","1,566","2,103"
"Congressional District 2 (112th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,335","674,957","628,312","3,892","12,655","8,540","2,209","319","19,030","275","18,755","99,378","71,584","815","2,460","690","0","17,506","6,323","2,198","4,125"
"Congressional District 3 (112th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,352","680,843","554,369","40,128","5,942","51,316","4,935","834","23,319","732","22,587","90,509","53,850","1,000","763","889","0","29,239","4,768","2,395","2,373"
"Congressional District 4 (112th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","743,851","693,023","638,084","3,917","10,515","14,489","1,220","1,258","23,540","418","23,122","50,828","34,177","470","2,189","261","33","10,754","2,944","792","2,152"
"Congressional District 5 (112th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,658","652,534","590,532","6,039","7,114","21,402","2,492","4,396","20,559","1,244","19,315","115,124","57,379","441","1,042","698","0","47,732","7,832","6,018","1,814"
"Congressional District 1 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","659,102","534,146","170,020","305,368","1,089","42,383","222","3,991","11,073","221","10,852","124,956","38,784","6,887","777","355","83","73,383","4,687","2,756","1,931"
"Congressional District 2 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","633,492","598,385","202,784","344,699","829","36,185","90","1,319","12,479","745","11,734","35,107","16,460","4,734","90","535","0","10,581","2,707","2,034","673"
"Congressional District 3 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","634,900","621,060","578,698","26,905","864","5,325","41","791","8,436","120","8,316","13,840","7,991","783","364","0","0","2,499","2,203","1,050","1,153"
"Congressional District 4 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","655,674","648,778","607,183","21,317","157","10,121","145","1,731","8,124","215","7,909","6,896","4,307","905","339","0","0","564","781","564","217"
"Congressional District 5 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","650,083","639,395","608,755","11,661","1,744","11,128","32","182","5,893","348","5,545","10,688","7,639","485","121","7","0","1,287","1,149","587","562"
"Congressional District 6 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","748,191","688,295","583,186","59,414","557","30,387","112","1,624","13,015","1,114","11,901","59,896","40,677","1,778","286","190","0","13,756","3,209","1,365","1,844"
"Congressional District 7 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","682,525","664,796","545,343","68,788","600","39,824","250","263","9,728","574","9,154","17,729","11,411","1,060","33","104","0","3,263","1,858","94","1,764"
"Congressional District 8 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","682,536","649,886","584,019","28,108","514","27,652","64","786","8,743","581","8,162","32,650","22,154","1,146","151","0","0","7,934","1,265","796","469"
"Congressional District 9 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","671,061","657,773","632,315","13,926","1,097","4,367","0","202","5,866","342","5,524","13,288","8,526","1,048","83","0","7","2,814","810","403","407"
"Congressional District 10 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","671,025","652,596","617,980","18,328","584","5,675","209","800","9,020","726","8,294","18,429","11,983","786","79","0","0","3,556","2,025","705","1,320"
"Congressional District 11 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","685,581","626,772","570,829","36,010","802","9,605","168","1,787","7,571","259","7,312","58,809","38,362","4,158","13","41","0","12,807","3,428","1,991","1,437"
"Congressional District 12 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","604,439","596,897","558,198","24,924","332","2,197","0","86","11,160","126","11,034","7,542","3,645","676","224","0","0","2,070","927","426","501"
"Congressional District 13 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","665,238","613,974","486,494","65,112","504","46,201","19","2,115","13,529","1,278","12,251","51,264","30,854","2,341","0","102","0","14,898","3,069","1,825","1,244"
"Congressional District 14 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","579,600","567,317","391,511","141,778","957","16,628","101","1,433","14,909","276","14,633","12,283","6,709","1,515","119","284","35","2,455","1,166","261","905"
"Congressional District 15 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","723,116","619,987","555,708","30,002","363","18,315","0","947","14,652","607","14,045","103,129","66,184","6,601","288","100","0","23,108","6,848","1,592","5,256"
"Congressional District 16 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","717,480","622,891","572,205","27,361","319","11,581","112","419","10,894","253","10,641","94,589","53,554","5,023","504","0","0","29,903","5,605","2,697","2,908"
"Congressional District 17 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","681,395","638,231","558,934","53,589","466","12,071","0","1,598","11,573","146","11,427","43,164","19,790","1,927","322","33","0","16,954","4,138","2,340","1,798"
"Congressional District 18 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","664,899","655,471","615,523","17,805","830","14,044","190","336","6,743","55","6,688","9,428","7,116","208","50","0","42","524","1,488","268","1,220"
"Congressional District 19 (112th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","732,549","694,806","636,112","31,399","788","12,728","87","539","13,153","278","12,875","37,743","13,967","4,130","76","0","0","16,233","3,337","2,354","983"
"Congressional District 1 (112th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","518,897","459,720","398,189","26,922","481","16,068","138","5,424","12,498","2,900","9,598","59,177","32,087","5,852","115","93","40","18,109","2,881","832","2,049"
"Congressional District 2 (112th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","532,405","456,868","399,157","27,230","2,292","16,736","0","1,626","9,827","1,240","8,587","75,537","29,567","3,393","1,482","338","10","37,197","3,550","1,875","1,675"
"Congressional District 1 (112th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","868,789","817,904","617,959","165,344","2,220","15,080","718","1,979","14,604","139","14,465","50,885","31,532","1,646","255","0","0","15,551","1,901","751","1,150"
"Congressional District 2 (112th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","833,216","777,687","517,524","230,951","1,865","14,631","355","514","11,847","119","11,728","55,529","31,001","1,047","79","588","0","18,879","3,935","2,034","1,901"
"Congressional District 3 (112th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,344","701,427","541,893","137,333","1,142","5,495","614","192","14,758","158","14,600","25,917","18,309","73","95","0","0","6,280","1,160","821","339"
"Congressional District 4 (112th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","779,528","722,106","542,276","151,233","1,612","15,342","0","378","11,265","95","11,170","57,422","39,136","3,176","592","0","0","10,639","3,879","2,653","1,226"
"Congressional District 5 (112th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,938","743,897","483,248","237,746","4,058","7,440","103","1,216","10,086","92","9,994","30,041","16,144","892","338","0","0","11,597","1,070","746","324"
"Congressional District 6 (112th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","696,415","675,201","287,461","373,782","854","4,780","252","253","7,819","47","7,772","21,214","8,733","1,870","134","0","0","8,410","2,067","634","1,433"
"Congressional District (at Large) (112th Congress), South Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","824,082","801,183","696,791","9,517","69,088","7,855","54","75","17,803","389","17,414","22,899","11,153","0","2,444","0","9","6,956","2,337","595","1,742"
"Congressional District 1 (112th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","684,084","661,537","629,000","16,489","1,769","3,700","175","0","10,404","31","10,373","22,547","15,742","0","91","89","0","5,688","937","756","181"
"Congressional District 2 (112th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,740","710,670","636,603","49,471","1,877","11,975","41","843","9,860","63","9,797","23,070","16,602","644","0","123","6","4,544","1,151","471","680"
"Congressional District 3 (112th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","703,989","678,134","579,480","79,782","922","7,829","86","380","9,655","438","9,217","25,855","16,428","316","730","133","0","6,544","1,704","1,172","532"
"Congressional District 4 (112th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","680,748","662,537","615,977","25,626","1,400","2,291","13","422","16,808","198","16,610","18,211","12,914","107","835","0","0","2,822","1,533","871","662"
"Congressional District 5 (112th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","718,004","652,322","439,334","178,511","2,147","18,126","366","1,236","12,602","490","12,112","65,682","27,085","725","0","121","21","35,592","2,138","1,248","890"
"Congressional District 6 (112th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","803,686","760,112","670,798","64,414","1,645","11,884","0","833","10,538","464","10,074","43,574","28,977","870","2,150","81","0","9,546","1,950","1,211","739"
"Congressional District 7 (112th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","807,019","771,239","619,544","114,992","1,363","19,423","667","976","14,274","364","13,910","35,780","24,017","185","1,495","379","0","7,380","2,324","915","1,409"
"Congressional District 8 (112th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","656,373","637,817","469,906","147,421","1,427","4,327","924","22","13,790","161","13,629","18,556","10,105","1,050","4","31","0","6,150","1,216","832","384"
"Congressional District 9 (112th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","615,710","572,678","163,311","389,333","336","11,698","0","184","7,816","16","7,800","43,032","14,245","1,527","541","76","0","23,869","2,774","2,382","392"
"Congressional District 1 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","731,785","615,513","468,436","131,697","1,837","7,055","76","260","6,152","77","6,075","116,272","95,527","2,728","363","0","120","14,770","2,764","1,548","1,216"
"Congressional District 2 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","798,167","620,312","400,453","179,384","2,777","26,160","512","2,859","8,167","1,014","7,153","177,855","126,942","3,365","1,370","503","0","40,045","5,630","2,181","3,449"
"Congressional District 3 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","871,241","671,751","442,192","90,067","2,559","110,704","431","551","25,247","1,158","24,089","199,490","115,573","1,975","0","280","0","70,498","11,164","7,226","3,938"
"Congressional District 4 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","856,105","738,097","609,128","92,725","6,229","13,207","1,329","793","14,686","121","14,565","118,008","81,562","626","667","298","0","30,739","4,116","2,659","1,457"
"Congressional District 5 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,295","574,072","438,599","99,650","1,866","18,603","1,944","1,555","11,855","763","11,092","171,223","114,633","1,892","1,104","0","0","47,593","6,001","3,165","2,836"
"Congressional District 6 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","828,785","630,246","430,421","143,961","2,475","41,492","265","581","11,051","301","10,750","198,539","150,638","3,229","3,341","822","65","34,098","6,346","3,963","2,383"
"Congressional District 7 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","815,993","596,640","405,545","95,761","551","78,405","535","1,429","14,414","1,210","13,204","219,353","145,420","1,482","1,170","557","0","61,366","9,358","6,388","2,970"
"Congressional District 8 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","848,871","713,208","617,549","66,938","3,420","12,469","0","1,242","11,590","0","11,590","135,663","108,147","1,585","1,880","183","0","19,499","4,369","1,513","2,856"
"Congressional District 9 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,126","414,389","90,291","246,647","893","66,130","0","839","9,589","1,052","8,537","312,737","212,193","2,437","186","1,475","336","91,707","4,403","2,415","1,988"
"Congressional District 10 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","990,575","717,832","533,524","103,598","3,032","60,498","0","3,173","14,007","490","13,517","272,743","184,822","1,984","2,154","423","669","71,103","11,588","8,784","2,804"
"Congressional District 11 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","719,736","450,898","409,127","27,136","2,287","4,244","62","502","7,540","451","7,089","268,838","228,056","2,546","1,400","559","48","30,026","6,203","2,781","3,422"
"Congressional District 12 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","853,353","598,991","503,912","55,024","3,117","18,617","212","562","17,547","899","16,648","254,362","208,150","1,049","6,887","565","379","29,073","8,259","6,081","2,178"
"Congressional District 13 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","671,422","510,860","442,498","41,338","3,475","11,419","381","68","11,681","421","11,260","160,562","130,165","1,569","1,625","640","9","18,878","7,676","4,291","3,385"
"Congressional District 14 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","809,324","575,749","451,286","83,505","1,090","29,833","128","340","9,567","608","8,959","233,575","200,363","721","1,242","27","144","20,129","10,949","2,615","8,334"
"Congressional District 15 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","807,923","146,411","122,847","11,318","514","8,297","45","69","3,321","59","3,262","661,512","610,270","1,425","1,218","208","0","42,129","6,262","4,460","1,802"
"Congressional District 16 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","782,650","147,909","108,084","23,629","2,122","8,491","999","666","3,918","223","3,695","634,741","513,345","3,088","1,589","423","263","101,749","14,284","7,868","6,416"
"Congressional District 17 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","769,321","604,164","502,363","72,543","2,221","15,833","107","934","10,163","924","9,239","165,157","134,654","1,187","928","272","0","24,669","3,447","2,018","1,429"
"Congressional District 18 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","743,364","405,048","108,903","259,215","1,021","27,823","0","716","7,370","287","7,083","338,316","256,247","2,728","1,347","448","0","71,122","6,424","3,950","2,474"
"Congressional District 19 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,266","463,738","403,578","36,982","2,332","9,315","717","526","10,288","1,007","9,281","245,528","190,452","2,270","1,831","184","0","39,527","11,264","8,579","2,685"
"Congressional District 20 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","737,617","213,544","135,040","57,346","635","10,221","391","525","9,386","357","9,029","524,073","419,453","2,683","2,834","276","55","86,501","12,271","6,417","5,854"
"Congressional District 21 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","877,671","625,712","524,955","49,789","1,251","31,077","870","1,506","16,264","806","15,458","251,959","197,678","1,600","1,922","341","80","41,705","8,633","4,183","4,450"
"Congressional District 22 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","919,304","654,788","395,216","113,572","4,224","127,226","367","1,202","12,981","2,453","10,528","264,516","206,896","3,070","1,639","270","0","44,313","8,328","3,577","4,751"
"Congressional District 23 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","849,085","288,025","235,431","19,066","2,778","18,252","110","326","12,062","834","11,228","561,060","450,953","1,711","5,405","1,125","0","87,468","14,398","8,578","5,820"
"Congressional District 24 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","803,050","585,378","379,102","113,959","2,808","70,981","1,911","1,770","14,847","153","14,694","217,672","166,965","3,062","203","481","0","41,684","5,277","3,751","1,526"
"Congressional District 25 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","844,491","508,201","409,941","64,104","1,685","17,678","707","759","13,327","1,657","11,670","336,290","209,056","2,377","3,129","661","0","116,507","4,560","2,355","2,205"
"Congressional District 26 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","940,985","749,796","567,943","119,859","4,356","38,949","528","246","17,915","604","17,311","191,189","150,611","2,134","1,806","819","0","29,687","6,132","3,646","2,486"
"Congressional District 27 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,362","199,977","168,546","15,898","855","8,204","414","1,123","4,937","392","4,545","547,385","490,022","2,196","1,809","408","0","43,780","9,170","5,647","3,523"
"Congressional District 28 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","874,870","175,144","154,057","11,684","230","6,495","70","75","2,533","378","2,155","699,726","647,777","1,224","3,779","164","0","39,489","7,293","3,106","4,187"
"Congressional District 29 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,190","166,169","85,017","66,898","1,032","9,681","163","923","2,455","33","2,422","535,021","388,050","3,164","2,457","57","0","136,351","4,942","3,231","1,711"
"Congressional District 30 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,643","419,568","112,360","285,827","1,597","10,223","58","512","8,991","153","8,838","302,075","192,511","1,966","1,262","379","0","101,722","4,235","3,038","1,197"
"Congressional District 31 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","928,874","724,760","549,214","110,779","2,986","32,818","1,709","1,156","26,098","129","25,969","204,114","161,182","5,025","2,113","2,198","485","25,015","8,096","3,698","4,398"
"Congressional District 32 (112th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","648,237","376,163","278,672","52,802","808","33,471","867","511","9,032","333","8,699","272,074","176,614","996","1,050","201","165","88,969","4,079","2,814","1,265"
"Congressional District 1 (112th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","921,315","798,688","739,008","12,567","5,363","14,697","7,241","2,005","17,807","418","17,389","122,627","59,055","1,774","1,009","38","62","53,868","6,821","3,930","2,891"
"Congressional District 2 (112th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","900,009","817,145","753,538","6,320","17,017","17,413","6,862","1,123","14,872","1,481","13,391","82,864","54,309","696","1,487","307","296","21,232","4,537","2,395","2,142"
"Congressional District 3 (112th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","995,898","828,476","757,681","9,571","5,869","23,665","12,497","1,077","18,116","191","17,925","167,422","123,278","1,596","1,050","559","251","33,483","7,205","3,954","3,251"
"Congressional District (at Large) (112th Congress), Vermont","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","626,431","617,297","589,122","5,157","2,073","7,345","245","383","12,972","531","12,441","9,134","7,131","37","67","388","0","844","667","233","434"
"Congressional District 1 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","803,039","740,305","536,195","156,752","2,010","24,300","606","2,086","18,356","745","17,611","62,734","31,824","4,459","480","423","218","23,340","1,990","1,108","882"
"Congressional District 2 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","649,047","601,078","405,807","138,427","1,807","33,520","670","1,542","19,305","357","18,948","47,969","29,559","5,285","909","979","0","7,721","3,516","1,160","2,356"
"Congressional District 3 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","658,851","625,046","232,184","355,979","2,314","12,832","550","1,865","19,322","140","19,182","33,805","17,988","5,010","105","100","31","6,650","3,921","1,098","2,823"
"Congressional District 4 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,992","714,518","434,067","247,198","1,737","12,889","1,117","935","16,575","78","16,497","32,474","20,528","2,048","92","407","0","6,703","2,696","922","1,774"
"Congressional District 5 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","684,075","665,141","489,023","155,138","1,476","9,959","0","831","8,714","64","8,650","18,934","13,159","1,312","0","68","0","4,003","392","177","215"
"Congressional District 6 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","711,308","683,607","572,136","83,825","725","12,141","335","493","13,952","323","13,629","27,701","18,373","2,563","186","100","0","5,467","1,012","648","364"
"Congressional District 7 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","763,850","728,427","548,599","129,494","2,417","31,259","300","1,151","15,207","826","14,381","35,423","23,157","1,645","102","460","73","7,542","2,444","1,252","1,192"
"Congressional District 8 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","712,513","591,072","394,962","98,483","1,469","76,023","235","3,433","16,467","719","15,748","121,441","65,455","1,805","671","157","37","42,530","10,786","6,262","4,524"
"Congressional District 9 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","655,644","645,339","600,682","28,252","1,345","7,524","0","947","6,589","104","6,485","10,305","8,074","370","59","0","0","1,453","349","159","190"
"Congressional District 10 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","895,272","766,104","557,598","69,349","1,571","103,802","245","1,266","32,273","2,141","30,132","129,168","89,654","1,931","798","309","0","25,137","11,339","5,408","5,931"
"Congressional District 11 (112th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","816,013","687,174","438,577","90,009","2,047","127,204","667","1,283","27,387","891","26,496","128,839","88,141","2,118","2,054","786","0","27,586","8,154","2,932","5,222"
"Congressional District 1 (112th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,505","688,206","536,009","18,376","5,740","92,846","3,397","1,374","30,464","421","30,043","62,299","42,059","460","569","566","232","14,355","4,058","1,656","2,402"
"Congressional District 2 (112th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","770,876","699,276","620,807","10,403","12,138","28,708","1,623","1,545","24,052","261","23,791","71,600","48,307","431","841","405","241","16,184","5,191","3,087","2,104"
"Congressional District 3 (112th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,617","720,346","646,182","9,195","6,599","25,430","2,791","744","29,405","353","29,052","61,271","39,228","843","951","343","0","15,937","3,969","1,740","2,229"
"Congressional District 4 (112th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","794,559","523,421","474,267","6,546","11,867","14,734","579","523","14,905","155","14,750","271,138","124,269","700","387","535","0","135,860","9,387","6,999","2,388"
"Congressional District 5 (112th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,852","678,322","611,704","11,586","14,134","14,433","2,803","1,155","22,507","131","22,376","48,530","27,341","802","1,828","134","0","12,185","6,240","2,206","4,034"
"Congressional District 6 (112th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","712,566","646,387","516,681","31,549","13,174","39,307","5,203","2,123","38,350","346","38,004","66,179","35,869","1,328","3,824","493","260","16,920","7,485","3,268","4,217"
"Congressional District 7 (112th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","721,921","666,265","455,056","62,696","4,693","108,370","4,062","679","30,709","523","30,186","55,656","35,715","970","1,087","421","0","13,547","3,916","1,880","2,036"
"Congressional District 8 (112th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","835,459","781,865","595,026","24,609","4,434","109,891","4,173","2,121","41,611","2,014","39,597","53,594","33,044","507","463","463","0","13,277","5,840","2,482","3,358"
"Congressional District 9 (112th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","735,683","636,890","457,917","56,538","8,284","64,213","14,614","359","34,965","1,043","33,922","98,793","57,680","2,126","690","420","322","29,790","7,765","3,354","4,411"
"Congressional District 1 (112th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","614,309","607,937","579,169","14,206","623","5,022","46","271","8,600","195","8,405","6,372","5,197","89","0","0","0","573","513","219","294"
"Congressional District 2 (112th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","653,767","642,627","597,794","19,841","1,350","3,815","80","335","19,412","577","18,835","11,140","7,730","425","105","75","0","2,119","686","243","443"
"Congressional District 3 (112th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","587,288","583,498","549,511","21,317","756","2,464","0","742","8,708","104","8,604","3,790","2,514","300","0","116","0","412","448","98","350"
"Congressional District 1 (112th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,376","661,841","593,698","39,233","2,114","14,463","107","1,805","10,421","67","10,354","65,535","52,569","1,138","186","63","0","10,116","1,463","1,250","213"
"Congressional District 2 (112th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","757,809","710,443","634,794","31,428","1,975","25,282","218","350","16,396","244","16,152","47,366","33,889","1,362","483","66","33","9,244","2,289","1,424","865"
"Congressional District 3 (112th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","734,360","720,775","688,077","6,413","3,728","12,528","115","386","9,528","320","9,208","13,585","7,825","65","754","124","0","3,613","1,204","805","399"
"Congressional District 4 (112th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","674,811","560,458","282,428","233,415","3,501","21,730","310","265","18,809","583","18,226","114,353","70,941","2,560","539","140","39","33,607","6,527","3,774","2,753"
"Congressional District 5 (112th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","710,474","680,391","635,371","17,528","1,247","15,982","0","746","9,517","120","9,397","30,083","22,618","238","181","0","0","4,325","2,721","1,365","1,356"
