"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"    Estimate","905,470","738,932","642,384","10,234","3,438","31,635","11,447","2,756","37,038","9,568","27,470","166,538","25,533","994","6,477","379","306","65,891","66,958","53,512","13,446"
"Congressional District (at Large) (116th Congress), Vermont","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","645,570","632,364","585,062","6,745","1,095","11,315","101","1,935","26,111","8,719","17,392","13,206","3,080","375","139","30","0","2,553","7,029","6,099","930"
"Congressional District 1 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","836,319","738,161","526,187","123,127","1,203","30,962","138","5,378","51,166","10,223","40,943","98,158","23,974","2,804","1,380","49","47","31,299","38,605","34,126","4,479"
"Congressional District 2 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","748,533","680,645","451,588","136,006","652","40,519","142","6,222","45,516","4,946","40,570","67,888","12,055","4,653","718","1,557","430","18,087","30,388","26,043","4,345"
"Congressional District 3 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","761,402","705,346","296,727","328,318","876","22,024","799","8,738","47,864","5,974","41,890","56,056","8,811","5,882","1,116","243","0","13,530","26,474","21,117","5,357"
"Congressional District 4 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,353","729,555","364,790","299,647","1,812","16,150","3,069","4,598","39,489","5,245","34,244","51,798","6,344","3,140","1,948","303","305","23,690","16,068","11,704","4,364"
"Congressional District 5 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,839","711,821","528,227","134,555","2,066","13,367","731","2,755","30,120","5,055","25,065","31,018","6,563","316","509","135","0","8,753","14,742","12,709","2,033"
"Congressional District 6 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","763,436","716,176","589,399","76,658","1,084","14,081","338","2,810","31,806","6,838","24,968","47,260","7,859","921","2,125","54","0","11,185","25,116","20,122","4,994"
"Congressional District 7 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","830,040","760,211","527,572","145,539","1,386","44,013","74","5,727","35,900","5,525","30,375","69,829","6,953","2,244","2,169","109","0","34,513","23,841","18,891","4,950"
"Congressional District 8 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","788,119","637,361","386,911","110,286","638","87,241","193","6,544","45,548","7,603","37,945","150,758","16,970","2,273","4,181","661","0","54,398","72,275","60,889","11,386"
"Congressional District 9 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","693,122","671,595","605,388","38,268","813","8,809","567","1,279","16,471","2,824","13,647","21,527","4,481","617","406","26","0","4,677","11,320","10,751","569"
"Congressional District 10 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","895,085","764,593","500,591","57,792","959","156,213","940","5,194","42,904","8,892","34,012","130,492","15,998","1,383","3,769","99","181","44,503","64,559","57,240","7,319"
"Congressional District 11 (116th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","802,026","647,460","342,275","108,327","468","148,854","376","3,705","43,455","6,607","36,848","154,566","21,449","5,077","6,740","762","0","50,882","69,656","57,597","12,059"
"Congressional District 1 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","801,211","723,778","538,427","12,136","5,184","115,762","1,377","6,455","44,437","9,315","35,122","77,433","13,060","294","2,025","826","54","30,432","30,742","25,666","5,076"
"Congressional District 2 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","767,914","676,645","508,254","28,411","5,227","74,293","2,550","2,554","55,356","9,358","45,998","91,269","15,129","743","3,348","215","333","31,903","39,598","30,521","9,077"
"Congressional District 3 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,241","695,212","591,840","11,661","4,482","28,444","3,856","6,049","48,880","10,754","38,126","86,029","18,258","617","5,061","718","0","26,950","34,425","29,507","4,918"
"Congressional District 4 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","752,581","445,528","378,167","7,266","11,483","12,866","4,025","4,779","26,942","7,622","19,320","307,053","35,102","180","6,535","663","326","134,990","129,257","118,919","10,338"
"Congressional District 5 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","763,080","705,277","610,132","14,234","7,906","15,993","4,422","6,118","46,472","12,268","34,204","57,803","11,595","1,126","3,918","624","327","15,168","25,045","19,404","5,641"
"Congressional District 6 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,969","675,172","541,882","24,516","9,791","28,810","4,948","6,061","59,164","10,028","49,136","63,797","11,991","1,481","2,509","1,052","56","15,143","31,565","23,685","7,880"
"Congressional District 7 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","799,770","731,191","515,828","35,638","2,797","111,851","1,329","2,792","60,956","11,978","48,978","68,579","12,107","856","2,010","2,389","72","22,925","28,220","23,277","4,943"
"Congressional District 8 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","783,018","682,436","513,508","21,924","4,531","83,319","4,356","7,458","47,340","8,241","39,099","100,582","16,750","1,136","3,751","290","58","40,796","37,801","33,632","4,169"
"Congressional District 9 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","760,454","659,691","295,211","90,315","2,678","200,161","11,513","4,466","55,347","7,585","47,762","100,763","11,203","1,120","2,440","635","157","51,836","33,372","26,857","6,515"
"Congressional District 10 (116th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","790,454","684,606","482,885","52,441","7,759","52,581","14,427","5,087","69,426","9,551","59,875","105,848","18,119","2,690","7,189","1,209","370","23,949","52,322","41,872","10,450"
"Congressional District 1 (116th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","600,701","591,863","549,680","10,832","648","5,888","205","1,118","23,492","6,112","17,380","8,838","2,541","124","137","0","0","1,171","4,865","3,053","1,812"
"Congressional District 2 (116th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","620,298","604,518","544,281","22,637","315","5,919","279","1,551","29,536","8,708","20,828","15,780","2,163","186","179","108","0","3,968","9,176","8,200","976"
"Congressional District 3 (116th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","561,960","556,228","517,046","16,836","895","2,191","7","512","18,741","2,529","16,212","5,732","1,675","155","103","0","0","586","3,213","2,954","259"
"Congressional District 1 (116th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","722,922","638,148","554,150","35,893","1,890","14,443","25","2,825","28,922","9,911","19,011","84,774","15,700","788","2,231","292","0","20,502","45,261","38,094","7,167"
"Congressional District 2 (116th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","793,162","738,213","628,604","35,630","1,198","35,277","108","3,719","33,677","9,443","24,234","54,949","9,025","668","1,148","224","0","11,703","32,181","29,575","2,606"
"Congressional District 3 (116th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","733,081","709,099","655,009","7,411","2,924","16,659","151","1,609","25,336","8,328","17,008","23,982","4,671","525","1,189","25","0","8,353","9,219","7,981","1,238"
"Congressional District 4 (116th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","685,822","560,640","271,243","229,407","1,661","30,353","37","1,941","25,998","3,852","22,146","125,182","16,247","2,207","2,309","591","0","40,349","63,479","60,184","3,295"
"Congressional District 5 (116th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","741,458","691,612","620,398","19,028","1,340","25,414","166","2,159","23,107","6,699","16,408","49,846","10,757","567","1,648","0","0","11,738","25,136","22,206","2,930"
"Congressional District 6 (116th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","727,054","688,938","627,858","15,371","1,450","19,265","150","3,320","21,524","5,278","16,246","38,116","9,292","486","546","372","0","8,940","18,480","16,326","2,154"
"Congressional District 7 (116th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,235","720,168","664,468","4,573","9,753","12,792","115","1,584","26,883","7,190","19,693","19,067","2,863","693","1,361","67","0","5,898","8,185","6,838","1,347"
"Congressional District 8 (116th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,174","707,767","634,615","10,326","10,637","19,676","0","4,588","27,925","6,588","21,337","45,407","7,102","565","822","293","0","14,583","22,042","21,058","984"
"Congressional District (at Large) (116th Congress), Wyoming","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","578,803","517,713","472,006","5,692","9,334","4,708","96","3,930","21,947","6,523","15,424","61,090","17,471","995","1,022","312","0","16,120","25,170","20,977","4,193"
"Resident Commissioner District (at Large) (116th Congress), Puerto Rico","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","3,263,584","24,524","14,809","4,219","0","1,608","0","2,305","1,583","817","766","3,239,060","900,031","196,172","6,340","5,007","84","965,839","1,165,587","1,033,413","132,174"
