"Label (Grouping)","Total:","Total:!!Not Hispanic or Latino:","Total:!!Not Hispanic or Latino:!!White alone","Total:!!Not Hispanic or Latino:!!Black or African American alone","Total:!!Not Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Not Hispanic or Latino:!!Asian alone","Total:!!Not Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Not Hispanic or Latino:!!Some other race alone","Total:!!Not Hispanic or Latino:!!Two or more races:","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Not Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races","Total:!!Hispanic or Latino:","Total:!!Hispanic or Latino:!!White alone","Total:!!Hispanic or Latino:!!Black or African American alone","Total:!!Hispanic or Latino:!!American Indian and Alaska Native alone","Total:!!Hispanic or Latino:!!Asian alone","Total:!!Hispanic or Latino:!!Native Hawaiian and Other Pacific Islander alone","Total:!!Hispanic or Latino:!!Some other race alone","Total:!!Hispanic or Latino:!!Two or more races:","Total:!!Hispanic or Latino:!!Two or more races:!!Two races including Some other race","Total:!!Hispanic or Latino:!!Two or more races:!!Two races excluding Some other race, and three or more races"
"Congressional District 2 (114th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","798,161","690,355","640,761","4,917","14,317","7,363","1,233","249","21,515","609","20,906","107,806","77,611","391","3,316","267","0","20,256","5,965","2,269","3,696"
"Congressional District 3 (114th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","815,909","724,288","582,270","41,007","4,755","56,673","4,377","1,539","33,667","502","33,165","91,621","66,698","849","1,522","413","160","14,476","7,503","3,792","3,711"
"Congressional District 4 (114th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","781,166","720,640","656,161","6,566","8,391","17,041","1,251","453","30,777","436","30,341","60,526","38,509","1,177","2,138","282","0","13,885","4,535","1,864","2,671"
"Congressional District 5 (114th Congress), Oregon","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","813,436","680,092","614,742","7,596","7,019","20,141","4,376","0","26,218","265","25,953","133,344","89,819","654","2,095","170","367","25,079","15,160","2,719","12,441"
"Congressional District 1 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,611","596,679","284,391","241,691","409","53,913","0","1,371","14,904","744","14,160","123,932","64,615","9,771","1,778","856","92","39,163","7,657","5,296","2,361"
"Congressional District 2 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,418","680,640","212,834","408,870","2,137","36,276","633","3,666","16,224","470","15,754","44,778","19,580","9,239","1,487","0","407","12,476","1,589","340","1,249"
"Congressional District 3 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,892","685,815","632,688","29,093","702","6,360","125","977","15,870","211","15,659","16,077","10,528","2,197","0","34","41","1,446","1,831","819","1,012"
"Congressional District 4 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,891","672,646","585,681","52,248","792","18,377","102","919","14,527","430","14,097","52,245","32,844","4,118","344","309","0","11,418","3,212","1,799","1,413"
"Congressional District 5 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","699,108","685,979","644,589","17,273","635","12,747","393","799","9,543","234","9,309","13,129","7,886","1,615","224","0","11","2,217","1,176","696","480"
"Congressional District 6 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,652","677,345","597,631","31,484","263","37,096","304","1,045","9,522","146","9,376","43,307","22,728","834","948","566","0","14,622","3,609","2,744","865"
"Congressional District 7 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,623","681,810","595,681","36,151","525","36,264","0","579","12,610","850","11,760","27,813","18,068","1,559","0","0","0","6,503","1,683","640","1,043"
"Congressional District 8 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","707,083","672,000","599,805","26,748","1,065","33,585","0","894","9,903","348","9,555","35,083","22,605","655","316","258","69","8,800","2,380","993","1,387"
"Congressional District 9 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","696,545","681,177","645,535","19,160","249","4,323","0","511","11,399","295","11,104","15,368","10,643","646","29","62","0","2,327","1,661","1,184","477"
"Congressional District 10 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,602","677,558","634,314","25,417","1,159","6,579","107","937","9,045","400","8,645","28,044","20,204","843","283","0","144","4,604","1,966","1,119","847"
"Congressional District 11 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","704,916","661,512","603,503","36,092","629","9,162","0","432","11,694","1,007","10,687","43,404","21,941","2,578","501","46","0","13,727","4,611","3,240","1,371"
"Congressional District 12 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","700,339","688,701","643,708","21,128","379","11,856","145","420","11,065","82","10,983","11,638","8,088","1,127","0","144","0","1,294","985","383","602"
"Congressional District 13 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","729,101","645,070","423,026","134,441","682","67,232","87","3,933","15,669","618","15,051","84,031","37,886","4,937","685","265","350","35,823","4,085","1,669","2,416"
"Congressional District 14 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","699,463","684,388","488,320","145,911","550","23,593","221","1,719","24,074","360","23,714","15,075","9,543","1,489","53","34","27","2,293","1,636","1,047","589"
"Congressional District 15 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,044","613,733","549,343","29,224","879","20,353","0","530","13,404","697","12,707","114,311","65,426","5,248","634","449","633","34,495","7,426","3,435","3,991"
"Congressional District 16 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","732,595","598,457","528,601","41,854","633","12,600","45","816","13,908","731","13,177","134,138","79,692","7,098","4,551","0","76","24,777","17,944","3,099","14,845"
"Congressional District 17 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","686,892","628,738","563,916","37,671","149","12,971","90","1,317","12,624","516","12,108","58,154","36,599","5,167","758","62","0","10,303","5,265","1,866","3,399"
"Congressional District 18 (114th Congress), Pennsylvania","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,728","700,046","657,078","14,645","477","13,705","151","343","13,647","1,761","11,886","9,682","7,158","290","180","39","0","992","1,023","747","276"
"Congressional District 1 (114th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","532,557","445,896","364,692","39,467","1,426","19,040","77","5,817","15,377","1,884","13,493","86,661","49,487","5,838","518","16","0","26,172","4,630","1,763","2,867"
"Congressional District 2 (114th Congress), Rhode Island","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","523,741","458,317","410,471","17,897","1,916","16,080","134","862","10,957","906","10,051","65,424","24,195","2,302","703","404","0","32,406","5,414","2,912","2,502"
"Congressional District 1 (114th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","751,679","705,246","528,361","146,612","1,866","13,670","794","587","13,356","361","12,995","46,433","29,718","1,567","62","49","0","13,473","1,564","1,015","549"
"Congressional District 2 (114th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","701,799","664,086","469,898","163,519","1,018","13,500","642","629","14,880","136","14,744","37,713","24,891","1,979","229","0","21","8,022","2,571","2,201","370"
"Congressional District 3 (114th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","680,819","645,464","504,342","121,265","1,368","4,109","2","632","13,746","85","13,661","35,355","20,714","292","333","24","91","11,893","2,008","1,449","559"
"Congressional District 4 (114th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,631","654,873","485,946","134,743","1,082","17,956","951","615","13,580","306","13,274","54,758","40,854","2,526","0","54","0","9,141","2,183","1,158","1,025"
"Congressional District 5 (114th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","693,302","667,812","452,753","194,390","2,156","7,931","72","821","9,689","88","9,601","25,490","17,522","621","387","0","0","5,297","1,663","1,341","322"
"Congressional District 6 (114th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","661,521","628,678","228,415","378,247","1,043","6,618","263","847","13,245","346","12,899","32,843","20,237","3,074","143","0","0","6,683","2,706","2,107","599"
"Congressional District 7 (114th Congress), South Carolina","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","697,395","667,432","450,092","193,211","3,657","6,431","385","2,062","11,594","606","10,988","29,963","18,351","2,068","417","0","140","8,086","901","452","449"
"Congressional District (at Large) (114th Congress), South Dakota","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","858,469","828,390","710,681","12,807","68,201","11,901","712","1,723","22,365","96","22,269","30,079","15,256","365","2,901","10","25","8,490","3,032","1,227","1,805"
"Congressional District 1 (114th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","712,033","687,086","651,895","17,597","2,392","4,219","169","332","10,482","269","10,213","24,947","14,388","901","383","0","33","7,780","1,462","952","510"
"Congressional District 2 (114th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","732,112","703,804","630,794","43,888","1,433","10,732","736","476","15,745","442","15,303","28,308","21,822","358","37","0","65","5,206","820","483","337"
"Congressional District 3 (114th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,420","698,626","596,113","77,228","2,953","8,544","65","651","13,072","123","12,949","27,794","22,268","202","113","45","0","4,180","986","123","863"
"Congressional District 4 (114th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","755,381","710,435","609,692","65,499","1,204","12,421","86","1,325","20,208","544","19,664","44,946","31,970","1,206","136","44","0","10,209","1,381","1,139","242"
"Congressional District 5 (114th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","759,800","690,139","456,928","184,916","2,859","21,779","0","3,880","19,777","572","19,205","69,661","51,968","682","373","54","76","15,351","1,157","915","242"
"Congressional District 6 (114th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,077","714,277","659,513","32,205","2,410","6,263","280","985","12,621","333","12,288","30,800","19,691","205","465","0","0","8,341","2,098","1,253","845"
"Congressional District 7 (114th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,850","717,201","607,114","77,069","1,869","15,147","748","910","14,344","854","13,490","36,649","29,940","2,306","123","206","0","2,455","1,619","1,155","464"
"Congressional District 8 (114th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,747","690,263","515,924","145,420","2,071","13,963","159","1,465","11,261","172","11,089","19,484","12,700","197","0","317","0","5,167","1,103","275","828"
"Congressional District 9 (114th Congress), Tennessee","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","705,879","655,008","171,834","457,046","412","13,307","492","1,845","10,072","878","9,194","50,871","24,782","3,487","61","34","0","19,735","2,772","2,120","652"
"Congressional District 1 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","715,761","593,205","447,146","127,222","1,474","7,535","5","541","9,282","183","9,099","122,556","108,002","1,290","202","89","0","10,114","2,859","1,602","1,257"
"Congressional District 2 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,863","526,733","362,504","87,343","1,248","59,917","136","2,391","13,194","1,242","11,952","227,130","144,369","1,115","2,002","389","84","72,074","7,097","5,392","1,705"
"Congressional District 3 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","819,626","694,979","479,132","70,809","3,694","121,473","666","1,549","17,656","1,244","16,412","124,647","97,182","1,478","2,517","983","75","17,283","5,129","3,307","1,822"
"Congressional District 4 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,212","627,316","521,237","76,121","5,803","6,513","94","1,149","16,399","10","16,389","97,896","61,059","860","1,152","78","39","30,688","4,020","3,284","736"
"Congressional District 5 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","743,878","537,869","396,471","113,172","1,934","15,108","308","262","10,614","40","10,574","206,009","158,929","2,146","665","0","0","39,291","4,978","2,986","1,992"
"Congressional District 6 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","742,999","578,362","373,309","150,897","1,965","35,744","1,296","1,595","13,556","728","12,828","164,637","114,425","2,582","3,696","543","0","34,079","9,312","3,840","5,472"
"Congressional District 7 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","777,640","535,441","347,259","92,799","243","79,749","117","2,098","13,176","466","12,710","242,199","193,345","1,923","656","433","0","38,321","7,521","4,444","3,077"
"Congressional District 8 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","802,187","629,142","520,477","62,843","4,217","23,233","100","332","17,940","457","17,483","173,045","130,595","773","979","274","0","27,971","12,453","2,677","9,776"
"Congressional District 9 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","782,554","483,000","85,099","294,750","889","93,368","696","1,489","6,709","812","5,897","299,554","199,213","2,922","1,072","315","0","92,451","3,581","2,389","1,192"
"Congressional District 10 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","792,770","563,819","416,037","86,382","1,440","44,965","195","2,804","11,996","786","11,210","228,951","168,496","2,485","1,244","321","0","48,730","7,675","4,693","2,982"
"Congressional District 11 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","761,153","469,497","422,529","26,783","1,806","8,085","362","782","9,150","150","9,000","291,656","251,480","1,638","686","123","0","29,745","7,984","3,382","4,602"
"Congressional District 12 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","788,381","615,818","499,456","64,437","2,180","31,080","1,605","549","16,511","645","15,866","172,563","135,088","1,818","2,822","403","188","26,292","5,952","3,472","2,480"
"Congressional District 13 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","707,365","520,201","450,957","35,241","4,507","14,860","671","457","13,508","302","13,206","187,164","157,329","2,163","1,030","379","54","18,643","7,566","4,264","3,302"
"Congressional District 14 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","739,877","560,057","380,272","143,928","1,257","19,246","209","356","14,789","4,447","10,342","179,820","149,020","2,523","1,257","349","59","22,247","4,365","2,354","2,011"
"Congressional District 15 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","766,342","148,770","121,929","14,657","242","8,039","200","540","3,163","0","3,163","617,572","513,631","1,542","1,703","100","0","92,793","7,803","5,549","2,254"
"Congressional District 16 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","741,162","152,153","105,539","27,463","1,823","10,353","0","1,404","5,571","432","5,139","589,009","516,667","3,930","3,197","259","75","55,194","9,687","4,986","4,701"
"Congressional District 17 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,140","563,845","416,106","96,428","1,185","37,302","54","172","12,598","65","12,533","186,295","148,987","3,139","2,231","537","58","23,886","7,457","2,434","5,023"
"Congressional District 18 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","764,622","438,179","123,905","275,252","1,265","29,642","111","2,127","5,877","259","5,618","326,443","257,569","3,286","1,462","129","155","57,038","6,804","5,114","1,690"
"Congressional District 19 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","725,517","460,911","394,121","40,666","2,727","9,409","107","935","12,946","243","12,703","264,606","206,432","2,647","4,676","78","170","41,782","8,821","5,151","3,670"
"Congressional District 20 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","774,521","249,330","169,339","42,405","1,027","22,326","1,150","556","12,527","305","12,222","525,191","470,289","4,184","7,520","705","81","30,715","11,697","6,258","5,439"
"Congressional District 21 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,369","551,751","476,050","30,213","1,588","28,489","513","1,273","13,625","467","13,158","219,618","184,302","1,319","924","309","272","21,312","11,180","2,351","8,829"
"Congressional District 22 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","861,570","646,549","356,182","113,971","2,776","154,807","95","1,925","16,793","884","15,909","215,021","165,465","5,437","786","973","0","31,359","11,001","5,472","5,529"
"Congressional District 23 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","747,732","226,308","184,444","21,889","2,535","10,908","95","463","5,974","78","5,896","521,424","449,124","1,692","2,475","377","0","63,302","4,454","2,179","2,275"
"Congressional District 24 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","779,968","587,989","377,578","77,181","2,094","105,439","2,270","2,733","20,694","1,697","18,997","191,979","136,607","4,041","1,662","210","0","43,761","5,698","3,404","2,294"
"Congressional District 25 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","762,034","627,918","529,902","51,300","2,088","20,054","4,371","928","19,275","766","18,509","134,116","111,344","2,762","1,040","150","150","13,210","5,460","1,595","3,865"
"Congressional District 26 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","818,125","673,438","534,310","65,815","2,359","52,268","0","595","18,091","145","17,946","144,687","107,779","1,503","713","635","0","26,513","7,544","4,983","2,561"
"Congressional District 27 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","734,713","349,284","293,565","35,564","1,526","11,082","356","376","6,815","26","6,789","385,429","330,750","1,480","1,852","785","0","41,519","9,043","3,750","5,293"
"Congressional District 28 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","724,967","158,059","115,412","26,419","775","7,713","0","956","6,784","146","6,638","566,908","531,023","1,865","892","531","0","27,154","5,443","3,252","2,191"
"Congressional District 29 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","758,771","172,294","72,794","81,866","738","11,936","246","286","4,428","64","4,364","586,477","513,662","1,258","2,340","190","0","61,926","7,101","2,944","4,157"
"Congressional District 30 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","754,382","459,473","112,145","325,288","1,095","11,717","73","263","8,892","1,048","7,844","294,909","253,427","3,888","2,108","137","41","30,349","4,959","1,750","3,209"
"Congressional District 31 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","804,974","609,428","456,764","86,800","1,153","38,296","1,336","1,063","24,016","493","23,523","195,546","155,983","5,293","1,772","216","79","20,992","11,211","3,507","7,704"
"Congressional District 32 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","748,526","554,181","373,840","100,529","1,603","57,862","64","1,037","19,246","1,302","17,944","194,345","143,325","2,456","1,036","140","84","41,535","5,769","3,189","2,580"
"Congressional District 33 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","740,323","244,114","103,504","119,274","1,005","14,550","0","2","5,779","0","5,779","496,209","400,148","1,984","1,173","38","24","86,609","6,233","4,008","2,225"
"Congressional District 34 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,907","123,999","107,534","8,805","999","4,380","86","363","1,832","75","1,757","606,908","567,232","1,376","968","93","35","31,368","5,836","4,457","1,379"
"Congressional District 35 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","823,909","304,266","209,616","66,181","983","14,454","191","1,634","11,207","360","10,847","519,643","418,118","6,228","4,595","668","114","80,985","8,935","4,661","4,274"
"Congressional District 36 (114th Congress), Texas","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","731,274","559,220","458,598","68,761","2,060","14,982","433","427","13,959","121","13,838","172,054","142,459","1,693","1,540","0","23","22,212","4,127","1,629","2,498"
"Congressional District 1 (114th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","740,397","644,801","602,294","7,140","6,801","9,904","1,997","445","16,220","301","15,919","95,596","60,738","563","1,084","333","0","27,124","5,754","2,833","2,921"
"Congressional District 2 (114th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,207","635,518","575,421","8,406","5,513","21,930","8,284","1,005","14,959","660","14,299","114,689","52,851","700","3,390","90","49","51,774","5,835","2,745","3,090"
"Congressional District 3 (114th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","743,301","667,115","612,330","3,961","12,018","15,361","4,548","621","18,276","383","17,893","76,186","60,488","321","639","146","209","10,401","3,982","1,244","2,738"
"Congressional District 4 (114th Congress), Utah","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","762,014","639,175","574,115","12,991","5,252","20,953","8,799","710","16,355","715","15,640","122,839","73,103","442","710","228","0","43,500","4,856","3,227","1,629"
"Congressional District (at Large) (114th Congress), Vermont","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","626,042","615,620","584,851","7,694","2,277","8,627","282","950","10,939","121","10,818","10,422","8,205","302","421","0","105","1,179","210","108","102"
"Congressional District 1 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","771,237","698,781","511,365","131,108","1,817","26,911","754","1,080","25,746","193","25,553","72,456","43,872","4,166","775","861","100","18,716","3,966","2,705","1,261"
"Congressional District 2 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","748,489","688,929","458,811","160,316","2,164","39,209","485","1,585","26,359","409","25,950","59,560","38,095","4,341","439","589","0","10,003","6,093","2,614","3,479"
"Congressional District 3 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","738,228","694,477","234,729","417,135","2,669","12,794","611","2,562","23,977","384","23,593","43,751","24,730","4,640","2,280","399","59","8,234","3,409","1,701","1,708"
"Congressional District 4 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","753,899","713,111","440,071","233,815","2,157","16,697","598","1,296","18,477","674","17,803","40,788","23,633","3,267","259","462","40","10,000","3,127","2,138","989"
"Congressional District 5 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","736,851","711,731","539,096","143,988","783","13,230","190","903","13,541","302","13,239","25,120","18,013","334","28","89","46","5,346","1,264","701","563"
"Congressional District 6 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","745,367","706,802","592,951","80,483","1,501","13,458","241","969","17,199","309","16,890","38,565","29,745","1,119","241","133","0","4,275","3,052","1,306","1,746"
"Congressional District 7 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","778,480","728,948","550,112","117,417","1,983","39,124","302","2,064","17,946","408","17,538","49,532","33,465","1,768","56","141","0","9,808","4,294","3,000","1,294"
"Congressional District 8 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","808,352","646,507","416,170","106,195","427","95,155","555","2,836","25,169","1,195","23,974","161,845","97,205","1,838","869","721","0","49,985","11,227","4,906","6,321"
"Congressional District 9 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","720,447","703,819","642,518","39,289","318","9,615","45","2,921","9,113","165","8,948","16,628","11,742","1,284","86","64","0","1,932","1,520","920","600"
"Congressional District 10 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","807,670","702,052","498,189","53,146","1,590","113,337","1,011","4,881","29,898","1,716","28,182","105,618","73,560","2,506","660","657","0","18,870","9,365","3,798","5,567"
"Congressional District 11 (114th Congress), Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","773,973","634,483","355,467","100,157","1,006","140,380","265","2,369","34,839","802","34,037","139,490","84,512","4,519","665","450","204","42,558","6,582","2,307","4,275"
"Congressional District 1 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","713,051","647,530","532,498","7,546","6,865","72,085","1,188","799","26,549","628","25,921","65,521","33,411","1,028","1,305","395","0","24,811","4,571","2,704","1,867"
"Congressional District 2 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,951","650,857","520,441","19,575","8,216","61,769","4,774","1,078","35,004","732","34,272","76,094","48,561","679","476","34","218","19,813","6,313","3,273","3,040"
"Congressional District 3 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","711,569","644,890","574,343","9,367","5,665","22,971","2,674","581","29,289","364","28,925","66,679","44,997","1,133","181","44","0","15,888","4,436","2,618","1,818"
"Congressional District 4 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","709,698","436,985","386,595","5,853","14,957","9,348","233","920","19,079","36","19,043","272,713","173,592","354","1,335","248","24","87,812","9,348","6,253","3,095"
"Congressional District 5 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","696,426","652,762","585,213","10,260","9,955","16,074","3,171","624","27,465","488","26,977","43,664","28,837","214","1,069","206","0","10,451","2,887","1,389","1,498"
"Congressional District 6 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","680,903","631,743","529,063","21,710","12,932","26,220","3,471","876","37,471","568","36,903","49,160","30,593","205","1,590","296","42","8,988","7,446","2,058","5,388"
"Congressional District 7 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","746,317","692,620","523,183","35,010","4,929","81,996","4,143","2,007","41,352","456","40,896","53,697","25,573","1,053","128","698","0","19,148","7,097","3,629","3,468"
"Congressional District 8 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","730,327","649,270","520,332","21,433","5,651","67,029","2,881","843","31,101","637","30,464","81,057","46,356","648","978","449","58","23,215","9,353","4,213","5,140"
"Congressional District 9 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","728,262","636,026","343,523","78,166","3,203","161,119","10,801","883","38,331","1,350","36,981","92,236","38,420","1,817","1,357","819","257","43,175","6,391","3,357","3,034"
"Congressional District 10 (114th Congress), Washington","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","726,847","641,249","481,682","44,300","10,108","45,093","12,240","1,322","46,504","22","46,482","85,598","46,442","2,201","1,503","1,215","278","26,708","7,251","2,115","5,136"
"Congressional District 1 (114th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","614,959","606,958","574,787","14,564","416","5,892","339","311","10,649","37","10,612","8,001","6,522","251","0","0","0","659","569","320","249"
"Congressional District 2 (114th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","628,879","616,383","568,550","29,779","421","5,042","60","992","11,539","204","11,335","12,496","9,579","1,231","64","0","0","890","732","409","323"
"Congressional District 3 (114th Congress), West Virginia","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","600,290","594,124","558,728","25,267","1,239","3,144","80","186","5,480","147","5,333","6,166","4,681","102","0","59","0","832","492","255","237"
"Congressional District 1 (114th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","714,073","644,356","574,943","38,944","2,504","15,973","59","388","11,545","372","11,173","69,717","50,082","1,150","893","168","0","11,246","6,178","3,093","3,085"
"Congressional District 2 (114th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
"    Estimate","750,045","703,950","620,736","32,017","2,635","30,742","211","371","17,238","238","17,000","46,095","28,455","736","247","168","0","12,124","4,365","1,999","2,366"
"Congressional District 3 (114th Congress), Wisconsin","","","","","","","","","","","","","","","","","","","","",""
