Education<9th,HSNoDiploma,HSGraduate,SomeCollege,Associates,Bachelors,Graduate,MedianEarnings,year,state_po,district
4.06,7.48,24.04,21.21,8.75,18.76,15.7,47320.56,2020,NM,1
8.99,9.85,28.63,23.18,8.84,11.91,8.6,40244.4,2020,NM,2
4.45,7.76,26.64,23.84,9.65,15.69,11.97,43453.62,2020,NM,3
3.67,4.79,27.05,16.52,9.72,20.39,17.86,74225.34,2020,NY,1
4.63,5.17,28.66,17.77,11.11,19.06,13.58,65835.0,2020,NY,2
3.64,2.91,16.98,13.84,6.42,29.39,26.82,86001.3,2020,NY,3
5.63,4.43,23.58,15.09,7.68,24.64,18.95,70074.9,2020,NY,4
9.05,7.83,30.07,18.62,8.57,16.7,9.16,52427.340000000004,2020,NY,5
9.62,6.04,24.49,12.2,9.48,22.77,15.4,58772.7,2020,NY,6
12.19,11.04,23.49,10.99,5.46,23.42,13.41,54036.36,2020,NY,7
6.68,7.24,30.43,13.7,6.72,21.61,13.62,58854.6,2020,NY,8
5.49,7.22,25.92,14.55,6.2,23.33,17.27,63341.46,2020,NY,9
6.95,4.77,14.04,7.29,3.62,32.59,30.74,95622.66,2020,NY,10
6.77,6.29,27.76,14.41,6.71,22.88,15.19,64518.3,2020,NY,11
3.69,2.69,10.04,8.17,2.86,38.07,34.48,113945.58,2020,NY,12
12.59,10.99,23.94,14.55,5.07,19.16,13.71,46066.86,2020,NY,13
12.35,8.35,29.78,13.43,7.92,17.75,10.42,50805.72,2020,NY,14
13.09,16.54,30.57,18.02,7.21,10.21,4.36,37866.78,2020,NY,15
6.3,8.14,22.87,14.5,7.59,20.69,19.92,64849.68,2020,NY,16
4.53,5.12,19.48,14.56,6.7,25.34,24.28,76575.24,2020,NY,17
3.07,5.7,26.15,19.49,9.44,19.62,16.54,65202.48,2020,NY,18
3.24,5.93,31.18,16.5,11.94,16.61,14.59,53081.28,2020,NY,19
2.48,5.07,24.49,15.56,12.02,22.34,18.03,62228.88,2020,NY,20
3.53,7.45,34.71,17.12,12.46,14.15,10.59,50810.76,2020,NY,21
3.08,7.0,32.7,18.02,13.14,14.56,11.5,50769.18,2020,NY,22
3.12,5.99,32.81,17.34,12.74,14.3,13.71,47362.14,2020,NY,23
3.14,6.26,28.91,17.63,12.09,17.93,14.04,52563.42,2020,NY,24
3.37,6.08,22.27,16.28,11.62,22.77,17.6,53878.86,2020,NY,25
3.07,5.33,27.75,19.89,12.42,18.45,13.09,51032.52,2020,NY,26
1.89,4.58,30.45,16.59,13.35,18.69,14.45,57999.06,2020,NY,27
5.89,8.99,28.07,19.41,8.76,15.95,12.92,45275.58,2020,NC,1
2.85,5.74,22.84,18.96,11.3,25.64,12.69,57542.94,2020,NC,2
3.42,7.37,28.97,23.33,11.65,16.59,8.67,45412.92,2020,NC,3
2.98,4.07,14.97,15.46,6.64,31.16,24.71,59881.5,2020,NC,4
4.69,8.36,28.91,20.85,10.42,16.85,9.9,44632.98,2020,NC,5
5.29,9.21,30.63,19.41,10.2,16.41,8.86,46895.94,2020,NC,6
3.93,7.19,27.47,21.68,11.56,18.45,9.72,44238.6,2020,NC,7
3.67,6.69,27.13,23.81,11.08,17.95,9.67,45759.42,2020,NC,8
3.13,7.52,23.28,20.6,9.53,23.35,12.58,53184.6,2020,NC,9
4.2,8.25,29.37,21.08,10.91,17.3,8.89,45572.94,2020,NC,10
3.99,8.29,28.38,21.92,11.11,16.72,9.59,44336.88,2020,NC,11
5.94,5.47,17.48,20.87,8.79,27.52,13.94,52030.44,2020,NC,12
4.19,7.47,27.07,20.85,9.88,20.14,10.4,46699.38,2020,NC,13
2.63,3.91,26.65,22.37,14.02,21.52,8.9,55269.9,2020,ND,0
2.1,5.93,28.18,17.39,8.55,22.79,15.06,55087.2,2020,OH,1
2.8,6.6,31.0,18.72,7.79,20.19,12.9,52922.52,2020,OH,2
4.33,7.39,28.98,22.0,7.44,19.72,10.14,45783.36,2020,OH,3
2.08,6.84,40.1,20.82,10.16,12.91,7.1,49184.1,2020,OH,4
1.56,5.28,34.0,20.05,11.11,17.33,10.67,52361.82,2020,OH,5
2.78,7.56,42.97,18.38,10.47,11.15,6.7,44951.76,2020,OH,6
5.25,6.78,39.83,18.35,8.7,14.02,7.06,49151.340000000004,2020,OH,7
1.86,6.79,37.25,19.9,8.95,15.87,9.38,52311.42,2020,OH,8
3.98,8.55,32.72,22.15,8.76,15.55,8.29,44730.0,2020,OH,9
2.36,6.44,26.68,24.56,8.93,18.54,12.5,48739.32,2020,OH,10
2.85,8.8,28.07,23.61,8.65,14.97,13.04,45542.7,2020,OH,11
1.56,4.92,25.35,17.99,7.96,26.05,16.18,62552.7,2020,OH,12
2.62,6.81,38.28,20.63,7.99,15.58,8.08,44456.58,2020,OH,13
3.3,4.84,29.15,20.4,8.46,20.98,12.88,56822.22,2020,OH,14
2.04,6.38,31.14,18.22,7.5,21.19,13.53,57056.58,2020,OH,15
2.55,3.83,29.75,19.79,8.57,22.68,12.84,57137.22,2020,OH,16
3.41,6.66,26.54,22.64,8.72,21.2,10.83,50953.14,2020,OK,1
4.11,9.56,37.05,22.94,8.93,12.06,5.35,41980.68,2020,OK,2
3.69,8.07,35.24,21.81,7.51,15.82,7.87,46501.56,2020,OK,3
3.0,6.85,32.32,24.55,7.62,16.52,9.15,51096.78,2020,OK,4
5.03,7.58,26.96,21.93,6.94,19.51,12.05,49100.94,2020,OK,5
3.05,3.79,20.39,23.28,8.76,24.36,16.38,61535.88,2020,OR,1
3.24,6.87,27.69,25.38,9.86,16.42,10.53,43281.0,2020,OR,2
3.67,4.67,18.49,21.02,7.84,26.79,17.52,55383.3,2020,OR,3
1.99,6.07,25.87,28.81,9.15,16.53,11.57,45527.58,2020,OR,4
4.46,5.46,22.82,25.81,9.49,20.58,11.38,51562.98,2020,OR,5
1.94,4.02,26.72,16.31,8.43,25.3,17.28,68877.9,2020,PA,1
7.63,11.33,36.35,15.6,6.48,14.89,7.71,45016.02,2020,PA,2
2.5,7.09,27.57,17.05,5.2,21.33,19.27,51841.44,2020,PA,3
1.97,3.3,23.78,14.36,8.06,28.0,20.53,69698.16,2020,PA,4
2.46,5.35,30.18,15.98,6.84,22.57,16.62,58379.58,2020,PA,5
3.81,4.78,24.39,13.38,6.97,27.72,18.94,65772.0,2020,PA,6
3.43,5.97,34.8,16.55,9.17,18.87,11.21,52031.7,2020,PA,7
2.64,5.98,38.76,18.99,9.31,15.01,9.31,47071.08,2020,PA,8
3.33,7.38,43.37,15.67,8.95,13.61,7.7,51706.62,2020,PA,9
3.08,6.07,33.55,15.21,9.86,20.37,11.86,54828.9,2020,PA,10
5.63,7.2,35.93,15.03,8.14,18.37,9.7,52775.1,2020,PA,11
3.11,7.19,42.65,14.87,8.41,14.06,9.72,46960.2,2020,PA,12
3.31,7.29,45.39,14.73,8.67,12.56,8.04,47010.6,2020,PA,13
1.84,5.61,38.03,16.62,10.38,17.95,9.56,52156.44,2020,PA,14
2.52,6.04,46.65,14.71,9.43,13.15,7.49,46139.94,2020,PA,15
2.52,5.98,38.6,14.84,9.8,17.99,10.28,48322.26,2020,PA,16
1.43,3.18,26.16,16.17,10.55,25.65,16.87,60893.28,2020,PA,17
1.62,3.89,27.62,16.94,9.97,22.65,17.32,56519.82,2020,PA,18
6.59,6.32,28.59,15.97,8.3,20.28,13.94,56882.7,2020,RI,1
3.56,5.09,28.25,18.78,8.88,21.49,13.95,59421.6,2020,RI,2
2.69,4.6,21.89,20.47,9.46,25.15,15.73,56138.04,2020,SC,1
3.27,6.82,25.27,19.56,9.96,21.44,13.68,52326.54,2020,SC,2
3.8,9.73,32.12,19.65,10.84,14.39,9.46,44362.08,2020,SC,3
3.89,8.18,24.47,19.96,10.05,21.1,12.34,50932.98,2020,SC,4
3.58,7.44,29.4,22.62,10.63,17.17,9.15,47959.38,2020,SC,5
4.62,10.91,32.65,20.08,8.87,14.23,8.64,38767.68,2020,SC,6
4.41,8.79,34.94,20.02,9.43,14.06,8.34,40317.48,2020,SC,7
2.8,5.07,30.04,20.49,11.88,20.62,9.11,48693.96,2020,SD,0
4.99,9.27,36.32,19.64,7.89,13.86,8.04,41038.2,2020,TN,1
4.01,6.68,29.58,20.56,7.98,18.82,12.37,49340.340000000004,2020,TN,2
4.87,7.63,31.93,20.91,8.53,16.73,9.41,46302.48,2020,TN,3
4.34,8.49,33.56,21.9,7.94,15.66,8.1,46585.98,2020,TN,4
4.08,6.4,22.4,17.69,6.48,26.93,16.02,52940.16,2020,TN,5
5.21,7.49,34.72,20.49,7.07,16.44,8.56,47232.36,2020,TN,6
3.59,6.69,31.33,18.17,8.11,20.25,11.86,51350.04,2020,TN,7
3.11,7.33,32.29,19.71,6.94,17.64,12.98,51712.92,2020,TN,8
4.52,9.36,31.99,24.21,5.74,15.12,9.05,40611.06,2020,TN,9
5.77,8.27,29.15,26.33,8.41,14.54,7.54,45739.26,2020,TX,1
6.39,5.29,18.3,18.85,6.6,27.74,16.84,65053.8,2020,TX,2
3.19,2.21,15.39,17.4,7.34,33.5,20.97,74302.2,2020,TX,3
5.27,7.13,30.19,25.2,8.58,15.04,8.59,51947.28,2020,TX,4
7.08,10.98,31.04,23.51,7.59,13.12,6.7,46785.06,2020,TX,5
4.01,6.33,25.3,23.74,8.27,21.78,10.56,53902.8,2020,TX,6
5.25,4.08,15.56,17.75,7.1,30.37,19.88,60532.92,2020,TX,7
5.21,7.28,26.15,23.75,7.13,20.66,9.83,59390.1,2020,TX,8
12.18,8.83,25.9,19.86,6.76,17.17,9.3,39567.78,2020,TX,9
4.05,4.58,22.41,20.13,7.47,26.51,14.85,60729.48,2020,TX,10
6.74,8.64,28.95,25.34,7.25,15.36,7.71,51614.64,2020,TX,11
4.67,5.95,26.62,21.98,8.91,21.11,10.77,57715.56,2020,TX,12
6.54,8.32,32.69,23.24,7.95,14.5,6.77,45911.88,2020,TX,13
5.4,6.99,29.41,24.38,8.82,16.6,8.4,57837.78,2020,TX,14
15.25,12.79,25.83,19.15,5.74,14.63,6.62,38577.42,2020,TX,15
10.52,8.28,25.08,22.03,9.61,16.93,7.55,39787.02,2020,TX,16
5.19,7.53,25.83,20.92,8.27,19.86,12.4,51256.8,2020,TX,17
11.22,10.75,28.85,18.8,7.4,14.46,8.54,44609.04,2020,TX,18
8.73,7.88,29.47,23.21,6.78,15.38,8.54,44767.8,2020,TX,19
8.95,9.08,26.12,23.5,7.87,15.89,8.6,43073.1,2020,TX,20
3.32,3.18,18.12,20.31,7.7,30.0,17.37,59507.28,2020,TX,21
4.56,4.2,17.53,19.99,8.31,27.69,17.72,71101.8,2020,TX,22
10.93,10.05,27.93,19.74,7.51,15.99,7.86,47580.12,2020,TX,23
4.32,4.55,17.25,18.56,6.9,31.64,16.78,64183.14,2020,TX,24
3.2,5.49,23.29,20.73,6.7,25.83,14.76,60084.36,2020,TX,25
2.56,4.72,18.02,21.8,7.32,30.27,15.31,67963.14,2020,TX,26
7.65,9.01,32.35,23.28,7.58,13.38,6.75,45121.86,2020,TX,27
14.69,11.84,27.03,19.05,7.38,14.15,5.85,39569.04,2020,TX,28
20.14,14.38,31.37,17.1,5.38,8.28,3.35,40420.8,2020,TX,29
10.57,9.76,30.01,21.87,5.4,14.34,8.05,47131.56,2020,TX,30
3.07,4.51,22.58,24.12,9.3,24.16,12.26,56037.24,2020,TX,31
6.46,5.18,16.95,19.3,6.8,27.91,17.39,58413.6,2020,TX,32
21.2,16.41,29.5,15.46,4.31,9.5,3.61,38358.18,2020,TX,33
16.81,13.29,28.2,19.41,6.75,11.08,4.45,34609.68,2020,TX,34
10.25,9.69,27.74,19.7,7.44,17.07,8.11,44985.78,2020,TX,35
6.12,8.63,33.59,22.94,9.29,13.82,5.61,55089.72,2020,TX,36
2.32,4.83,26.14,25.89,9.05,21.59,10.18,52153.92,2020,UT,1
2.89,4.98,23.66,25.78,10.47,20.48,11.73,51166.08,2020,UT,2
1.95,3.0,18.21,25.51,9.39,28.24,13.71,52977.96,2020,UT,3
2.55,5.06,24.09,24.77,9.68,23.89,9.96,53895.24,2020,UT,4
2.15,4.78,29.01,16.71,8.69,22.67,15.99,52284.96,2020,VT,0
3.7,5.31,25.27,20.05,7.9,22.53,15.23,60963.840000000004,2020,VA,1
2.43,4.96,20.73,23.25,10.97,22.17,15.49,53871.3,2020,VA,2
2.55,8.08,28.91,24.11,9.8,16.01,10.53,49507.92,2020,VA,3
3.79,8.36,28.07,21.13,7.82,18.71,12.12,51045.12,2020,VA,4
4.2,8.63,28.96,21.15,8.03,16.84,12.17,49514.22,2020,VA,5
4.37,7.74,32.57,19.27,7.75,16.86,11.45,49187.88,2020,VA,6
2.79,5.62,24.03,19.3,7.68,24.89,15.69,59121.72,2020,VA,7
4.92,3.06,11.58,11.34,5.76,31.23,32.11,84672.0,2020,VA,8
5.48,9.08,33.54,20.65,9.33,12.92,9.01,44738.82,2020,VA,9
3.09,3.8,15.1,15.15,6.3,31.21,25.34,88547.76,2020,VA,10
4.28,4.04,13.83,13.59,7.05,29.75,27.45,77080.5,2020,VA,11
2.04,3.56,19.24,20.28,9.57,26.78,18.52,76773.06,2020,WA,1
3.0,4.5,22.1,26.04,10.94,22.14,11.29,59484.6,2020,WA,2
2.34,5.92,27.26,26.43,10.87,17.72,9.44,53677.26,2020,WA,3
11.46,8.05,27.19,21.41,9.71,14.51,7.67,45968.58,2020,WA,4
1.81,4.72,23.63,26.49,12.98,18.7,11.67,50542.38,2020,WA,5
1.75,4.13,24.87,25.64,10.56,20.55,12.49,53752.86,2020,WA,6
2.59,2.34,10.85,15.64,6.31,36.12,26.14,79246.44,2020,WA,7
3.12,5.29,23.39,21.67,9.72,23.88,12.94,67258.8,2020,WA,8
5.57,4.46,18.36,18.87,8.13,26.27,18.35,65087.82,2020,WA,9
2.83,5.63,26.43,25.55,11.66,17.51,10.39,57070.44,2020,WA,10
2.81,7.93,39.01,17.85,9.09,13.49,9.83,45581.76,2020,WV,1
3.71,7.71,39.72,18.74,7.48,13.64,9.0,45124.38,2020,WV,2
6.13,10.52,42.06,17.18,7.14,10.61,6.36,41517.0,2020,WV,3
2.13,5.65,29.69,21.49,10.52,20.17,10.35,57400.56,2020,WI,1
1.73,3.31,23.05,17.08,9.9,27.19,17.74,59538.78,2020,WI,2
2.34,4.07,33.49,20.3,12.84,17.66,9.29,50145.48,2020,WI,3
5.15,7.88,29.77,20.44,7.43,18.52,10.81,47256.3,2020,WI,4
1.77,3.28,26.32,19.96,10.46,25.95,12.26,62323.38,2020,WI,5
1.89,4.88,33.74,19.94,11.29,19.42,8.83,53362.26,2020,WI,6
2.32,5.25,34.46,20.99,12.57,16.66,7.75,48561.66,2020,WI,7
2.67,4.35,33.54,20.19,12.05,19.1,8.1,52800.3,2020,WI,8
1.68,3.77,30.14,23.99,11.3,18.77,10.36,51408.0,2020,WY,0
2.85,7.75,33.19,21.58,9.2,15.26,10.17,48471.39,2022,AL,1
3.73,9.22,34.71,20.04,9.05,14.14,9.11,45102.75,2022,AL,2
3.92,9.79,30.32,21.67,9.04,14.99,10.26,46830.63,2022,AL,3
5.54,9.71,35.23,19.82,10.21,11.85,7.64,44513.479999999996,2022,AL,4
4.02,6.98,24.87,20.05,8.15,21.62,14.31,57191.86,2022,AL,5
2.53,5.23,25.73,18.99,7.83,24.82,14.88,59887.74,2022,AL,6
3.16,10.47,36.2,21.02,7.98,12.25,8.92,39502.869999999995,2022,AL,7
2.17,4.52,27.89,24.34,8.29,20.88,11.91,61170.34,2022,AK,0
3.91,7.12,26.31,25.69,10.03,15.92,11.03,49222.799999999996,2022,AZ,1
2.95,5.13,20.69,24.18,10.24,20.77,16.04,49739.47,2022,AZ,2
9.18,10.38,29.71,22.53,8.91,11.59,7.7,44858.33,2022,AZ,3
3.12,7.25,28.78,29.26,9.87,14.13,7.59,48507.689999999995,2022,AZ,4
1.88,3.33,20.37,22.24,10.17,26.56,15.45,68078.23,2022,AZ,5
2.42,4.0,17.15,20.93,8.13,28.31,19.07,63649.63,2022,AZ,6
13.38,13.1,28.37,19.5,6.89,12.08,6.68,44854.7,2022,AZ,7
3.12,4.48,23.51,25.48,10.98,19.67,12.76,60975.53,2022,AZ,8
4.61,4.0,17.29,22.2,8.67,26.91,16.32,56621.95,2022,AZ,9
4.59,9.18,36.88,22.51,8.43,12.1,6.32,42863.04,2022,AR,1
3.04,5.08,28.74,21.93,8.19,20.0,13.02,48886.42,2022,AR,2
5.83,5.84,31.96,19.69,7.07,18.78,10.83,49217.96,2022,AR,3
4.23,7.74,39.77,21.52,8.13,11.88,6.73,43633.81,2022,AR,4
3.03,6.06,26.53,26.65,10.2,18.13,9.4,50510.24,2022,CA,1
4.53,4.1,18.26,21.93,8.21,24.57,18.4,63508.06,2022,CA,2
7.78,6.59,23.99,24.13,9.71,17.05,10.74,55278.85,2022,CA,3
1.9,3.97,20.12,23.65,10.8,25.87,13.69,71881.26,2022,CA,4
7.07,5.02,19.67,22.94,9.51,23.81,11.98,62391.229999999996,2022,CA,5
8.62,6.74,21.76,22.67,8.52,19.55,12.15,54610.93,2022,CA,6
4.56,4.83,21.05,23.71,10.4,22.6,12.85,63987.22,2022,CA,7
5.66,10.45,29.02,26.7,8.8,12.28,7.08,49567.65,2022,CA,8
10.55,9.14,25.75,22.51,10.6,14.4,7.05,55741.07,2022,CA,9
10.83,8.77,28.36,23.23,8.15,14.3,6.35,56655.83,2022,CA,10
6.52,4.77,17.4,17.22,6.93,27.64,19.51,73772.48999999999,2022,CA,11
7.02,3.59,11.04,10.91,5.01,35.13,27.31,102618.89,2022,CA,12
7.96,4.66,14.12,15.95,5.63,27.67,24.0,73231.62,2022,CA,13
6.26,3.92,15.92,17.04,7.59,28.88,20.4,84724.2,2022,CA,14
5.48,4.33,17.9,16.75,7.65,28.48,19.41,87472.11,2022,CA,15
17.34,12.02,27.76,21.83,6.57,9.69,4.79,41876.89,2022,CA,16
4.63,3.17,12.29,10.83,6.2,30.59,32.29,113206.39,2022,CA,17
3.26,2.43,9.65,12.25,5.46,31.0,35.95,123324.41,2022,CA,18
9.47,6.81,19.01,18.4,8.12,23.12,15.08,70054.16,2022,CA,19
13.62,7.64,20.04,19.85,8.26,17.28,13.32,54201.95,2022,CA,20
21.85,12.81,31.45,18.65,6.54,5.92,2.79,37026.0,2022,CA,21
10.12,6.39,22.71,22.8,9.7,18.27,10.01,50898.65,2022,CA,22
8.0,8.6,26.23,25.18,8.67,14.94,8.38,50826.049999999996,2022,CA,23
8.08,5.38,17.77,22.31,8.77,22.87,14.83,54800.9,2022,CA,24
7.27,6.85,23.63,22.42,9.98,19.26,10.59,61008.2,2022,CA,25
9.87,6.36,19.26,19.74,10.21,21.24,13.34,56065.35,2022,CA,26
8.14,4.68,18.19,15.7,7.63,26.85,18.81,61154.61,2022,CA,27
6.26,4.78,15.75,15.12,7.42,32.96,17.7,62742.13,2022,CA,28
17.22,10.44,24.27,17.11,6.59,18.11,6.27,44398.53,2022,CA,29
5.36,4.32,16.43,17.84,8.46,30.1,17.49,62635.65,2022,CA,30
7.89,9.9,28.1,20.36,7.79,15.79,10.17,52397.84,2022,CA,31
13.26,9.04,26.32,19.3,7.25,17.11,7.73,47963.189999999995,2022,CA,32
2.15,1.8,9.15,14.2,5.55,37.77,29.37,97052.89,2022,CA,33
18.27,10.43,20.77,14.41,4.97,21.69,9.45,41759.52,2022,CA,34
13.53,10.13,29.17,20.13,7.56,14.17,5.32,49112.689999999995,2022,CA,35
10.87,8.09,28.26,22.27,8.05,13.67,8.78,45655.72,2022,CA,36
12.0,7.17,17.74,15.77,6.07,24.15,17.1,56583.229999999996,2022,CA,37
10.76,8.35,25.4,20.46,7.9,18.54,8.59,55122.759999999995,2022,CA,38
5.4,4.88,17.31,19.68,9.05,27.74,15.94,63065.2,2022,CA,39
26.48,14.26,25.98,16.48,4.71,9.06,3.02,38131.94,2022,CA,40
11.53,9.38,31.03,20.96,8.36,11.96,6.78,49126.0,2022,CA,41
5.55,5.88,24.5,25.1,10.29,19.26,9.44,62760.28,2022,CA,42
12.66,9.01,22.06,19.38,6.96,21.03,8.9,48978.38,2022,CA,43
19.35,12.2,26.35,20.25,6.33,11.44,4.08,43182.479999999996,2022,CA,44
2.41,2.58,12.22,17.32,7.71,33.95,23.81,83166.93,2022,CA,45
15.35,11.01,24.48,20.13,6.47,16.08,6.48,47232.35,2022,CA,46
9.58,7.46,18.9,19.9,7.82,23.48,12.87,53901.869999999995,2022,CA,47
4.38,4.01,16.9,18.27,7.48,30.54,18.42,73638.18,2022,CA,48
5.55,3.54,14.59,20.81,7.48,28.56,19.48,68953.06,2022,CA,49
7.55,5.49,20.28,23.38,9.17,22.11,12.02,61528.5,2022,CA,50
12.9,13.29,27.73,23.23,6.93,11.51,4.41,43114.72,2022,CA,51
2.31,2.28,11.25,15.66,7.39,33.5,27.6,84664.91,2022,CA,52
4.64,4.32,17.96,21.27,9.03,27.92,14.87,62325.89,2022,CA,53
3.96,4.5,15.71,15.91,5.59,32.58,21.74,68723.16,2022,CO,1
1.5,2.3,14.57,16.8,7.23,33.18,24.41,66139.81,2022,CO,2
2.5,5.07,26.35,21.74,9.45,22.5,12.4,52726.96,2022,CO,3
3.77,4.58,22.01,21.65,9.45,24.27,14.27,63268.479999999996,2022,CO,4
2.48,3.1,20.66,23.47,10.09,24.49,15.7,57354.0,2022,CO,5
4.76,4.42,18.42,18.75,8.08,29.04,16.54,64304.24,2022,CO,6
4.29,5.6,23.68,19.19,8.09,25.27,13.87,61926.59,2022,CO,7
4.33,4.98,27.03,16.68,7.84,22.18,16.97,63471.759999999995,2022,CT,1
2.38,4.41,27.73,18.47,8.85,21.6,16.57,65037.5,2022,CT,2
4.4,4.38,27.88,15.06,7.53,21.55,19.19,62656.22,2022,CT,3
5.48,3.55,19.66,13.02,5.58,29.14,23.57,73656.33,2022,CT,4
4.74,5.7,25.51,17.08,7.37,21.32,18.28,62634.439999999995,2022,CT,5
3.28,5.36,28.32,18.12,9.29,20.57,15.05,57380.619999999995,2022,DE,0
2.02,5.36,27.0,21.49,11.95,20.5,11.68,50066.17,2022,FL,1
3.91,7.6,31.64,21.56,8.69,16.32,10.29,46962.52,2022,FL,2
2.72,7.19,29.11,20.46,9.67,17.45,13.4,49629.36,2022,FL,3
2.12,3.05,20.27,19.28,10.27,28.71,16.3,60970.689999999995,2022,FL,4
3.72,8.98,32.78,21.5,8.91,16.08,8.03,42072.909999999996,2022,FL,5
3.16,5.35,30.94,21.92,11.84,17.52,9.27,47901.479999999996,2022,FL,6
2.7,4.09,21.34,17.32,11.02,27.76,15.77,52768.1,2022,FL,7
2.26,4.55,26.89,21.15,12.01,20.03,13.11,48574.24,2022,FL,8
5.09,5.04,31.02,20.57,10.58,18.94,8.77,43228.46,2022,FL,9
5.29,5.59,26.05,17.97,11.65,21.77,11.68,44770.0,2022,FL,10
3.16,6.6,34.02,22.03,9.77,15.67,8.75,43612.03,2022,FL,11
2.86,5.03,29.36,21.12,9.39,20.16,12.09,54378.61,2022,FL,12
2.72,5.23,26.5,19.84,9.82,23.63,12.26,49964.53,2022,FL,13
4.27,5.89,23.24,16.1,9.3,24.41,16.78,54170.49,2022,FL,14
4.01,5.52,31.06,20.43,10.68,18.07,10.23,51475.82,2022,FL,15
2.91,4.46,26.17,19.34,9.71,22.89,14.53,51859.39,2022,FL,16
5.18,6.95,32.5,21.0,9.88,15.72,8.77,43599.93,2022,FL,17
3.23,5.06,24.63,20.56,10.07,23.07,13.37,50613.09,2022,FL,18
4.39,4.61,27.93,18.8,8.71,21.27,14.3,48481.07,2022,FL,19
7.98,7.85,33.03,17.17,10.02,15.19,8.76,43597.51,2022,FL,20
6.22,4.6,24.07,17.4,9.27,22.07,16.35,49908.869999999995,2022,FL,21
3.62,3.68,23.87,18.16,8.29,25.12,17.25,52359.119999999995,2022,FL,22
3.67,3.88,23.04,15.44,10.3,25.68,18.0,56032.68,2022,FL,23
10.25,7.88,32.86,15.44,9.75,14.75,9.07,39280.229999999996,2022,FL,24
7.94,9.78,28.92,13.94,10.46,17.73,11.24,42199.96,2022,FL,25
7.24,9.79,28.69,16.39,10.25,17.55,10.09,44409.42,2022,FL,26
7.49,5.68,20.61,11.78,8.56,27.08,18.81,50696.58,2022,FL,27
2.81,6.99,29.03,23.33,9.44,17.08,11.32,47169.43,2022,GA,1
4.94,11.78,33.14,20.8,8.65,11.97,8.71,43373.659999999996,2022,GA,2
2.53,8.26,30.5,20.93,9.33,17.1,11.35,51664.58,2022,GA,3
4.95,5.56,26.97,20.31,8.58,20.02,13.61,49210.7,2022,GA,4
3.76,5.62,19.4,14.32,6.54,28.98,21.38,60002.689999999995,2022,GA,5
3.17,2.29,11.38,13.09,4.95,37.85,27.27,81759.7,2022,GA,6
5.86,5.02,19.39,15.41,8.74,29.34,16.25,58417.59,2022,GA,7
3.98,8.12,33.75,19.63,11.67,12.92,9.93,46290.97,2022,GA,8
5.96,8.65,29.92,20.64,7.84,17.14,9.85,49121.159999999996,2022,GA,9
3.5,6.8,30.67,20.09,9.18,17.87,11.89,51455.25,2022,GA,10
3.89,3.82,20.22,18.31,7.28,30.08,16.39,63118.439999999995,2022,GA,11
4.21,8.63,31.84,20.44,9.58,14.21,11.1,44936.979999999996,2022,GA,12
3.41,5.31,26.82,21.54,9.06,21.2,12.66,50102.47,2022,GA,13
5.79,10.14,34.01,21.43,7.71,12.93,7.98,49590.64,2022,GA,14
4.23,3.37,23.55,18.8,11.37,24.56,14.12,59922.83,2022,HI,1
2.38,4.14,29.22,21.75,10.71,19.76,12.04,49798.76,2022,HI,2
3.05,5.84,28.03,24.35,10.12,18.99,9.61,49975.42,2022,ID,1
3.3,5.25,25.54,22.67,9.99,21.6,11.65,48606.909999999996,2022,ID,2
3.35,6.23,25.41,25.0,8.05,18.73,13.21,52973.799999999996,2022,IL,1
4.42,6.44,29.51,25.5,8.82,14.78,10.52,48943.29,2022,IL,2
8.02,6.39,28.31,17.74,8.49,18.88,12.18,58223.99,2022,IL,3
15.12,6.54,27.67,14.77,6.35,18.44,11.12,49995.99,2022,IL,4
4.44,3.36,14.81,12.39,5.22,35.55,24.22,79529.67,2022,IL,5
2.61,2.18,15.88,16.55,7.59,32.07,23.12,78725.02,2022,IL,6
5.43,6.44,20.64,16.26,5.24,23.59,22.41,66485.87,2022,IL,7
6.73,6.51,26.4,18.18,8.45,22.29,11.44,56331.549999999996,2022,IL,8
3.68,3.07,14.57,15.48,5.95,31.21,26.05,67965.7,2022,IL,9
5.47,4.69,20.66,16.18,5.88,26.73,20.38,62249.659999999996,2022,IL,10
5.3,5.4,22.16,19.92,7.63,24.3,15.28,60032.939999999995,2022,IL,11
2.42,5.81,29.29,24.97,11.72,15.94,9.84,50217.42,2022,IL,12
2.0,5.26,31.21,20.57,9.01,18.25,13.7,52667.67,2022,IL,13
2.53,3.21,22.19,21.37,8.51,26.53,15.66,71567.87,2022,IL,14
3.28,6.08,34.24,21.88,12.82,13.96,7.75,49895.56,2022,IL,15
2.74,5.87,32.75,23.91,10.34,15.65,8.73,51754.119999999995,2022,IL,16
3.8,7.93,34.25,22.54,10.75,13.82,6.91,45097.909999999996,2022,IL,17
1.62,4.1,27.42,21.04,10.27,22.6,12.96,57187.02,2022,IL,18
3.07,5.53,37.04,20.74,8.38,16.0,9.24,53036.72,2022,IN,1
5.1,6.63,36.08,19.47,8.4,15.34,8.97,50513.869999999995,2022,IN,2
5.58,5.86,33.48,20.37,9.76,16.44,8.52,51203.57,2022,IN,3
2.59,5.43,34.29,19.43,9.41,19.26,9.59,51802.52,2022,IN,4
1.91,3.36,21.28,16.05,8.45,30.89,18.05,63512.9,2022,IN,5
