year,state_po,district,republican_victory,republican_president,midterm,pvi
2024,CA,18,False,False,False,-21.38
2024,CA,18,False,False,False,-21.38
2024,CA,19,False,False,False,-18.46
2024,CA,19,False,False,False,-18.46
2024,CA,20,True,False,False,15.59
2024,CA,20,True,False,False,15.59
2024,CA,21,False,False,False,-8.7
2024,CA,21,False,False,False,-8.7
2024,CA,22,False,False,False,-5.07
2024,CA,22,False,False,False,-5.07
2024,CA,23,True,False,False,7.69
2024,CA,23,True,False,False,7.69
2024,CA,24,False,False,False,-12.57
2024,CA,24,False,False,False,-12.57
2024,CA,25,False,False,False,-6.18
2024,CA,25,False,False,False,-6.18
2024,CA,26,False,False,False,-7.96
2024,CA,26,False,False,False,-7.96
2024,CA,27,False,False,False,-4.05
2024,CA,27,False,False,False,-4.05
2024,CA,28,False,False,False,-15.55
2024,CA,28,False,False,False,-15.55
2024,CA,29,False,False,False,-25.79
2024,CA,29,False,False,False,-25.79
2024,CA,30,False,False,False,-22.67
2024,CA,30,False,False,False,-22.67
2024,CA,31,False,False,False,-14.83
2024,CA,31,False,False,False,-14.83
2024,CA,32,False,False,False,-19.53
2024,CA,32,False,False,False,-19.53
2024,CA,33,False,False,False,-11.71
2024,CA,33,False,False,False,-11.71
2024,CA,34,False,False,False,-32.46
2024,CA,34,False,False,False,-32.46
2024,CA,35,False,False,False,-13.32
2024,CA,35,False,False,False,-13.32
2024,CA,36,False,False,False,-20.81
2024,CA,36,False,False,False,-20.81
2024,CA,37,False,False,False,-36.63
2024,CA,37,False,False,False,-36.63
2024,CA,38,False,False,False,-14.33
2024,CA,38,False,False,False,-14.33
2024,CA,39,False,False,False,-11.86
2024,CA,39,False,False,False,-11.86
2024,CA,40,True,False,False,1.86
2024,CA,40,True,False,False,1.86
2024,CA,41,True,False,False,3.17
2024,CA,41,True,False,False,3.17
2024,CA,42,False,False,False,-22.37
2024,CA,42,False,False,False,-22.37
2024,CA,43,False,False,False,-31.98
2024,CA,43,False,False,False,-31.98
2024,CA,44,False,False,False,-24.0
2024,CA,44,False,False,False,-24.0
2024,CA,45,False,False,False,-2.14
2024,CA,45,False,False,False,-2.14
2024,CA,46,False,False,False,-14.93
2024,CA,46,False,False,False,-14.93
2024,CA,47,False,False,False,-3.28
2024,CA,47,False,False,False,-3.28
2024,CA,48,True,False,False,9.33
2024,CA,48,True,False,False,9.33
2024,CA,49,False,False,False,-3.14
2024,CA,49,False,False,False,-3.14
2024,CA,50,False,False,False,-14.38
2024,CA,50,False,False,False,-14.38
2024,CA,51,False,False,False,-11.56
2024,CA,51,False,False,False,-11.56
2024,CA,52,False,False,False,-18.28
2024,CA,52,False,False,False,-18.28
2024,CO,1,False,False,False,-28.92
2024,CO,1,False,False,False,-28.92
2024,CO,2,False,False,False,-17.5
2024,CO,2,False,False,False,-17.5
2024,CO,3,True,False,False,7.06
2024,CO,3,True,False,False,7.06
2024,CO,4,True,False,False,12.85
2024,CO,4,True,False,False,12.85
2024,CO,5,True,False,False,8.94
2024,CO,5,True,False,False,8.94
2024,CO,6,False,False,False,-9.01
2024,CO,6,False,False,False,-9.01
2024,CO,7,False,False,False,-3.89
2024,CO,7,False,False,False,-3.89
2024,CO,8,True,False,False,0.45
2024,CO,8,True,False,False,0.45
2024,CT,1,False,False,False,-11.75
2024,CT,1,False,False,False,-11.75
2024,CT,2,False,False,False,-2.86
2024,CT,2,False,False,False,-2.86
2024,CT,3,False,False,False,-7.32
2024,CT,3,False,False,False,-7.32
2024,CT,4,False,False,False,-13.07
2024,CT,4,False,False,False,-13.07
2024,CT,5,False,False,False,-2.66
2024,CT,5,False,False,False,-2.66
2024,DE,0,False,False,False,-6.74
2024,DE,0,False,False,False,-6.74
2024,FL,1,True,False,False,19.31
2024,FL,1,True,False,False,19.31
2024,FL,2,True,False,False,7.7
2024,FL,2,True,False,False,7.7
2024,FL,3,True,False,False,9.24
2024,FL,3,True,False,False,9.24
2024,FL,4,True,False,False,5.88
2024,FL,4,True,False,False,5.88
2024,FL,5,True,False,False,10.86
2024,FL,5,True,False,False,10.86
2024,FL,6,True,False,False,13.98
2024,FL,6,True,False,False,13.98
2024,FL,7,True,False,False,5.1
2024,FL,7,True,False,False,5.1
2024,FL,8,True,False,False,11.37
2024,FL,8,True,False,False,11.37
2024,FL,9,False,False,False,-8.05
2024,FL,9,False,False,False,-8.05
2024,FL,10,False,False,False,-14.3
2024,FL,10,False,False,False,-14.3
2024,FL,11,True,False,False,8.04
2024,FL,11,True,False,False,8.04
2024,FL,12,True,False,False,16.58
2024,FL,12,True,False,False,16.58
2024,FL,13,True,False,False,5.58
2024,FL,13,True,False,False,5.58
2024,FL,14,False,False,False,-8.13
2024,FL,14,False,False,False,-8.13
2024,FL,15,True,False,False,3.67
2024,FL,15,True,False,False,3.67
2024,FL,16,True,False,False,6.99
2024,FL,16,True,False,False,6.99
2024,FL,17,True,False,False,10.15
2024,FL,17,True,False,False,10.15
2024,FL,18,True,False,False,13.39
2024,FL,18,True,False,False,13.39
2024,FL,19,True,False,False,12.91
2024,FL,19,True,False,False,12.91
2024,FL,20,False,False,False,-25.1
2024,FL,20,False,False,False,-25.1
2024,FL,21,True,False,False,6.86
2024,FL,21,True,False,False,6.86
2024,FL,22,False,False,False,-7.26
2024,FL,22,False,False,False,-7.26
2024,FL,23,False,False,False,-4.81
2024,FL,23,False,False,False,-4.81
2024,FL,24,False,False,False,-24.64
2024,FL,24,False,False,False,-24.64
2024,FL,25,False,False,False,-9.2
2024,FL,25,False,False,False,-9.2
2024,FL,26,True,False,False,8.41
2024,FL,26,True,False,False,8.41
2024,FL,27,True,False,False,-0.15
2024,FL,27,True,False,False,-0.15
2024,FL,28,True,False,False,2.37
2024,FL,28,True,False,False,2.37
2024,GA,1,True,False,False,9.19
2024,GA,1,True,False,False,9.19
2024,GA,2,False,False,False,-3.11
2024,GA,2,False,False,False,-3.11
2024,GA,3,True,False,False,17.99
2024,GA,3,True,False,False,17.99
2024,GA,4,False,False,False,-26.63
2024,GA,4,False,False,False,-26.63
2024,GA,5,False,False,False,-31.65
2024,GA,5,False,False,False,-31.65
2024,GA,6,False,False,False,11.08
2024,GA,6,False,False,False,11.08
2024,GA,7,True,False,False,-9.64
2024,GA,7,True,False,False,-9.64
2024,GA,8,True,False,False,16.38
2024,GA,8,True,False,False,16.38
2024,GA,9,True,False,False,22.26
2024,GA,9,True,False,False,22.26
2024,GA,10,True,False,False,14.6
2024,GA,10,True,False,False,14.6
2024,GA,11,True,False,False,11.03
2024,GA,11,True,False,False,11.03
2024,GA,12,True,False,False,7.52
2024,GA,12,True,False,False,7.52
2024,GA,13,False,False,False,-27.87
2024,GA,13,False,False,False,-27.87
2024,GA,14,True,False,False,21.77
2024,GA,14,True,False,False,21.77
2024,HI,1,False,False,False,-13.6
2024,HI,1,False,False,False,-13.6
2024,HI,2,False,False,False,-13.7
2024,HI,2,False,False,False,-13.7
2024,ID,1,True,False,False,22.18
2024,ID,1,True,False,False,22.18
2024,ID,2,True,False,False,14.5
2024,ID,2,True,False,False,14.5
2024,IL,1,False,False,False,-20.38
2024,IL,1,False,False,False,-20.38
2024,IL,2,False,False,False,-18.75
2024,IL,2,False,False,False,-18.75
2024,IL,3,False,False,False,-19.8
2024,IL,3,False,False,False,-19.8
2024,IL,4,False,False,False,-22.46
2024,IL,4,False,False,False,-22.46
2024,IL,5,False,False,False,-18.34
2024,IL,5,False,False,False,-18.34
2024,IL,6,False,False,False,-3.27
2024,IL,6,False,False,False,-3.27
2024,IL,7,False,False,False,-35.72
2024,IL,7,False,False,False,-35.72
2024,IL,8,False,False,False,-6.0
2024,IL,8,False,False,False,-6.0
2024,IL,9,False,False,False,-19.44
2024,IL,9,False,False,False,-19.44
2024,IL,10,False,False,False,-10.98
2024,IL,10,False,False,False,-10.98
2024,IL,11,False,False,False,-5.3
2024,IL,11,False,False,False,-5.3
2024,IL,12,True,False,False,23.97
2024,IL,12,True,False,False,23.97
2024,IL,13,False,False,False,-3.44
2024,IL,13,False,False,False,-3.44
2024,IL,14,False,False,False,-3.56
2024,IL,14,False,False,False,-3.56
2024,IL,15,True,False,False,21.95
2024,IL,15,True,False,False,21.95
2024,IL,16,True,False,False,13.46
2024,IL,16,True,False,False,13.46
2024,IL,17,False,False,False,-1.91
2024,IL,17,False,False,False,-1.91
2024,IN,1,False,False,False,-2.77
2024,IN,1,False,False,False,-2.77
2024,IN,2,True,False,False,13.95
2024,IN,2,True,False,False,13.95
2024,IN,3,True,False,False,17.97
2024,IN,3,True,False,False,17.97
2024,IN,4,True,False,False,17.72
2024,IN,4,True,False,False,17.72
2024,IN,5,True,False,False,11.21
2024,IN,5,True,False,False,11.21
2024,IN,6,True,False,False,19.18
2024,IN,6,True,False,False,19.18
2024,IN,7,False,False,False,-18.95
2024,IN,7,False,False,False,-18.95
2024,IN,8,True,False,False,19.03
2024,IN,8,True,False,False,19.03
2024,IN,9,True,False,False,16.18
2024,IN,9,True,False,False,16.18
2024,IA,1,True,False,False,3.49
2024,IA,1,True,False,False,3.49
2024,IA,2,True,False,False,4.28
2024,IA,2,True,False,False,4.28
2024,IA,3,True,False,False,2.52
2024,IA,3,True,False,False,2.52
2024,IA,4,True,False,False,15.52
2024,IA,4,True,False,False,15.52
2024,KS,1,True,False,False,17.87
2024,KS,1,True,False,False,17.87
2024,KS,2,True,False,False,10.78
2024,KS,2,True,False,False,10.78
2024,KS,3,False,False,False,1.0
2024,KS,3,False,False,False,1.0
2024,KS,4,True,False,False,13.99
2024,KS,4,True,False,False,13.99
2024,KY,1,True,False,False,24.02
2024,KY,1,True,False,False,24.02
2024,KY,2,True,False,False,21.15
2024,KY,2,True,False,False,21.15
2024,KY,3,False,False,False,-8.6
2024,KY,3,False,False,False,-8.6
2024,KY,4,True,False,False,19.33
2024,KY,4,True,False,False,19.33
2024,KY,5,True,False,False,32.24
2024,KY,5,True,False,False,32.24
2024,KY,6,True,False,False,8.52
2024,KY,6,True,False,False,8.52
2024,LA,1,True,False,False,22.76
2024,LA,1,True,False,False,22.76
2024,LA,2,False,False,False,-24.91
2024,LA,2,False,False,False,-24.91
2024,LA,3,True,False,False,21.25
2024,LA,3,True,False,False,21.25
2024,LA,4,True,False,False,14.15
2024,LA,4,True,False,False,14.15
2024,LA,5,True,False,False,16.97
2024,LA,5,True,False,False,16.97
2024,LA,6,False,False,False,19.48
2024,LA,6,False,False,False,19.48
2024,ME,1,False,False,False,-8.76
2024,ME,1,False,False,False,-8.76
2024,ME,2,False,False,False,5.57
2024,ME,2,False,False,False,5.57
2024,MD,1,True,False,False,10.6
2024,MD,1,True,False,False,10.6
2024,MD,2,False,False,False,-7.47
2024,MD,2,False,False,False,-7.47
2024,MD,3,False,False,False,-9.62
2024,MD,3,False,False,False,-9.62
2024,MD,4,False,False,False,-39.51
2024,MD,4,False,False,False,-39.51
2024,MD,5,False,False,False,-15.08
2024,MD,5,False,False,False,-15.08
2024,MD,6,False,False,False,-1.97
2024,MD,6,False,False,False,-1.97
2024,MD,7,False,False,False,-30.11
2024,MD,7,False,False,False,-30.11
2024,MD,8,False,False,False,-29.49
2024,MD,8,False,False,False,-29.49
2024,MA,1,False,False,False,-8.68
2024,MA,1,False,False,False,-8.68
2024,MA,2,False,False,False,-13.08
2024,MA,2,False,False,False,-13.08
2024,MA,3,False,False,False,-11.41
2024,MA,3,False,False,False,-11.41
2024,MA,4,False,False,False,-11.94
2024,MA,4,False,False,False,-11.94
2024,MA,5,False,False,False,-23.35
2024,MA,5,False,False,False,-23.35
2024,MA,6,False,False,False,-11.01
2024,MA,6,False,False,False,-11.01
2024,MA,7,False,False,False,-35.0
2024,MA,7,False,False,False,-35.0
2024,MA,8,False,False,False,-15.25
2024,MA,8,False,False,False,-15.25
2024,MA,9,False,False,False,-6.29
2024,MA,9,False,False,False,-6.29
2024,MI,1,True,False,False,12.59
2024,MI,1,True,False,False,12.59
2024,MI,2,True,False,False,16.48
2024,MI,2,True,False,False,16.48
2024,MI,3,False,False,False,-1.28
2024,MI,3,False,False,False,-1.28
2024,MI,4,True,False,False,4.74
2024,MI,4,True,False,False,4.74
2024,MI,5,True,False,False,14.56
2024,MI,5,True,False,False,14.56
2024,MI,6,False,False,False,-10.89
2024,MI,6,False,False,False,-10.89
2024,MI,7,True,False,False,2.12
2024,MI,7,True,False,False,2.12
2024,MI,8,False,False,False,1.07
2024,MI,8,False,False,False,1.07
2024,MI,9,True,False,False,17.54
2024,MI,9,True,False,False,17.54
2024,MI,10,True,False,False,3.05
2024,MI,10,True,False,False,3.05
2024,MI,11,False,False,False,-7.38
2024,MI,11,False,False,False,-7.38
2024,MI,12,False,False,False,-22.54
2024,MI,12,False,False,False,-22.54
2024,MI,13,False,False,False,-23.47
2024,MI,13,False,False,False,-23.47
2024,MN,1,True,False,False,7.41
2024,MN,1,True,False,False,7.41
2024,MN,2,False,False,False,-0.61
2024,MN,2,False,False,False,-0.61
2024,MN,3,False,False,False,-7.54
2024,MN,3,False,False,False,-7.54
2024,MN,4,False,False,False,-16.61
2024,MN,4,False,False,False,-16.61
2024,MN,5,False,False,False,-29.73
2024,MN,5,False,False,False,-29.73
2024,MN,6,True,False,False,11.99
2024,MN,6,True,False,False,11.99
2024,MN,7,True,False,False,19.26
2024,MN,7,True,False,False,19.26
2024,MN,8,True,False,False,8.04
2024,MN,8,True,False,False,8.04
2024,MS,1,True,False,False,18.35
2024,MS,1,True,False,False,18.35
2024,MS,2,False,False,False,-11.19
2024,MS,2,False,False,False,-11.19
2024,MS,3,True,False,False,14.74
2024,MS,3,True,False,False,14.74
2024,MS,4,True,False,False,21.74
2024,MS,4,True,False,False,21.74
2024,MO,1,False,False,False,-27.32
2024,MO,1,False,False,False,-27.32
2024,MO,2,True,False,False,7.1
2024,MO,2,True,False,False,7.1
2024,MO,3,True,False,False,16.03
2024,MO,3,True,False,False,16.03
2024,MO,4,True,False,False,22.62
2024,MO,4,True,False,False,22.62
2024,MO,5,False,False,False,-10.78
2024,MO,5,False,False,False,-10.78
2024,MO,6,True,False,False,21.19
2024,MO,6,True,False,False,21.19
2024,MO,7,True,False,False,23.76
2024,MO,7,True,False,False,23.76
2024,MO,8,True,False,False,28.11
2024,MO,8,True,False,False,28.11
2024,MT,1,True,False,False,6.23
2024,MT,1,True,False,False,6.23
2024,MT,2,True,False,False,16.3
2024,MT,2,True,False,False,16.3
2024,NE,1,True,False,False,8.67
2024,NE,1,True,False,False,8.67
2024,NE,2,True,False,False,-0.17
2024,NE,2,True,False,False,-0.17
2024,NE,3,True,False,False,28.89
2024,NE,3,True,False,False,28.89
2024,NV,1,False,False,False,-2.61
2024,NV,1,False,False,False,-2.61
2024,NV,2,True,False,False,8.05
2024,NV,2,True,False,False,8.05
2024,NV,3,False,False,False,-1.46
2024,NV,3,False,False,False,-1.46
2024,NV,4,False,False,False,-2.59
2024,NV,4,False,False,False,-2.59
2024,NH,1,False,False,False,-0.06
2024,NH,1,False,False,False,-0.06
2024,NH,2,False,False,False,-1.71
2024,NH,2,False,False,False,-1.71
2024,NJ,1,False,False,False,-10.32
2024,NJ,1,False,False,False,-10.32
2024,NJ,2,True,False,False,4.81
2024,NJ,2,True,False,False,4.81
2024,NJ,3,False,False,False,-4.61
2024,NJ,3,False,False,False,-4.61
2024,NJ,4,True,False,False,14.13
2024,NJ,4,True,False,False,14.13
2024,NJ,5,False,False,False,-3.72
2024,NJ,5,False,False,False,-3.72
2024,NJ,6,False,False,False,-7.95
2024,NJ,6,False,False,False,-7.95
2024,NJ,7,True,False,False,1.33
2024,NJ,7,True,False,False,1.33
2024,NJ,8,False,False,False,-21.95
2024,NJ,8,False,False,False,-21.95
2024,NJ,9,False,False,False,-8.31
2024,NJ,9,False,False,False,-8.31
2024,NJ,10,False,False,False,-30.01
2024,NJ,10,False,False,False,-30.01
2024,NJ,11,False,False,False,-5.8
2024,NJ,11,False,False,False,-5.8
2024,NJ,12,False,False,False,-12.09
2024,NJ,12,False,False,False,-12.09
2024,NM,1,False,False,False,-4.7
2024,NM,1,False,False,False,-4.7
2024,NM,2,False,False,False,-1.12
2024,NM,2,False,False,False,-1.12
2024,NM,3,False,False,False,-3.59
2024,NM,3,False,False,False,-3.59
2024,NY,1,True,False,False,2.93
2024,NY,1,True,False,False,2.93
2024,NY,2,True,False,False,3.4
2024,NY,2,True,False,False,3.4
2024,NY,3,False,False,False,-1.78
2024,NY,3,False,False,False,-1.78
2024,NY,4,False,False,False,-5.09
2024,NY,4,False,False,False,-5.09
2024,NY,5,False,False,False,-30.42
2024,NY,5,False,False,False,-30.42
2024,NY,6,False,False,False,-14.73
2024,NY,6,False,False,False,-14.73
2024,NY,7,False,False,False,-31.1
2024,NY,7,False,False,False,-31.1
2024,NY,8,False,False,False,-25.83
2024,NY,8,False,False,False,-25.83
2024,NY,9,False,False,False,-25.11
2024,NY,9,False,False,False,-25.11
2024,NY,10,False,False,False,-34.69
2024,NY,10,False,False,False,-34.69
2024,NY,11,True,False,False,5.89
2024,NY,11,True,False,False,5.89
2024,NY,12,False,False,False,-34.23
2024,NY,12,False,False,False,-34.23
2024,NY,13,False,False,False,-38.29
2024,NY,13,False,False,False,-38.29
2024,NY,14,False,False,False,-27.94
2024,NY,14,False,False,False,-27.94
2024,NY,15,False,False,False,-34.85
2024,NY,15,False,False,False,-34.85
2024,NY,16,False,False,False,-20.14
2024,NY,16,False,False,False,-20.14
2024,NY,17,True,False,False,-2.88
2024,NY,17,True,False,False,-2.88
2024,NY,18,False,False,False,-1.31
2024,NY,18,False,False,False,-1.31
2024,NY,19,False,False,False,0.43
2024,NY,19,False,False,False,0.43
2024,NY,20,False,False,False,-6.94
2024,NY,20,False,False,False,-6.94
2024,NY,21,True,False,False,8.82
2024,NY,21,True,False,False,8.82
2024,NY,22,False,False,False,-1.15
2024,NY,22,False,False,False,-1.15
2024,NY,23,True,False,False,11.75
2024,NY,23,True,False,False,11.75
2024,NY,24,True,False,False,11.45
2024,NY,24,True,False,False,11.45
2024,NY,25,False,False,False,-7.39
2024,NY,25,False,False,False,-7.39
2024,NY,26,False,False,False,-9.02
2024,NY,26,False,False,False,-9.02
2024,NC,1,False,False,False,-2.05
2024,NC,1,False,False,False,-2.05
2024,NC,2,False,False,False,-11.89
2024,NC,2,False,False,False,-11.89
2024,NC,3,True,False,False,14.99
2024,NC,3,True,False,False,14.99
2024,NC,4,False,False,False,-15.76
2024,NC,4,False,False,False,-15.76
2024,NC,5,True,False,False,13.0
2024,NC,5,True,False,False,13.0
2024,NC,6,True,False,False,-4.08
2024,NC,6,True,False,False,-4.08
2024,NC,7,True,False,False,8.49
2024,NC,7,True,False,False,8.49
2024,NC,8,True,False,False,19.63
2024,NC,8,True,False,False,19.63
2024,NC,9,True,False,False,6.08
2024,NC,9,True,False,False,6.08
2024,NC,10,True,False,False,22.16
2024,NC,10,True,False,False,22.16
2024,NC,11,True,False,False,7.83
2024,NC,11,True,False,False,7.83
2024,NC,12,False,False,False,-12.7
2024,NC,12,False,False,False,-12.7
2024,NC,13,True,False,False,1.64
2024,NC,13,True,False,False,1.64
2024,NC,14,True,False,False,-5.54
2024,NC,14,True,False,False,-5.54
2024,ND,0,True,False,False,19.85
2024,ND,0,True,False,False,19.85
2024,OH,1,False,False,False,-1.75
2024,OH,1,False,False,False,-1.75
2024,OH,2,True,False,False,24.87
2024,OH,2,True,False,False,24.87
2024,OH,3,False,False,False,-19.71
2024,OH,3,False,False,False,-19.71
2024,OH,4,True,False,False,20.49
2024,OH,4,True,False,False,20.49
2024,OH,5,True,False,False,15.48
2024,OH,5,True,False,False,15.48
2024,OH,6,True,False,False,16.11
2024,OH,6,True,False,False,16.11
2024,OH,7,True,False,False,6.98
2024,OH,7,True,False,False,6.98
2024,OH,8,True,False,False,13.74
2024,OH,8,True,False,False,13.74
2024,OH,9,False,False,False,3.22
2024,OH,9,False,False,False,3.22
2024,OH,10,True,False,False,4.12
2024,OH,10,True,False,False,4.12
2024,OH,11,False,False,False,-27.63
2024,OH,11,False,False,False,-27.63
2024,OH,12,True,False,False,17.58
2024,OH,12,True,False,False,17.58
2024,OH,13,False,False,False,0.64
2024,OH,13,False,False,False,0.64
2024,OH,14,True,False,False,9.45
2024,OH,14,True,False,False,9.45
2024,OH,15,True,False,False,5.92
2024,OH,15,True,False,False,5.92
2024,OK,1,True,False,False,13.88
2024,OK,1,True,False,False,13.88
2024,OK,2,True,False,False,28.89
2024,OK,2,True,False,False,28.89
2024,OK,3,True,False,False,24.38
2024,OK,3,True,False,False,24.38
2024,OK,4,True,False,False,18.55
2024,OK,4,True,False,False,18.55
2024,OK,5,True,False,False,12.4
2024,OK,5,True,False,False,12.4
2024,OR,1,False,False,False,-17.74
2024,OR,1,False,False,False,-17.74
2024,OR,2,True,False,False,15.21
2024,OR,2,True,False,False,15.21
2024,OR,3,False,False,False,-22.18
2024,OR,3,False,False,False,-22.18
2024,OR,4,False,False,False,-4.05
2024,OR,4,False,False,False,-4.05
2024,OR,5,False,False,False,-1.82
2024,OR,5,False,False,False,-1.82
2024,OR,6,False,False,False,-4.06
2024,OR,6,False,False,False,-4.06
2024,PA,1,True,False,False,0.13
2024,PA,1,True,False,False,0.13
2024,PA,2,False,False,False,-20.46
2024,PA,2,False,False,False,-20.46
2024,PA,3,False,False,False,-38.99
2024,PA,3,False,False,False,-38.99
2024,PA,4,False,False,False,-7.01
2024,PA,4,False,False,False,-7.01
2024,PA,5,False,False,False,-13.97
2024,PA,5,False,False,False,-13.97
2024,PA,6,False,False,False,-4.76
2024,PA,6,False,False,False,-4.76
2024,PA,7,True,False,False,2.12
2024,PA,7,True,False,False,2.12
2024,PA,8,True,False,False,4.12
2024,PA,8,True,False,False,4.12
2024,PA,9,True,False,False,21.03
2024,PA,9,True,False,False,21.03
2024,PA,10,True,False,False,4.85
2024,PA,10,True,False,False,4.85
2024,PA,11,True,False,False,13.42
2024,PA,11,True,False,False,13.42
2024,PA,12,False,False,False,-7.85
2024,PA,12,False,False,False,-7.85
2024,PA,13,True,False,False,25.12
2024,PA,13,True,False,False,25.12
2024,PA,14,True,False,False,18.07
2024,PA,14,True,False,False,18.07
2024,PA,15,True,False,False,20.79
2024,PA,15,True,False,False,20.79
2024,PA,16,True,False,False,12.71
2024,PA,16,True,False,False,12.71
2024,PA,17,False,False,False,-0.37
2024,PA,17,False,False,False,-0.37
2024,RI,1,False,False,False,-12.39
2024,RI,1,False,False,False,-12.39
2024,RI,2,False,False,False,-4.24
2024,RI,2,False,False,False,-4.24
2024,SC,1,True,False,False,7.24
2024,SC,1,True,False,False,7.24
2024,SC,2,True,False,False,8.27
2024,SC,2,True,False,False,8.27
2024,SC,3,True,False,False,21.15
2024,SC,3,True,False,False,21.15
2024,SC,4,True,False,False,12.22
2024,SC,4,True,False,False,12.22
2024,SC,5,True,False,False,11.53
2024,SC,5,True,False,False,11.53
2024,SC,6,False,False,False,-14.33
2024,SC,6,False,False,False,-14.33
2024,SC,7,True,False,False,11.48
2024,SC,7,True,False,False,11.48
2024,SD,0,True,False,False,16.05
2024,SD,0,True,False,False,16.05
2024,TN,1,True,False,False,30.06
2024,TN,1,True,False,False,30.06
2024,TN,2,True,False,False,17.82
2024,TN,2,True,False,False,17.82
2024,TN,3,True,False,False,18.8
2024,TN,3,True,False,False,18.8
2024,TN,4,True,False,False,21.77
2024,TN,4,True,False,False,21.77
2024,TN,5,True,False,False,8.56
2024,TN,5,True,False,False,8.56
2024,TN,6,True,False,False,17.3
2024,TN,6,True,False,False,17.3
2024,TN,7,True,False,False,10.05
2024,TN,7,True,False,False,10.05
2024,TN,8,True,False,False,21.23
2024,TN,8,True,False,False,21.23
2024,TN,9,False,False,False,-22.39
2024,TN,9,False,False,False,-22.39
2024,TX,1,True,False,False,25.53
2024,TX,1,True,False,False,25.53
2024,TX,2,True,False,False,14.84
2024,TX,2,True,False,False,14.84
2024,TX,3,True,False,False,10.92
2024,TX,3,True,False,False,10.92
2024,TX,4,True,False,False,16.39
2024,TX,4,True,False,False,16.39
2024,TX,5,True,False,False,14.24
2024,TX,5,True,False,False,14.24
2024,TX,6,True,False,False,15.12
2024,TX,6,True,False,False,15.12
2024,TX,7,False,False,False,-13.29
2024,TX,7,False,False,False,-13.29
2024,TX,8,True,False,False,16.44
2024,TX,8,True,False,False,16.44
2024,TX,9,False,False,False,-25.68
2024,TX,9,False,False,False,-25.68
2024,TX,10,True,False,False,12.59
2024,TX,10,True,False,False,12.59
2024,TX,11,True,False,False,22.83
2024,TX,11,True,False,False,22.83
2024,TX,12,True,False,False,12.26
2024,TX,12,True,False,False,12.26
2024,TX,13,True,False,False,26.05
2024,TX,13,True,False,False,26.05
2024,TX,14,True,False,False,16.52
2024,TX,14,True,False,False,16.52
2024,TX,15,True,False,False,1.36
2024,TX,15,True,False,False,1.36
2024,TX,16,False,False,False,-17.06
2024,TX,16,False,False,False,-17.06
2024,TX,17,True,False,False,14.32
2024,TX,17,True,False,False,14.32
2024,TX,18,False,False,False,-23.16
2024,TX,18,False,False,False,-23.16
2024,TX,19,True,False,False,25.92
2024,TX,19,True,False,False,25.92
2024,TX,20,False,False,False,-14.88
2024,TX,20,False,False,False,-14.88
2024,TX,21,True,False,False,13.16
2024,TX,21,True,False,False,13.16
2024,TX,22,True,False,False,11.05
2024,TX,22,True,False,False,11.05
2024,TX,23,True,False,False,5.27
2024,TX,23,True,False,False,5.27
2024,TX,24,True,False,False,9.81
2024,TX,24,True,False,False,9.81
2024,TX,25,True,False,False,18.66
2024,TX,25,True,False,False,18.66
2024,TX,26,True,False,False,13.04
2024,TX,26,True,False,False,13.04
2024,TX,27,True,False,False,13.32
2024,TX,27,True,False,False,13.32
2024,TX,28,False,False,False,-3.2
2024,TX,28,False,False,False,-3.2
2024,TX,29,False,False,False,-18.44
2024,TX,29,False,False,False,-18.44
2024,TX,30,False,False,False,-26.8
2024,TX,30,False,False,False,-26.8
2024,TX,31,True,False,False,13.72
2024,TX,31,True,False,False,13.72
2024,TX,32,False,False,False,-14.05
2024,TX,32,False,False,False,-14.05
2024,TX,33,False,False,False,-23.68
2024,TX,33,False,False,False,-23.68
2024,TX,34,False,False,False,-8.6
2024,TX,34,False,False,False,-8.6
2024,TX,35,False,False,False,-20.97
2024,TX,35,False,False,False,-20.97
2024,TX,36,True,False,False,18.29
2024,TX,36,True,False,False,18.29
2024,TX,37,False,False,False,-24.29
2024,TX,37,False,False,False,-24.29
2024,TX,38,True,False,False,12.38
2024,TX,38,True,False,False,12.38
2024,UT,1,True,False,False,12.3
2024,UT,1,True,False,False,12.3
2024,UT,2,True,False,False,11.24
2024,UT,2,True,False,False,11.24
2024,UT,3,True,False,False,13.08
2024,UT,3,True,False,False,13.08
2024,UT,4,True,False,False,15.94
2024,UT,4,True,False,False,15.94
2024,VT,0,False,False,False,-15.54
2024,VT,0,False,False,False,-15.54
2024,VA,1,True,False,False,6.34
2024,VA,1,True,False,False,6.34
2024,VA,2,True,False,False,2.05
2024,VA,2,True,False,False,2.05
2024,VA,3,False,False,False,-17.04
2024,VA,3,False,False,False,-17.04
2024,VA,4,False,False,False,-15.75
2024,VA,4,False,False,False,-15.75
2024,VA,5,True,False,False,6.62
2024,VA,5,True,False,False,6.62
2024,VA,6,True,False,False,13.83
2024,VA,6,True,False,False,13.83
2024,VA,7,False,False,False,-0.88
2024,VA,7,False,False,False,-0.88
2024,VA,8,False,False,False,-26.27
2024,VA,8,False,False,False,-26.27
2024,VA,9,True,False,False,23.32
2024,VA,9,True,False,False,23.32
2024,VA,10,False,False,False,-5.92
2024,VA,10,False,False,False,-5.92
2024,VA,11,False,False,False,-18.29
2024,VA,11,False,False,False,-18.29
2024,WA,1,False,False,False,-13.31
2024,WA,1,False,False,False,-13.31
