MedianEarnings,year,state_po,district,CollegeGrad,NonCollegeGrad,MedianAge,Hispanic,White,Black,NativeAmerican,Asian,republican_victory,republican_president,midterm,pvi
55500.42,2012,NV,3,30.4,69.5,37.3,16.6,58.5,7.1,0.4,12.4,True,False,False,-0.24
45858.84,2012,NV,4,20.2,79.9,35.0,27.3,48.7,13.7,0.8,5.6,False,False,False,-3.21
56285.78999999999,2012,NH,1,33.4,66.6,42.1,2.9,91.9,1.4,0.1,2.2,False,False,False,0.31
56825.82,2012,NH,2,35.7,64.3,41.8,3.2,91.7,0.8,0.2,2.3,False,False,False,-3.04
58983.12,2012,NJ,1,29.1,71.0,38.4,12.3,64.3,16.4,0.1,5.0,False,False,False,-11.75
49372.56,2012,NJ,2,23.5,76.4,41.5,15.3,66.8,12.0,0.3,3.5,True,False,False,-0.31
66172.70999999999,2012,NJ,3,31.4,68.5,42.7,6.7,77.3,10.1,0.1,3.5,True,False,False,1.85
65605.89,2012,NJ,4,37.4,62.8,41.2,10.7,78.5,5.7,0.0,3.6,True,False,False,7.41
72065.09999999999,2012,NJ,5,45.900000000000006,54.2,42.8,12.7,71.6,4.6,0.1,9.6,True,False,False,4.37
64678.10999999999,2012,NJ,6,37.6,62.4,37.0,20.2,50.7,9.0,0.2,18.3,False,False,False,-5.67
77299.01999999999,2012,NJ,7,49.7,50.4,41.8,11.9,73.2,3.9,0.0,9.0,True,False,False,5.78
50117.03999999999,2012,NJ,8,29.1,71.0,33.6,54.7,25.5,8.9,0.2,8.0,False,False,False,-19.92
56814.53999999999,2012,NJ,9,31.7,68.2,36.9,34.8,41.3,9.4,0.2,12.0,False,False,False,-11.07
50829.09,2012,NJ,10,26.1,73.9,36.3,17.2,20.9,52.2,0.1,7.1,False,False,False,-31.37
79528.23,2012,NJ,11,49.9,50.1,43.2,9.1,76.2,3.9,0.1,9.2,True,False,False,5.8
67856.25,2012,NJ,12,42.3,57.8,38.7,15.4,49.3,17.6,0.1,15.1,False,False,False,-12.55
46558.2,2012,NM,1,31.0,69.1,37.2,49.2,40.8,2.4,3.5,2.0,False,False,False,-5.89
36837.66,2012,NM,2,19.9,80.0,35.5,52.2,39.0,1.6,5.3,0.7,True,False,False,5.24
44306.43,2012,NM,3,27.200000000000003,72.8,37.6,39.5,39.2,1.5,17.2,1.2,False,False,False,-7.64
68297.58,2012,NY,1,33.8,66.1,41.1,12.7,77.5,4.6,0.2,3.7,False,False,False,1.15
62739.35999999999,2012,NY,2,28.5,71.5,39.3,22.1,64.3,9.1,0.1,3.2,True,False,False,1.38
75850.95,2012,NY,3,50.0,50.00000000000001,43.8,10.3,71.0,3.0,0.1,13.0,False,False,False,-1.43
66449.06999999999,2012,NY,4,38.2,61.6,40.9,18.8,59.3,13.9,0.2,6.2,False,False,False,-2.84
50097.3,2012,NY,5,23.3,76.7,36.3,19.2,11.1,48.3,0.3,12.8,False,False,False,-32.72
54870.15,2012,NY,6,35.8,64.2,40.3,20.1,36.6,3.4,0.1,37.1,False,False,False,-11.33
43416.72,2012,NY,7,28.1,71.89999999999999,32.4,43.7,27.1,8.2,0.1,18.8,False,False,False,-31.27
53202.12,2012,NY,8,27.8,72.3,35.7,17.5,22.8,53.8,0.1,4.3,False,False,False,-32.83
50975.73,2012,NY,9,33.0,67.0,35.5,10.8,30.3,50.6,0.2,5.9,False,False,False,-31.12
77573.97,2012,NY,10,58.0,42.1,36.2,12.4,65.5,3.2,0.2,16.7,False,False,False,-23.41
63786.99,2012,NY,11,31.700000000000003,68.3,38.5,15.6,62.7,6.9,0.1,13.2,True,False,False,4.69
95132.7,2012,NY,12,70.2,29.8,36.0,12.1,69.0,4.3,0.0,12.1,False,False,False,-27.57
42404.34,2012,NY,13,27.8,72.1,34.4,54.6,12.5,25.8,0.1,5.0,False,False,False,-40.42
44722.38,2012,NY,14,24.0,76.10000000000001,35.5,48.1,24.4,8.9,0.2,16.4,False,False,False,-23.03
32327.07,2012,NY,15,11.8,88.3,30.0,66.4,2.6,27.8,0.2,1.9,False,False,False,-40.97
63417.57,2012,NY,16,38.2,61.8,39.4,23.6,38.1,31.6,0.2,4.8,False,False,False,-19.59
65804.7,2012,NY,17,43.6,56.5,38.8,20.7,61.6,10.0,0.1,5.5,False,False,False,-5.03
63865.95,2012,NY,18,34.2,65.9,39.4,15.3,71.0,8.1,0.2,3.2,False,False,False,1.44
50334.18,2012,NY,19,26.9,73.0,43.6,6.7,85.3,4.2,0.1,1.4,True,False,False,-0.17
57473.01,2012,NY,20,35.0,65.0,38.9,5.8,78.4,8.5,0.1,3.9,False,False,False,-6.14
47707.35,2012,NY,21,22.5,77.69999999999999,39.8,2.9,90.7,2.9,0.8,0.9,False,False,False,1.35
45454.17,2012,NY,22,23.700000000000003,76.3,40.8,3.3,88.7,3.3,0.2,2.4,True,False,False,3.41
44939.52,2012,NY,23,24.3,75.7,39.8,3.5,89.4,2.6,0.5,2.3,True,False,False,3.35
50893.95,2012,NY,24,28.0,72.10000000000001,40.1,3.9,83.2,7.9,0.6,2.2,False,False,False,-3.51
52002.21,2012,NY,25,34.9,65.1,38.2,7.9,71.3,15.0,0.2,3.5,False,False,False,-5.21
47736.96,2012,NY,26,29.1,70.9,38.7,5.7,70.8,17.7,0.3,3.5,False,False,False,-11.63
53305.05,2012,NY,27,28.6,71.5,43.3,2.5,92.2,2.4,0.7,0.8,False,False,False,7.87
38361.87,2012,NC,1,18.7,81.4,36.9,7.7,35.1,53.0,0.6,1.3,False,False,False,-16.97
47810.28,2012,NC,2,27.700000000000003,72.3,35.9,11.7,65.2,15.8,1.0,3.3,True,False,False,10.37
42639.81,2012,NC,3,22.1,77.8,35.1,7.1,71.2,18.0,0.3,1.2,True,False,False,10.41
47580.45,2012,NC,4,40.8,59.3,32.0,10.6,48.3,32.3,0.4,5.4,False,False,False,-18.17
43308.15,2012,NC,5,25.9,74.2,40.4,8.7,76.0,12.2,0.2,1.5,True,False,False,11.57
45287.79,2012,NC,6,27.1,72.9,41.6,6.1,74.5,15.5,0.4,2.1,True,False,False,10.3
43750.89,2012,NC,7,23.5,76.60000000000001,40.7,9.3,69.1,17.2,1.7,0.7,False,False,False,11.35
42441.0,2012,NC,8,16.299999999999997,83.8,38.4,8.8,63.1,18.4,6.9,1.1,True,False,False,11.6
58853.4,2012,NC,9,46.8,53.2,37.5,8.0,73.2,12.6,0.3,3.5,True,False,False,8.96
41007.03,2012,NC,10,22.7,77.3,41.1,5.9,78.9,11.6,0.2,1.4,True,False,False,10.98
38281.5,2012,NC,11,21.5,78.5,44.0,5.4,87.0,3.4,1.5,1.1,True,False,False,12.32
38143.32,2012,NC,12,24.0,76.0,31.4,14.5,28.4,49.2,0.3,5.1,False,False,False,-24.1
54943.47,2012,NC,13,38.2,61.9,39.0,8.4,70.3,16.7,0.2,2.1,True,False,False,8.9
51673.68,2012,ND,0,28.0,72.1,36.2,2.4,88.1,1.4,5.2,1.0,True,False,False,9.24
50558.37,2012,OH,1,31.3,68.7,36.4,3.0,70.3,21.4,0.2,2.9,True,False,False,5.93
47607.24,2012,OH,2,28.2,72.0,39.8,1.5,86.5,8.7,0.1,1.1,True,False,False,8.65
43824.21,2012,OH,3,25.9,74.2,32.5,6.8,54.0,32.2,0.2,2.9,False,False,False,-14.26
44802.75,2012,OH,4,15.8,84.1,40.4,3.3,88.8,5.1,0.2,0.7,True,False,False,9.15
47235.0,2012,OH,5,23.7,76.4,39.4,4.3,90.0,2.9,0.1,1.3,True,False,False,7.31
42057.48,2012,OH,6,15.4,84.69999999999999,42.7,0.8,94.9,2.3,0.2,0.3,True,False,False,6.69
44090.7,2012,OH,7,18.0,82.0,40.9,1.8,91.7,3.8,0.1,0.5,True,False,False,5.33
46466.55,2012,OH,8,22.3,77.8,39.0,3.0,87.3,5.8,0.2,1.5,True,False,False,14.32
43136.13,2012,OH,9,20.9,79.1,38.1,10.3,69.4,15.9,0.2,1.3,False,False,False,-14.45
46035.09,2012,OH,10,26.9,73.1,39.1,2.4,75.7,17.0,0.1,2.1,True,False,False,2.98
43457.61,2012,OH,11,25.8,74.2,38.1,3.8,38.4,53.5,0.2,1.9,False,False,False,-29.4
58458.6,2012,OH,12,38.1,61.9,38.5,1.9,87.7,4.1,0.1,3.5,True,False,False,8.3
42921.81,2012,OH,13,19.6,80.4,40.6,3.0,82.2,11.0,0.1,1.2,False,False,False,-10.95
55125.35999999999,2012,OH,14,32.0,68.0,43.3,2.4,89.4,4.3,0.1,2.3,True,False,False,3.25
51199.92,2012,OH,15,28.5,71.6,37.2,1.6,90.2,3.6,0.1,2.2,True,False,False,6.54
53739.33,2012,OH,16,31.2,68.8,42.9,1.9,92.4,2.4,0.2,1.8,True,False,False,5.15
46248.0,2012,OK,1,28.6,71.4,36.2,10.3,66.3,8.4,5.4,2.3,True,False,False,16.93
40447.26,2012,OK,2,16.8,83.2,39.4,4.5,65.3,3.5,15.8,0.5,True,False,False,16.6
44591.25,2012,OK,3,21.0,79.0,36.9,8.7,75.6,3.4,5.5,1.3,True,False,False,25.1
45706.56,2012,OK,4,23.200000000000003,76.8,35.1,8.0,72.4,6.7,4.8,2.2,True,False,False,18.79
43585.92,2012,OK,5,29.1,70.89999999999999,34.6,15.1,59.2,13.1,3.9,3.0,True,False,False,12.93
52566.21,2012,OR,1,37.5,62.6,36.9,14.1,72.7,1.4,0.5,6.8,False,False,False,-6.96
38225.1,2012,OR,2,22.6,77.3,41.6,12.8,81.2,0.5,1.5,0.8,True,False,False,9.45
48385.56,2012,OR,3,36.6,63.39999999999999,36.8,10.7,72.8,5.1,0.7,6.2,False,False,False,-21.03
39154.29,2012,OR,4,24.4,75.6,40.9,7.2,85.1,0.7,1.3,2.3,False,False,False,-2.12
46431.3,2012,OR,5,28.200000000000003,71.8,39.3,15.9,76.5,0.7,0.8,2.6,False,False,False,-0.56
45259.59,2012,PA,1,23.7,76.3,33.6,15.7,41.4,33.6,0.2,7.0,False,False,False,-24.93
50270.73,2012,PA,2,33.099999999999994,66.8,33.4,5.9,28.6,57.7,0.2,4.6,False,False,False,-38.03
44956.44,2012,PA,3,22.9,77.10000000000001,41.9,1.9,91.0,4.5,0.1,0.8,True,False,False,5.88
51377.58,2012,PA,4,24.4,75.60000000000001,40.5,6.7,82.5,7.2,0.1,1.7,True,False,False,8.73
43385.7,2012,PA,5,22.200000000000003,77.8,40.3,1.8,92.9,2.1,0.2,1.5,True,False,False,6.13
63799.67999999999,2012,PA,6,40.9,59.2,40.6,5.5,84.9,3.9,0.0,4.0,True,False,False,0.56
65079.96,2012,PA,7,40.900000000000006,59.1,41.6,2.8,86.0,5.5,0.1,4.1,True,False,False,0.27
63407.7,2012,PA,8,36.3,63.8,42.4,4.3,85.9,3.6,0.0,4.5,True,False,False,-0.5
44254.26,2012,PA,9,17.0,83.0,41.8,1.9,93.1,3.0,0.1,0.5,True,False,False,11.21
44719.56,2012,PA,10,19.7,80.19999999999999,42.6,3.8,91.2,2.6,0.1,0.9,True,False,False,11.22
47749.65,2012,PA,11,22.3,77.6,42.8,4.7,87.1,4.9,0.2,1.8,True,False,False,6.14
53227.5,2012,PA,12,30.0,69.9,44.5,1.4,92.5,3.1,0.1,1.3,True,False,False,7.08
53386.83,2012,PA,13,31.9,68.2,38.2,11.3,60.5,17.7,0.1,8.0,False,False,False,-12.04
45686.82,2012,PA,14,30.3,69.69999999999999,38.8,1.9,71.3,21.1,0.1,2.9,False,False,False,-15.07
50387.76,2012,PA,15,27.1,72.89999999999999,40.3,14.0,77.5,4.2,0.1,2.6,True,False,False,1.33
46723.17,2012,PA,16,24.200000000000003,75.80000000000001,37.4,17.3,73.4,5.7,0.0,1.8,True,False,False,4.72
45086.16,2012,PA,17,19.4,80.5,42.2,7.7,83.4,5.6,0.1,1.6,False,False,False,-4.02
54252.57,2012,PA,18,33.4,66.60000000000001,44.6,1.3,93.0,2.3,0.1,1.8,True,False,False,7.8
50879.85,2012,RI,1,31.2,68.69999999999999,38.2,15.3,71.1,6.6,0.2,2.8,False,False,False,-14.22
56746.85999999999,2012,RI,2,31.6,68.6,41.1,11.0,79.8,3.3,0.5,3.5,False,False,False,-7.73
49165.28999999999,2012,SC,1,36.1,63.9,37.7,6.7,69.2,19.6,0.4,1.6,True,False,False,10.61
51036.36,2012,SC,2,32.2,67.80000000000001,38.2,5.2,68.0,22.6,0.2,1.7,True,False,False,16.05
42415.62,2012,SC,3,19.4,80.6,40.0,4.6,74.5,18.5,0.2,0.8,True,False,False,17.19
45521.85,2012,SC,4,28.7,71.2,37.8,7.6,69.2,19.0,0.2,2.2,True,False,False,15.22
44842.23,2012,SC,5,19.9,80.1,38.6,3.9,66.1,26.5,0.3,0.8,True,False,False,9.3
37267.71,2012,SC,6,19.4,80.60000000000001,34.9,4.7,36.3,56.4,0.2,0.8,False,False,False,-18.86
37889.52,2012,SC,7,19.1,80.89999999999999,40.7,4.1,63.5,29.7,0.5,0.8,True,False,False,7.19
44451.66,2012,SD,0,26.200000000000003,73.80000000000001,36.7,3.0,83.8,1.5,8.5,1.1,True,False,False,8.41
38825.76,2012,TN,1,17.9,82.2,42.2,3.4,92.0,2.1,0.3,0.7,True,False,False,22.8
45361.11,2012,TN,2,28.4,71.5,39.7,3.6,86.6,6.6,0.2,1.3,True,False,False,17.29
43258.8,2012,TN,3,21.0,78.89999999999999,40.8,3.4,82.6,11.1,0.2,1.2,True,False,False,14.16
43869.33,2012,TN,4,20.1,79.8,37.4,5.5,82.4,8.0,0.2,1.2,True,False,False,15.28
44706.87,2012,TN,5,34.5,65.5,34.3,9.1,60.6,25.1,0.2,3.0,False,False,False,-4.65
44082.24,2012,TN,6,20.200000000000003,79.89999999999999,40.6,3.7,89.6,4.5,0.2,0.6,True,False,False,17.12
46920.57,2012,TN,7,26.3,73.69999999999999,37.0,4.5,81.6,9.9,0.3,1.6,True,False,False,15.13
49451.52,2012,TN,8,27.7,72.4,39.6,2.9,74.9,18.7,0.2,2.0,True,False,False,16.97
40897.05,2012,TN,9,22.4,77.60000000000001,32.7,6.8,24.7,65.1,0.1,1.6,False,False,False,-23.06
42827.34,2012,TX,1,18.5,81.49999999999999,36.5,16.2,63.7,17.9,0.3,1.0,True,False,False,21.91
59761.44,2012,TX,2,38.5,61.4,34.0,31.7,48.8,10.5,0.1,7.0,True,False,False,16.13
70815.84,2012,TX,3,50.900000000000006,49.2,35.6,14.9,60.7,9.0,0.3,12.6,True,False,False,16.88
44767.5,2012,TX,4,19.4,80.6,38.9,12.5,73.3,10.5,0.6,1.1,True,False,False,22.53
43718.46,2012,TX,5,17.4,82.6,34.5,27.1,54.7,14.5,0.2,2.0,True,False,False,15.61
53595.51,2012,TX,6,29.7,70.30000000000001,34.3,20.3,54.0,18.9,0.3,4.5,True,False,False,11.95
62293.8,2012,TX,7,47.1,52.9,35.0,30.9,45.5,11.6,0.2,9.8,True,False,False,13.33
57047.19,2012,TX,8,27.7,72.2,36.4,21.0,66.6,8.3,0.2,2.2,True,False,False,26.52
38449.29,2012,TX,9,23.8,76.3,31.8,40.2,10.8,36.6,0.1,10.6,False,False,False,-22.04
55573.74,2012,TX,10,35.4,64.5,35.7,26.1,58.3,9.7,0.2,4.0,True,False,False,10.6
45255.36,2012,TX,11,18.700000000000003,81.2,36.4,35.1,59.2,3.8,0.2,0.7,True,False,False,29.49
55762.68,2012,TX,12,27.9,72.10000000000001,35.0,22.2,63.4,8.8,0.5,3.5,True,False,False,17.64
44766.09,2012,TX,13,18.9,81.0,35.5,25.4,65.5,4.8,0.5,1.7,True,False,False,30.2
50752.95,2012,TX,14,22.5,77.4,37.2,22.1,52.9,20.1,0.2,3.0,True,False,False,9.78
36757.29,2012,TX,15,18.3,81.7,30.0,80.6,15.9,1.7,0.1,1.2,False,False,False,-2.51
38075.64,2012,TX,16,22.6,77.3,31.7,79.0,15.0,3.4,0.2,1.1,False,False,False,-10.19
45307.53,2012,TX,17,29.8,70.2,31.8,24.9,56.7,12.5,0.2,4.2,True,False,False,12.23
38617.08,2012,TX,18,18.9,81.2,31.3,39.1,17.1,39.4,0.1,3.3,False,False,False,-22.84
42982.44,2012,TX,19,21.1,78.9,33.0,34.8,56.2,5.9,0.3,1.3,True,False,False,25.55
42859.77,2012,TX,20,21.7,78.3,32.3,69.9,22.2,4.1,0.2,2.6,False,False,False,-4.27
56738.4,2012,TX,21,44.6,55.3,37.1,27.2,64.3,2.7,0.2,3.2,True,False,False,11.09
68496.39,2012,TX,22,41.1,58.7,34.7,25.3,43.2,12.1,0.2,16.8,True,False,False,14.91
42964.11,2012,TX,23,21.5,78.5,33.0,68.9,25.7,2.8,0.3,1.0,False,False,False,4.34
58819.56,2012,TX,24,42.3,57.7,35.0,22.9,52.0,11.0,0.3,11.4,True,False,False,13.52
52452.0,2012,TX,25,33.1,67.0,35.2,19.3,67.9,7.6,0.3,2.5,True,False,False,10.48
64652.73,2012,TX,26,38.9,61.2,34.1,17.3,67.4,6.4,0.3,5.3,True,False,False,19.09
43865.1,2012,TX,27,17.3,82.8,37.1,50.5,41.6,5.1,0.2,1.1,True,False,False,12.86
37446.78,2012,TX,28,17.7,82.30000000000001,30.0,76.0,17.6,4.3,0.2,0.9,False,False,False,-3.46
34660.619999999995,2012,TX,29,8.7,91.3,29.4,76.2,11.2,9.8,0.2,1.7,False,False,False,-8.61
43014.87,2012,TX,30,19.0,81.1,32.3,36.1,16.1,44.6,0.1,1.7,False,False,False,-24.2
54588.15,2012,TX,31,32.0,67.9,33.7,23.3,58.9,10.7,0.2,4.1,True,False,False,11.55
55690.77,2012,TX,32,41.8,58.20000000000001,35.4,28.6,49.7,11.7,0.2,7.4,True,False,False,9.79
31369.68,2012,TX,33,9.3,90.6,30.5,65.7,16.8,14.8,0.2,1.8,False,False,False,-14.74
32609.07,2012,TX,34,14.5,85.5,32.0,83.5,14.3,1.3,0.0,0.6,False,False,False,-5.14
36365.31,2012,TX,35,18.3,81.7,30.4,62.3,24.9,9.2,0.1,1.7,False,False,False,-9.75
51899.28,2012,TX,36,18.2,81.8,37.1,22.0,63.5,9.7,0.3,2.7,True,False,False,22.03
49316.16,2012,UT,1,27.8,72.1,29.8,12.1,82.3,0.8,0.8,1.8,True,False,False,23.98
44320.53,2012,UT,2,30.6,69.5,31.6,14.1,78.2,1.4,0.8,2.5,True,False,False,15.14
49558.68,2012,UT,3,37.5,62.400000000000006,28.0,10.2,83.5,0.4,1.4,1.8,True,False,False,24.23
49562.91,2012,UT,4,27.5,72.6,29.9,16.7,75.2,1.3,0.6,2.5,False,False,False,12.81
48327.75,2012,VT,0,35.8,64.19999999999999,42.4,1.6,94.0,1.0,0.3,1.3,False,False,False,-14.29
59451.24,2012,VA,1,34.9,65.1,37.7,9.0,67.6,17.0,0.3,3.2,True,False,False,7.24
52009.26,2012,VA,2,30.1,70.0,35.0,7.2,62.2,21.1,0.3,5.4,True,False,False,3.91
43543.62,2012,VA,3,22.5,77.39999999999999,32.9,5.7,33.1,56.5,0.3,1.5,False,False,False,-24.17
54153.87,2012,VA,4,24.6,75.5,38.5,5.1,58.1,31.9,0.3,2.2,True,False,False,5.21
44138.64,2012,VA,5,24.6,75.5,41.7,3.4,72.3,20.2,0.1,1.3,True,False,False,5.4
44427.69,2012,VA,6,26.5,73.6,39.2,4.5,81.4,10.3,0.1,1.5,True,False,False,11.6
59269.35,2012,VA,7,39.5,60.6,39.5,5.2,74.5,13.4,0.3,4.0,True,False,False,10.39
78298.70999999999,2012,VA,8,60.0,40.0,35.4,19.0,53.3,12.7,0.1,11.6,False,False,False,-15.26
42064.53,2012,VA,9,17.5,82.5,41.5,2.0,90.1,5.4,0.1,1.3,True,False,False,11.89
79375.95,2012,VA,10,53.2,46.900000000000006,37.5,12.2,65.3,6.8,0.2,12.4,True,False,False,3.25
73759.92,2012,VA,11,52.400000000000006,47.6,35.6,17.9,47.6,12.9,0.1,17.4,False,False,False,-8.19
65820.20999999999,2012,WA,1,38.4,61.5,38.2,8.0,76.6,1.2,0.9,9.2,False,False,False,-3.33
52330.74,2012,WA,2,29.1,70.9,37.9,10.4,73.4,2.3,1.2,7.8,False,False,False,-7.79
48618.21,2012,WA,3,23.2,76.70000000000002,39.5,8.4,82.3,1.6,0.8,3.2,True,False,False,1.85
42037.74,2012,WA,4,18.7,81.2,33.0,37.0,56.1,0.9,2.3,1.6,True,False,False,13.75
45485.19,2012,WA,5,27.1,73.0,37.5,5.9,85.0,1.5,1.8,2.3,True,False,False,6.32
49870.28999999999,2012,WA,6,26.8,73.2,41.3,7.0,77.5,3.3,2.2,3.9,False,False,False,-4.73
63155.31,2012,WA,7,55.4,44.6,38.0,7.6,72.0,4.4,0.6,10.0,False,False,False,-28.07
62186.64,2012,WA,8,31.0,68.89999999999999,37.6,10.8,74.5,2.2,0.7,7.0,True,False,False,1.49
56614.32,2012,WA,9,37.9,62.0,36.8,11.1,48.1,11.2,0.7,21.7,False,False,False,-15.63
52459.05,2012,WA,10,24.700000000000003,75.30000000000001,35.6,10.5,69.3,6.0,1.2,6.3,False,False,False,-4.47
40963.32,2012,WV,1,19.7,80.2,40.5,1.0,94.2,2.4,0.2,0.8,True,False,False,10.28
47414.07,2012,WV,2,20.9,79.2,41.9,2.0,91.0,3.5,0.1,0.7,True,False,False,8.46
42346.53,2012,WV,3,15.2,84.89999999999999,42.0,0.8,93.3,3.9,0.1,0.5,False,False,False,8.5
52817.19,2012,WI,1,26.1,74.0,39.6,9.3,81.9,5.1,0.4,1.5,True,False,False,2.55
51756.87,2012,WI,2,37.7,62.3,36.4,6.0,83.6,4.2,0.4,3.8,False,False,False,-16.68
44155.56,2012,WI,3,23.1,76.80000000000001,38.2,2.1,93.0,1.1,0.5,2.0,False,False,False,-6.07
44489.73,2012,WI,4,25.9,74.10000000000001,31.8,16.0,43.3,34.0,0.6,3.4,False,False,False,-21.12
57415.2,2012,WI,5,34.6,65.2,41.0,5.5,88.9,1.6,0.3,2.3,True,False,False,11.64
50062.05,2012,WI,6,25.3,74.89999999999999,41.4,4.1,90.6,1.4,0.4,2.1,True,False,False,4.2
43992.0,2012,WI,7,20.7,79.2,43.0,1.9,92.6,0.7,2.0,1.6,True,False,False,-0.14
48412.35,2012,WI,8,23.5,76.5,39.9,4.6,88.3,1.2,2.3,2.2,True,False,False,0.6
50391.99,2012,WY,0,24.7,75.30000000000001,36.9,9.4,84.6,0.9,1.8,1.0,True,False,False,19.96
41749.14,2014,AL,1,22.9,77.2,38.5,3.0,65.4,27.9,0.7,1.4,True,False,True,14.46
42156.24,2014,AL,2,20.4,79.5,37.9,3.2,62.6,31.1,0.3,1.0,True,False,True,16.06
43374.78,2014,AL,3,21.1,79.1,37.4,2.7,68.3,25.5,0.2,1.5,True,False,True,15.34
40675.5,2014,AL,4,15.9,84.0,40.3,6.2,83.8,7.3,0.7,0.6,True,False,True,27.71
47260.85999999999,2014,AL,5,29.6,70.5,38.7,4.9,73.4,17.2,0.6,1.7,True,False,True,16.73
56179.8,2014,AL,6,34.7,65.2,38.7,5.0,76.7,14.9,0.3,1.6,True,False,True,27.43
37283.46,2014,AL,7,19.0,81.1,35.7,2.4,32.6,62.9,0.1,0.6,False,False,True,-20.25
58030.38,2014,AK,0,28.0,72.1,33.1,6.6,62.5,3.3,13.9,5.6,True,False,True,10.65
44050.98,2014,AZ,1,22.8,77.1,36.5,21.4,50.4,2.0,22.5,1.3,False,False,True,3.76
43463.1,2014,AZ,2,32.6,67.3,40.2,26.5,62.5,4.0,0.9,3.0,True,False,True,3.11
38758.68,2014,AZ,3,15.2,84.80000000000001,31.7,61.3,28.1,4.3,3.1,1.6,False,False,True,-9.15
39866.82,2014,AZ,4,17.3,82.7,46.1,19.1,74.4,1.9,1.5,0.9,True,False,True,19.99
57755.76,2014,AZ,5,35.099999999999994,64.8,37.3,16.9,71.9,2.9,0.8,5.3,True,False,True,16.86
57188.58,2014,AZ,6,41.6,58.3,41.2,15.8,73.6,2.8,1.3,3.9,True,False,True,12.38
34759.439999999995,2014,AZ,7,13.2,86.8,28.4,64.6,20.1,9.4,2.3,1.8,False,False,True,-18.73
53757.9,2014,AZ,8,28.4,71.6,42.0,18.4,71.4,3.4,0.9,3.1,True,False,True,14.64
49551.66,2014,AZ,9,36.0,64.0,32.9,28.4,56.6,4.9,2.2,4.6,False,False,True,0.17
37835.46,2014,AR,1,15.1,84.8,39.3,3.2,76.5,18.0,0.4,0.4,True,False,True,14.3
45461.34,2014,AR,2,27.0,73.0,36.4,5.0,69.3,21.6,0.2,1.4,True,False,True,8.15
42611.64,2014,AR,3,25.1,74.8,34.9,13.6,76.2,3.3,1.1,2.8,True,False,True,19.32
38949.12,2014,AR,4,15.1,84.9,40.7,5.4,72.4,19.8,0.5,0.6,True,False,True,15.26
43078.08,2014,CA,1,22.6,77.5,42.4,12.9,78.1,1.4,1.3,2.6,True,False,True,10.19
53360.46,2014,CA,2,38.7,61.3,43.1,17.8,71.2,1.3,1.8,3.6,False,False,True,-19.94
45204.66,2014,CA,3,23.8,76.1,34.4,28.8,48.9,6.3,0.9,10.2,False,False,True,-3.53
56544.12,2014,CA,4,31.8,68.2,43.8,12.3,77.4,1.1,0.8,4.5,True,False,True,10.91
52696.67999999999,2014,CA,5,29.5,70.6,40.2,27.0,52.3,5.7,0.6,10.3,False,False,True,-19.54
44754.78,2014,CA,6,25.4,74.6,33.5,27.1,38.4,11.9,0.4,15.7,False,False,True,-18.26
55680.24,2014,CA,7,31.6,68.4,37.8,17.2,55.1,7.3,0.5,14.3,False,False,True,0.19
44814.12,2014,CA,8,14.4,85.6,33.7,39.9,46.8,7.6,0.9,2.4,True,False,True,9.46
44295.24,2014,CA,9,19.0,81.10000000000001,34.5,37.4,35.9,8.1,0.3,14.3,False,False,True,-6.36
46550.16,2014,CA,10,16.5,83.5,33.4,41.8,44.4,3.0,0.3,6.6,True,False,True,0.68
62596.8,2014,CA,11,41.1,58.9,39.3,26.4,47.0,8.8,0.3,12.4,False,False,True,-17.27
71674.43999999999,2014,CA,12,54.1,46.0,38.4,15.5,42.9,5.5,0.1,31.5,False,False,True,-34.6
55419.42,2014,CA,13,44.7,55.3,36.7,21.4,33.8,18.1,0.4,20.7,False,False,True,-38.07
63482.76,2014,CA,14,43.7,56.1,39.7,24.1,35.7,3.1,0.2,31.8,False,False,True,-23.48
67726.26,2014,CA,15,40.4,59.60000000000001,37.9,23.8,35.3,5.6,0.3,29.7,False,False,True,-16.96
33546.42,2014,CA,16,12.4,87.7,29.6,59.5,23.5,5.9,0.4,9.1,False,False,True,-7.18
84929.34,2014,CA,17,54.2,45.7,36.5,15.6,26.3,2.6,0.2,51.5,False,False,True,-20.76
90768.12,2014,CA,18,60.0,40.0,40.3,17.0,56.7,1.5,0.1,20.0,False,False,True,-18.28
56413.02,2014,CA,19,31.0,69.0,35.3,41.7,25.3,3.3,0.1,26.7,False,False,True,-19.79
43069.8,2014,CA,20,25.9,74.1,33.6,52.0,37.7,1.8,0.3,5.3,False,False,True,-20.78
30547.68,2014,CA,21,8.3,91.6,28.5,72.5,18.2,4.1,0.4,3.3,True,False,True,-2.6
44164.14,2014,CA,22,23.5,76.4,32.8,45.8,40.9,2.9,0.4,7.9,True,False,True,9.78
49388.82,2014,CA,23,18.2,81.8,33.9,38.2,48.3,5.6,0.8,4.7,True,False,True,15.31
48878.22,2014,CA,24,32.0,68.0,35.9,35.2,55.8,1.8,0.4,4.4,False,False,True,-3.83
57946.2,2014,CA,25,27.2,72.8,35.7,36.6,44.4,7.6,0.4,7.4,True,False,True,3.04
52249.56,2014,CA,26,31.6,68.39999999999999,36.2,44.7,43.9,1.6,0.4,6.9,False,False,True,-3.47
