MedianAge,Hispanic,White,Black,NativeAmerican,Asian,year,state_po,district
45.0,2.6,91.2,0.7,2.0,1.6,2020,WI,7
40.8,5.6,86.2,1.5,2.3,2.4,2020,WI,8
38.1,10.1,83.7,1.1,2.1,0.8,2020,WY,0
40.9,0.1,1.6,0.0,0.3,3.6,2022,AL,1
39.1,0.1,1.6,0.0,0.2,3.6,2022,AL,2
39.4,0.3,1.8,0.1,0.6,3.3,2022,AL,3
40.8,0.1,0.8,0.1,0.6,3.9,2022,AL,4
40.2,0.2,1.7,0.0,0.3,4.3,2022,AL,5
39.8,0.1,1.9,0.1,0.4,2.3,2022,AL,6
36.5,0.1,1.2,0.0,0.4,2.4,2022,AL,7
35.9,0.3,6.1,2.0,0.5,10.7,2022,AK,0
43.9,0.1,3.9,0.2,0.4,4.2,2022,AZ,1
41.9,0.1,1.2,0.3,0.4,4.1,2022,AZ,2
31.0,0.6,2.4,0.2,0.4,2.4,2022,AZ,3
34.6,0.2,5.7,0.3,0.5,4.5,2022,AZ,4
38.3,0.3,6.0,0.1,0.4,4.4,2022,AZ,5
44.1,0.2,3.0,0.2,0.6,4.7,2022,AZ,6
34.0,0.2,2.0,0.2,0.5,2.6,2022,AZ,7
42.6,0.8,5.0,0.1,0.4,4.0,2022,AZ,8
41.5,0.4,2.3,0.2,0.8,4.1,2022,AZ,9
41.1,0.1,0.7,0.3,0.1,5.0,2022,AR,1
38.6,0.1,1.7,0.0,0.7,4.6,2022,AR,2
35.6,0.0,3.1,1.5,0.5,13.7,2022,AR,3
41.0,0.1,0.7,0.1,0.2,4.5,2022,AR,4
38.7,0.2,5.5,0.5,0.8,6.2,2022,CA,1
45.5,0.2,4.2,0.1,0.6,5.8,2022,CA,2
43.7,0.2,7.5,0.1,0.5,7.2,2022,CA,3
39.3,0.2,8.1,0.4,0.4,5.8,2022,CA,4
41.4,0.1,5.8,0.7,0.5,5.5,2022,CA,5
36.6,0.1,11.7,0.9,0.9,6.7,2022,CA,6
37.3,0.1,23.4,1.2,1.1,6.1,2022,CA,7
38.7,0.1,18.0,0.9,1.2,6.0,2022,CA,8
35.4,0.0,17.3,0.4,0.8,3.5,2022,CA,9
41.4,0.2,23.2,0.2,0.9,6.1,2022,CA,10
39.7,0.3,32.2,0.4,0.8,6.7,2022,CA,11
38.3,0.3,21.2,0.2,0.9,6.5,2022,CA,12
32.2,0.1,6.6,0.2,0.3,2.3,2022,CA,13
40.6,0.2,39.6,1.1,0.5,5.1,2022,CA,14
41.3,0.3,38.3,1.3,1.1,4.3,2022,CA,15
40.6,0.1,29.3,0.2,0.5,5.4,2022,CA,16
37.4,0.2,57.7,0.3,0.6,3.8,2022,CA,17
34.5,0.2,11.7,0.4,0.3,2.9,2022,CA,18
41.4,0.2,19.2,0.4,0.5,5.3,2022,CA,19
35.3,0.0,7.3,0.2,0.7,3.8,2022,CA,20
32.0,0.1,9.8,0.1,0.5,2.4,2022,CA,21
30.3,0.1,3.9,0.1,0.3,2.0,2022,CA,22
34.0,0.4,3.9,0.6,0.9,4.0,2022,CA,23
37.7,0.1,4.8,0.2,0.7,4.5,2022,CA,24
37.3,0.3,3.5,0.0,0.2,2.1,2022,CA,25
39.4,0.5,8.0,0.1,0.9,3.7,2022,CA,26
37.9,0.4,9.5,0.1,0.7,3.7,2022,CA,27
43.0,0.3,38.1,0.3,0.6,3.5,2022,CA,28
36.6,0.4,7.6,0.1,0.6,2.2,2022,CA,29
40.0,0.4,11.5,0.2,0.7,4.1,2022,CA,30
39.1,0.3,19.2,0.1,0.8,2.1,2022,CA,31
40.6,0.5,12.5,0.0,1.1,5.3,2022,CA,32
33.7,0.3,7.1,0.2,0.7,2.6,2022,CA,33
36.6,0.5,17.6,0.1,0.4,2.2,2022,CA,34
34.2,0.3,11.9,0.2,0.7,2.3,2022,CA,35
40.7,0.4,17.7,0.1,0.6,6.8,2022,CA,36
34.5,0.2,6.3,0.1,0.7,3.4,2022,CA,37
40.2,0.5,22.1,0.3,0.8,1.5,2022,CA,38
32.9,0.4,5.6,0.8,0.3,2.3,2022,CA,39
43.1,0.4,20.0,0.2,0.5,5.1,2022,CA,40
40.1,0.4,8.9,0.1,1.2,4.3,2022,CA,41
36.0,0.4,7.2,0.4,0.3,2.4,2022,CA,42
35.5,0.3,8.9,0.2,0.7,3.3,2022,CA,43
36.8,0.3,11.2,1.0,0.5,3.2,2022,CA,44
40.8,0.2,38.6,0.5,0.3,3.2,2022,CA,45
34.8,0.3,16.3,0.2,0.3,1.6,2022,CA,46
38.5,0.2,24.0,0.3,0.6,6.4,2022,CA,47
38.7,0.2,6.0,0.2,0.8,4.7,2022,CA,48
40.0,0.5,7.1,0.3,0.6,5.9,2022,CA,49
37.0,0.3,14.7,0.2,0.8,6.3,2022,CA,50
37.3,0.2,16.1,0.4,0.6,6.1,2022,CA,51
35.3,0.2,13.7,0.6,0.5,3.2,2022,CA,52
35.0,0.4,3.6,0.1,0.5,4.4,2022,CO,1
37.7,0.2,2.9,0.1,0.3,5.0,2022,CO,2
41.8,0.1,0.8,0.0,0.6,3.9,2022,CO,3
39.1,0.2,3.9,0.1,0.4,4.8,2022,CO,4
35.1,0.3,2.7,0.3,0.7,6.4,2022,CO,5
37.8,0.2,5.1,0.2,0.5,5.6,2022,CO,6
41.7,0.4,3.1,0.1,0.6,3.7,2022,CO,7
35.4,0.1,3.0,0.0,0.4,3.0,2022,CO,8
40.2,0.4,5.7,0.0,0.5,4.2,2022,CT,1
42.5,0.1,3.9,0.0,0.6,4.4,2022,CT,2
39.9,0.4,4.3,0.0,1.1,3.9,2022,CT,3
41.1,0.9,5.9,0.0,1.1,4.4,2022,CT,4
40.8,0.2,4.1,0.0,0.9,5.1,2022,CT,5
41.5,0.3,4.1,0.0,0.5,4.5,2022,DE,0
39.0,0.2,2.5,0.0,0.6,6.7,2022,FL,1
38.8,0.9,1.9,0.1,0.4,4.9,2022,FL,2
40.5,1.8,2.7,0.0,0.5,4.5,2022,FL,3
38.2,1.3,2.2,0.0,1.0,4.5,2022,FL,4
39.3,1.3,6.0,0.0,0.6,5.5,2022,FL,5
49.2,0.9,1.6,0.1,0.6,4.2,2022,FL,6
42.3,2.5,4.2,0.0,0.4,3.6,2022,FL,7
48.9,1.8,2.3,0.1,0.8,4.4,2022,FL,8
38.5,3.8,4.1,0.0,0.6,3.5,2022,FL,9
34.9,2.7,4.7,0.0,0.9,4.8,2022,FL,10
44.9,1.4,3.6,0.0,1.6,5.0,2022,FL,11
47.0,2.1,2.0,0.1,0.6,3.3,2022,FL,12
51.5,1.4,3.3,0.1,0.6,4.2,2022,FL,13
39.0,9.6,3.8,0.1,0.6,4.0,2022,FL,14
38.9,4.2,4.5,0.0,0.6,3.7,2022,FL,15
43.4,2.0,3.2,0.0,0.8,3.4,2022,FL,16
55.1,3.9,1.6,0.0,0.4,3.3,2022,FL,17
40.2,2.6,1.4,0.0,0.3,2.8,2022,FL,18
54.6,5.2,1.8,0.0,0.4,3.4,2022,FL,19
39.8,3.6,2.7,0.0,1.1,4.1,2022,FL,20
48.0,2.5,2.6,0.1,0.5,3.3,2022,FL,21
46.7,4.7,2.7,0.1,0.9,2.7,2022,FL,22
43.1,2.7,3.5,0.0,1.4,6.9,2022,FL,23
39.7,13.0,1.5,0.0,0.7,2.9,2022,FL,24
41.9,10.6,3.8,0.1,0.9,3.5,2022,FL,25
42.6,37.8,1.0,0.0,0.4,1.4,2022,FL,26
42.2,37.7,1.9,0.0,0.4,2.0,2022,FL,27
41.4,38.0,1.5,0.0,0.5,1.9,2022,FL,28
37.1,0.4,1.9,0.2,0.5,4.9,2022,GA,1
37.7,0.3,1.2,0.1,0.5,3.6,2022,GA,2
39.1,0.2,2.2,0.0,0.3,4.3,2022,GA,3
36.6,0.5,5.5,0.0,0.3,3.9,2022,GA,4
34.8,0.2,4.8,0.0,0.7,4.4,2022,GA,5
40.2,0.5,11.9,0.1,0.8,4.6,2022,GA,6
36.2,0.4,13.3,0.0,0.6,3.8,2022,GA,7
37.2,0.4,1.5,0.0,0.3,4.5,2022,GA,8
40.4,0.4,6.8,0.0,0.3,3.5,2022,GA,9
37.7,0.3,2.3,0.1,0.5,4.1,2022,GA,10
37.6,0.4,3.5,0.1,0.7,4.9,2022,GA,11
37.1,0.3,1.8,0.0,0.4,4.5,2022,GA,12
36.4,0.2,3.8,0.1,0.8,3.8,2022,GA,13
39.1,0.4,0.9,0.2,0.3,4.5,2022,GA,14
40.9,0.2,47.5,7.5,0.2,18.5,2022,HI,1
40.7,0.2,21.8,11.1,0.5,25.7,2022,HI,2
39.6,0.1,1.1,0.2,0.5,4.6,2022,ID,1
35.5,0.1,1.5,0.2,0.4,3.7,2022,ID,2
40.2,0.2,2.3,0.0,0.5,3.0,2022,IL,1
39.5,0.2,1.2,0.0,0.2,3.5,2022,IL,2
37.2,0.4,7.9,0.0,0.3,2.5,2022,IL,3
37.2,0.4,4.4,0.0,0.2,1.3,2022,IL,4
37.5,0.5,10.8,0.0,0.3,3.6,2022,IL,5
41.1,0.4,5.5,0.0,0.5,3.9,2022,IL,6
34.2,0.3,8.5,0.1,0.3,3.0,2022,IL,7
40.0,0.2,13.2,0.0,0.4,3.4,2022,IL,8
41.6,0.5,14.8,0.1,0.4,4.6,2022,IL,9
40.2,0.3,8.2,0.1,0.9,3.1,2022,IL,10
40.1,0.2,9.2,0.1,0.4,3.6,2022,IL,11
41.9,0.1,0.9,0.0,0.3,4.6,2022,IL,12
37.3,0.1,4.1,0.0,0.3,6.0,2022,IL,13
36.6,0.1,4.8,0.0,0.2,3.1,2022,IL,14
42.1,0.0,0.8,0.0,0.2,2.9,2022,IL,15
41.7,0.0,2.1,0.0,0.3,4.0,2022,IL,16
38.7,0.2,2.2,0.0,0.4,5.8,2022,IL,17
39.9,0.0,1.3,0.0,0.7,2.9,2022,IN,1
37.9,0.1,1.2,0.0,0.6,4.0,2022,IN,2
37.5,0.1,2.6,0.1,0.3,3.9,2022,IN,3
37.4,0.1,3.2,0.0,0.4,3.3,2022,IN,4
38.8,0.2,3.9,0.0,0.6,4.3,2022,IN,5
38.2,0.1,5.6,0.0,0.4,4.1,2022,IN,6
34.4,0.3,2.0,0.0,0.7,4.8,2022,IN,7
39.8,0.0,1.2,0.1,0.3,3.7,2022,IN,8
39.6,0.1,1.6,0.0,0.3,3.8,2022,IN,9
39.0,0.1,2.2,0.1,0.2,4.0,2022,IA,1
40.2,0.1,1.5,0.7,0.3,3.0,2022,IA,2
37.6,0.3,3.6,0.1,0.3,4.1,2022,IA,3
39.0,0.2,2.1,0.2,0.3,3.3,2022,IA,4
36.0,0.2,1.7,0.1,0.3,4.2,2022,KS,1
37.7,0.2,1.5,0.3,0.6,5.6,2022,KS,2
39.0,0.2,5.1,0.0,0.5,4.0,2022,KS,3
37.4,0.3,3.2,0.1,0.4,6.0,2022,KS,4
40.0,0.0,0.2,0.2,0.3,3.9,2022,KY,1
39.6,0.3,1.7,0.2,0.5,4.5,2022,KY,2
38.3,2.2,2.7,0.0,0.4,4.5,2022,KY,3
39.5,0.1,1.3,0.0,0.3,4.4,2022,KY,4
41.9,0.1,0.2,0.0,0.1,3.1,2022,KY,5
37.4,0.3,2.1,0.0,0.3,4.5,2022,KY,6
39.8,0.5,2.4,0.1,0.5,5.2,2022,LA,1
39.0,0.2,2.5,0.0,0.5,3.5,2022,LA,2
38.0,0.2,1.5,0.1,0.5,4.3,2022,LA,3
38.5,0.0,1.0,0.0,0.3,3.7,2022,LA,4
37.7,0.1,0.8,0.1,0.2,3.4,2022,LA,5
35.9,0.1,2.4,0.0,0.3,3.8,2022,LA,6
44.3,0.0,1.5,0.0,0.5,4.3,2022,ME,1
46.0,0.1,0.9,0.0,0.4,4.1,2022,ME,2
42.2,0.1,2.4,0.0,0.8,4.8,2022,MD,1
40.5,0.3,5.3,0.0,0.8,4.8,2022,MD,2
40.2,0.4,10.7,0.1,0.7,4.7,2022,MD,3
37.9,0.3,5.2,0.0,0.8,3.7,2022,MD,4
38.8,0.1,2.7,0.1,0.5,6.1,2022,MD,5
39.7,0.1,8.2,0.0,0.6,5.0,2022,MD,6
36.8,0.4,3.1,0.1,0.7,3.7,2022,MD,7
41.6,0.3,14.5,0.0,1.2,5.0,2022,MD,8
42.1,0.1,2.0,0.0,0.3,3.2,2022,MA,1
39.7,0.3,7.0,0.0,1.0,4.4,2022,MA,2
39.5,0.2,8.2,0.0,0.7,4.9,2022,MA,3
40.3,0.2,6.4,0.0,0.7,4.6,2022,MA,4
39.5,0.3,14.0,0.0,2.0,5.5,2022,MA,5
43.2,0.3,5.1,0.0,0.8,3.6,2022,MA,6
32.9,0.2,11.0,0.0,1.3,6.6,2022,MA,7
40.2,0.2,9.6,0.0,2.0,5.7,2022,MA,8
47.3,0.2,1.4,0.0,2.0,5.5,2022,MA,9
47.6,0.1,0.6,0.0,0.4,4.6,2022,MI,1
41.6,0.1,0.7,0.0,0.4,4.4,2022,MI,2
35.9,0.4,2.9,0.1,0.3,4.4,2022,MI,3
37.8,0.4,2.5,0.0,0.5,4.3,2022,MI,4
42.0,0.2,0.8,0.0,0.6,4.5,2022,MI,5
38.8,0.1,9.9,0.0,0.5,5.2,2022,MI,6
38.7,0.2,3.1,0.0,0.8,4.6,2022,MI,7
41.5,0.3,1.2,0.0,0.4,3.6,2022,MI,8
43.8,0.2,1.6,0.0,0.2,3.8,2022,MI,9
41.0,0.1,6.4,0.0,0.5,4.8,2022,MI,10
40.7,0.2,8.9,0.1,0.6,5.2,2022,MI,11
37.3,0.1,1.7,0.0,0.4,4.5,2022,MI,12
37.3,0.3,3.4,0.0,0.5,4.4,2022,MI,13
39.4,0.1,2.9,0.1,0.4,2.8,2022,MN,1
38.5,0.2,5.3,0.0,0.7,4.4,2022,MN,2
41.4,0.1,8.2,0.0,0.9,5.7,2022,MN,3
37.2,0.1,13.8,0.0,0.5,5.3,2022,MN,4
34.7,0.3,5.7,0.0,0.7,5.9,2022,MN,5
37.5,0.2,3.0,0.0,0.7,4.1,2022,MN,6
41.9,0.0,1.5,0.1,0.5,4.0,2022,MN,7
42.6,0.1,1.1,0.0,0.3,4.1,2022,MN,8
38.1,0.1,0.8,0.0,0.3,3.1,2022,MS,1
39.4,0.1,0.3,0.0,0.1,2.4,2022,MS,2
39.3,0.1,1.2,0.0,0.2,2.7,2022,MS,3
38.9,0.2,1.1,0.0,0.6,4.9,2022,MS,4
37.0,0.1,3.4,0.0,0.5,4.8,2022,MO,1
41.8,0.1,5.0,0.0,0.5,6.5,2022,MO,2
39.7,0.1,2.1,0.0,0.4,5.8,2022,MO,3
38.4,0.1,1.3,0.2,0.6,4.7,2022,MO,4
37.1,0.2,2.2,0.2,0.4,5.4,2022,MO,5
39.3,0.1,1.1,0.1,0.2,3.9,2022,MO,6
38.5,0.2,1.3,0.4,0.5,4.8,2022,MO,7
40.7,0.1,0.8,0.0,0.5,5.0,2022,MO,8
39.9,0.1,0.8,0.1,0.6,4.6,2022,MT,1
40.5,0.1,0.6,0.2,1.0,5.3,2022,MT,2
36.1,0.3,2.8,0.0,0.5,4.1,2022,NE,1
35.9,0.3,4.0,0.1,0.2,4.5,2022,NE,2
40.6,0.4,0.6,0.1,0.3,3.1,2022,NE,3
38.9,2.5,8.0,0.6,0.5,5.5,2022,NV,1
40.2,0.2,4.0,0.4,0.6,5.3,2022,NV,2
39.7,2.1,17.3,0.8,0.6,6.5,2022,NV,3
36.9,1.1,6.1,0.8,0.6,5.5,2022,NV,4
42.8,0.1,2.7,0.0,0.4,4.2,2022,NH,1
43.8,0.0,2.6,0.1,0.5,4.5,2022,NH,2
39.3,0.5,5.2,0.0,0.5,4.6,2022,NJ,1
43.1,0.5,3.7,0.0,0.8,3.8,2022,NJ,2
43.0,0.3,8.4,0.0,1.0,4.3,2022,NJ,3
41.6,0.8,2.5,0.0,1.0,3.3,2022,NJ,4
42.9,1.1,16.1,0.0,1.0,2.8,2022,NJ,5
38.0,0.5,17.4,0.0,0.7,2.8,2022,NJ,6
44.1,0.8,8.4,0.0,0.3,4.3,2022,NJ,7
35.4,4.0,10.7,0.0,2.2,3.2,2022,NJ,8
38.9,1.5,8.1,0.0,1.1,2.8,2022,NJ,9
37.9,0.5,6.6,0.0,1.7,4.2,2022,NJ,10
41.4,0.8,12.2,0.0,0.7,3.7,2022,NJ,11
40.9,0.6,20.5,0.0,0.6,3.3,2022,NJ,12
40.6,0.5,2.6,0.1,0.4,3.4,2022,NM,1
36.9,0.5,1.1,0.0,0.4,2.9,2022,NM,2
40.4,0.2,1.3,0.0,0.3,3.0,2022,NM,3
44.0,0.4,5.2,0.0,0.9,4.3,2022,NY,1
39.9,0.6,3.4,0.0,0.8,2.8,2022,NY,2
44.9,0.3,24.7,0.1,1.5,2.6,2022,NY,3
40.5,0.6,7.5,0.0,1.1,2.7,2022,NY,4
41.2,0.2,14.6,0.0,5.5,5.2,2022,NY,5
42.6,0.4,40.5,0.2,0.8,2.5,2022,NY,6
34.2,0.3,12.9,0.1,1.6,4.0,2022,NY,7
38.1,0.2,8.2,0.1,1.1,4.8,2022,NY,8
36.9,0.3,9.2,0.0,2.4,5.0,2022,NY,9
37.0,0.5,18.7,0.0,0.9,4.7,2022,NY,10
41.0,0.2,19.7,0.0,0.8,2.2,2022,NY,11
40.3,0.7,14.0,0.0,0.9,4.1,2022,NY,12
36.8,0.6,5.1,0.0,0.8,3.1,2022,NY,13
37.1,0.4,10.8,0.0,1.4,1.9,2022,NY,14
35.5,0.7,2.9,0.0,0.8,1.9,2022,NY,15
41.2,0.5,6.1,0.0,1.6,3.1,2022,NY,16
40.2,0.4,5.3,0.0,0.6,3.0,2022,NY,17
39.5,0.3,3.1,0.0,1.1,4.5,2022,NY,18
42.2,0.1,3.8,0.0,0.6,4.3,2022,NY,19
40.3,0.2,5.7,0.1,1.2,5.1,2022,NY,20
42.4,0.1,1.0,0.2,0.4,3.8,2022,NY,21
40.4,0.3,3.9,0.0,0.4,4.7,2022,NY,22
43.9,0.1,1.1,0.0,0.3,3.5,2022,NY,23
42.3,0.1,0.8,0.0,0.4,4.3,2022,NY,24
39.7,0.4,3.6,0.0,0.4,4.8,2022,NY,25
39.4,0.2,5.8,0.0,0.5,3.8,2022,NY,26
40.7,0.2,0.8,0.0,0.4,3.9,2022,NC,1
36.8,0.5,10.2,0.0,0.6,4.0,2022,NC,2
37.8,0.5,1.3,0.2,0.3,5.3,2022,NC,3
37.4,0.4,4.6,0.1,0.7,3.8,2022,NC,4
41.6,0.3,1.2,0.1,0.3,2.9,2022,NC,5
39.0,0.2,4.0,0.0,0.9,4.2,2022,NC,6
41.8,0.3,1.0,0.1,0.3,4.2,2022,NC,7
40.5,0.3,2.5,0.1,0.5,3.7,2022,NC,8
36.5,0.3,1.5,0.4,0.4,5.0,2022,NC,9
42.9,0.3,1.9,0.0,0.5,5.0,2022,NC,10
45.7,0.2,0.8,0.1,0.4,3.1,2022,NC,11
35.8,0.4,6.1,0.0,0.3,3.7,2022,NC,12
38.9,0.3,3.1,0.1,0.5,4.2,2022,NC,13
36.8,0.5,5.6,0.2,0.5,4.3,2022,NC,14
36.2,0.1,1.6,0.4,0.4,3.7,2022,ND,0
37.2,0.2,4.5,0.0,0.5,4.4,2022,OH,1
41.1,0.1,0.4,0.0,0.5,3.4,2022,OH,2
34.5,0.1,5.4,0.0,0.5,6.1,2022,OH,3
40.7,0.0,2.6,0.1,0.5,4.8,2022,OH,4
40.9,0.1,0.9,0.1,0.3,3.6,2022,OH,5
43.2,0.1,0.4,0.0,0.3,3.8,2022,OH,6
42.9,0.2,3.1,0.0,0.1,3.6,2022,OH,7
39.0,0.1,2.9,0.1,0.5,4.3,2022,OH,8
41.1,0.1,1.5,0.0,0.8,4.5,2022,OH,9
39.4,0.1,2.4,0.0,0.5,5.1,2022,OH,10
38.5,0.3,2.6,0.0,0.6,4.0,2022,OH,11
40.0,0.0,1.9,0.0,0.8,4.0,2022,OH,12
41.7,0.1,3.4,0.0,0.4,5.3,2022,OH,13
42.9,0.1,1.0,0.0,0.3,4.3,2022,OH,14
36.9,0.0,4.4,0.1,0.2,6.3,2022,OH,15
36.7,0.1,3.4,0.2,0.4,8.6,2022,OK,1
39.7,0.0,0.9,0.1,0.2,11.4,2022,OK,2
35.5,0.1,1.6,0.3,0.1,6.8,2022,OK,3
36.3,0.1,2.4,0.1,0.3,9.4,2022,OK,4
37.6,0.1,3.1,0.0,0.4,9.1,2022,OK,5
38.3,0.2,9.9,0.4,0.4,6.3,2022,OR,1
43.1,0.1,1.2,0.1,0.7,5.1,2022,OR,2
39.3,0.6,7.2,0.5,0.6,6.9,2022,OR,3
42.5,0.3,2.7,0.1,0.8,6.6,2022,OR,4
41.8,0.0,2.8,0.2,0.5,5.4,2022,OR,5
38.8,0.2,3.3,0.8,0.7,5.5,2022,OR,6
44.2,0.4,5.9,0.0,0.6,3.9,2022,PA,1
36.7,0.2,9.8,0.0,1.0,3.1,2022,PA,2
33.8,0.2,6.0,0.0,0.7,4.0,2022,PA,3
42.1,0.2,6.3,0.0,0.6,3.5,2022,PA,4
38.7,0.1,6.8,0.0,0.2,4.6,2022,PA,5
39.9,0.4,5.2,0.0,0.4,3.8,2022,PA,6
40.9,0.4,3.1,0.0,0.4,3.1,2022,PA,7
43.1,0.2,1.9,0.1,0.6,4.3,2022,PA,8
43.2,0.2,0.7,0.0,0.6,2.9,2022,PA,9
39.6,0.2,4.6,0.0,0.6,4.0,2022,PA,10
40.5,0.4,2.1,0.0,0.3,3.4,2022,PA,11
39.7,0.1,3.9,0.0,0.4,4.9,2022,PA,12
43.6,0.1,0.8,0.0,0.4,3.5,2022,PA,13
45.1,0.2,0.7,0.0,0.4,4.7,2022,PA,14
42.7,0.1,1.6,0.1,0.1,2.6,2022,PA,15
42.9,0.1,1.3,0.0,0.6,3.8,2022,PA,16
43.7,0.0,3.4,0.0,0.3,4.8,2022,PA,17
39.9,0.1,3.4,0.0,1.4,6.2,2022,RI,1
41.2,0.3,3.4,0.0,0.4,4.2,2022,RI,2
41.3,0.2,1.7,0.0,0.5,4.3,2022,SC,1
40.0,0.2,2.1,0.0,0.7,3.7,2022,SC,2
41.3,0.2,0.8,0.1,0.3,4.0,2022,SC,3
38.4,0.4,2.7,0.0,0.9,3.1,2022,SC,4
40.5,0.4,2.0,0.0,0.6,3.7,2022,SC,5
37.1,0.1,1.4,0.1,0.5,2.9,2022,SC,6
45.0,0.1,1.1,0.0,0.3,3.6,2022,SC,7
38.5,0.1,1.4,0.1,0.3,4.5,2022,SD,0
43.9,0.1,0.8,0.1,0.4,3.6,2022,TN,1
40.3,0.1,1.7,0.0,0.3,3.0,2022,TN,2
40.8,0.2,1.2,0.0,0.4,5.3,2022,TN,3
37.9,0.2,2.0,0.1,0.4,5.0,2022,TN,4
39.0,0.5,4.0,0.0,0.4,3.7,2022,TN,5
39.6,0.2,1.3,0.0,0.3,3.6,2022,TN,6
35.5,0.2,1.8,0.2,0.6,4.8,2022,TN,7
41.3,0.1,2.1,0.0,0.3,4.3,2022,TN,8
34.8,0.3,1.8,0.1,0.3,2.2,2022,TN,9
39.1,0.0,1.1,0.2,0.2,3.9,2022,TX,1
36.2,1.1,4.5,0.1,0.6,4.3,2022,TX,2
37.8,0.2,13.5,0.1,0.4,3.9,2022,TX,3
38.8,0.2,12.2,0.2,0.6,3.7,2022,TX,4
37.1,0.3,3.9,0.0,0.5,3.0,2022,TX,5
36.0,0.1,4.1,0.1,0.6,3.5,2022,TX,6
33.9,1.5,18.2,0.1,0.6,3.1,2022,TX,7
36.1,0.9,5.8,0.1,0.3,3.4,2022,TX,8
34.6,0.4,8.7,0.0,0.5,2.3,2022,TX,9
36.5,0.6,5.3,0.1,0.6,4.1,2022,TX,10
33.9,0.6,1.8,0.2,0.5,3.4,2022,TX,11
36.5,0.5,4.7,0.3,0.4,3.1,2022,TX,12
36.2,0.2,2.0,0.2,0.5,4.3,2022,TX,13
38.2,0.3,2.8,0.0,0.4,3.1,2022,TX,14
32.5,0.2,1.2,0.1,0.1,0.9,2022,TX,15
33.6,0.1,1.4,0.2,0.4,1.2,2022,TX,16
35.9,0.3,2.0,0.1,0.3,4.2,2022,TX,17
32.6,0.5,4.5,0.0,0.3,2.9,2022,TX,18
33.7,0.0,1.5,0.0,0.2,3.4,2022,TX,19
33.7,0.2,4.1,0.1,0.3,2.3,2022,TX,20
40.2,0.3,1.9,0.1,0.7,3.8,2022,TX,21
37.3,0.4,15.2,0.2,0.4,4.5,2022,TX,22
34.6,0.1,2.1,0.0,0.3,2.1,2022,TX,23
38.8,0.3,8.9,0.1,0.7,5.5,2022,TX,24
37.3,0.2,2.7,0.2,0.4,3.2,2022,TX,25
37.9,0.5,10.3,0.1,0.4,5.2,2022,TX,26
38.2,0.3,1.5,0.0,0.1,2.3,2022,TX,27
33.7,0.2,0.8,0.1,0.3,1.5,2022,TX,28
33.1,0.3,1.9,0.1,0.3,1.0,2022,TX,29
33.6,0.2,3.7,0.1,0.4,2.6,2022,TX,30
37.2,0.2,5.9,0.3,0.6,5.1,2022,TX,31
32.5,1.6,7.8,0.1,0.3,3.2,2022,TX,32
32.2,0.4,7.8,0.1,0.2,2.1,2022,TX,33
31.0,0.3,0.6,0.0,0.0,0.5,2022,TX,34
33.2,0.5,3.4,0.1,1.0,3.0,2022,TX,35
36.7,0.2,4.4,0.1,0.2,3.6,2022,TX,36
35.1,1.0,8.7,0.1,0.6,4.3,2022,TX,37
38.2,1.2,10.1,0.0,0.4,3.0,2022,TX,38
32.0,0.1,2.0,0.6,0.7,3.3,2022,UT,1
33.7,0.1,2.9,1.9,0.2,3.6,2022,UT,2
30.8,0.0,1.8,0.9,0.6,4.2,2022,UT,3
31.5,0.1,2.9,1.0,0.3,3.0,2022,UT,4
43.2,0.1,1.8,0.0,0.4,4.2,2022,VT,0
41.8,0.4,5.4,0.1,0.9,4.3,2022,VA,1
39.3,0.3,5.0,0.1,0.6,5.7,2022,VA,2
34.5,0.2,3.0,0.3,0.6,5.4,2022,VA,3
37.2,0.1,2.7,0.1,0.3,4.7,2022,VA,4
41.4,0.1,1.9,0.1,0.8,4.6,2022,VA,5
40.8,0.6,1.4,0.0,0.6,3.6,2022,VA,6
37.8,0.5,5.7,0.0,0.8,5.9,2022,VA,7
37.6,0.4,12.0,0.0,0.8,5.5,2022,VA,8
44.0,0.1,1.6,0.0,0.7,2.8,2022,VA,9
38.0,0.4,15.7,0.0,0.6,4.2,2022,VA,10
39.2,0.3,22.1,0.1,0.9,4.9,2022,VA,11
38.0,0.1,22.3,0.3,0.7,6.7,2022,WA,1
40.0,0.1,6.5,0.6,0.8,6.2,2022,WA,2
40.4,0.2,3.5,0.5,0.5,6.1,2022,WA,3
35.0,0.1,1.6,0.1,0.6,3.8,2022,WA,4
38.6,0.2,2.4,0.5,0.6,5.9,2022,WA,5
42.5,0.1,3.8,0.6,0.6,7.5,2022,WA,6
36.2,0.1,15.0,0.2,0.9,7.2,2022,WA,7
39.7,0.1,10.9,0.7,0.6,6.8,2022,WA,8
38.2,0.2,24.2,1.5,0.4,7.6,2022,WA,9
36.5,0.2,7.5,1.7,0.9,9.5,2022,WA,10
43.8,0.0,0.6,0.0,0.2,3.3,2022,WV,1
42.0,0.1,0.9,0.0,0.4,4.2,2022,WV,2
40.5,0.1,1.9,0.2,0.5,4.5,2022,WI,1
37.7,0.1,4.6,0.0,0.2,4.5,2022,WI,2
39.5,0.1,2.2,0.0,0.3,3.1,2022,WI,3
34.3,0.2,5.1,0.0,0.4,4.1,2022,WI,4
42.9,0.1,3.0,0.0,0.4,3.1,2022,WI,5
42.7,0.1,2.5,0.0,0.3,3.0,2022,WI,6
